timestamp,operator,process_time
1593710865,source,0.083606
1593710870,source,0.057049
1593710875,source,0.044517
1593710880,source,0.044517
1593710885,source,0.063433
1593710890,source,0.048861
1593710895,source,0.043466
1593710900,source,0.043466
1593710905,source,0.044630
1593710910,source,0.044517
1593710915,source,0.044517
1593710920,source,0.044517
1593710925,source,0.044517
1593710930,source,0.044517
1593710935,source,0.044517
1593710940,source,0.044517
1593710945,source,0.044517
1593710950,source,0.044517
1593710955,source,0.044517
1593710960,source,0.044517
1593710965,source,0.044517
1593710865,sink,0.263875
1593710870,sink,0.131065
1593710875,sink,0.111782
1593710880,sink,0.103096
1593710885,sink,0.074423
1593710890,sink,0.057305
1593710895,sink,0.055815
1593710900,sink,0.053589
1593710905,sink,0.057305
1593710910,sink,0.055815
1593710915,sink,0.057305
1593710920,sink,0.048219
1593710925,sink,0.046774
1593710930,sink,0.046774
1593710935,sink,0.046774
1593710940,sink,0.046774
1593710945,sink,0.046774
1593710950,sink,0.046774
1593710955,sink,0.046774
1593710960,sink,0.046774
1593710965,sink,0.046774
1593710865,ctrOperator,0.020128
1593710870,ctrOperator,0.014339
1593710875,ctrOperator,0.012835
1593710880,ctrOperator,0.009919
1593710885,ctrOperator,0.009895
1593710890,ctrOperator,0.007684
1593710895,ctrOperator,0.007507
1593710900,ctrOperator,0.007549
1593710905,ctrOperator,0.007684
1593710910,ctrOperator,0.008211
1593710915,ctrOperator,0.008211
1593710920,ctrOperator,0.008211
1593710925,ctrOperator,0.008211
1593710930,ctrOperator,0.008211
1593710935,ctrOperator,0.008211
1593710940,ctrOperator,0.008211
1593710945,ctrOperator,0.008211
1593710950,ctrOperator,0.008211
1593710955,ctrOperator,0.008211
1593710960,ctrOperator,0.008211
1593710965,ctrOperator,0.008211
