t,count
1593700422,7555
1593700427,17149
1593700432,25972
1593700437,37759
1593700442,48643
1593700447,58319
1593700452,67598
1593700457,76555
1593700462,86043
1593700467,94253
1593700472,103323
1593700477,111521
1593700482,119349
1593700487,129217
1593700492,137540
1593700497,146215
1593700503,155436
1593700507,163856
1593700512,173016
1593700517,181850
1593700522,191078
1593700527,200053
1593700532,208898
1593700537,218831
1593700542,227560
1593700547,237440
1593700552,246190
1593700557,254862
1593700562,263661
1593700567,272768
1593700572,281403
1593700577,290970
1593700582,299003
1593700588,308807
1593700592,316931
1593700597,328260
1593700602,339351
1593700607,350734
1593700612,361957
1593700617,374204
1593700622,386166
1593700627,398900
1593700632,410898
1593700637,423512
1593700642,435710
1593700647,448452
1593700652,460678
1593700657,473230
1593700662,485827
1593700667,498372
1593700672,510830
1593700677,523504
1593700682,536962
1593700687,550359
1593700692,563915
1593700697,577233
1593700702,590513
1593700707,603954
1593700712,617035
1593700717,630302
1593700722,641973
1593700727,653358
1593700732,665131
1593700737,678581
1593700742,691405
1593700747,704946
1593700752,716739
1593700757,729281
1593700762,741536
1593700767,754135
1593700772,766839
1593700777,779102
1593700782,792639
1593700787,806133
1593700792,819596
1593700797,833022
1593700802,846032
1593700807,859586
1593700812,872586
1593700817,884636
1593700822,897352
1593700827,910917
1593700832,923961
1593700837,937135
1593700842,950702
1593700847,964036
1593700852,977518
1593700857,990979
1593700862,1004438
1593700867,1016716
1593700872,1028087
1593700877,1039441
1593700882,1051484
1593700887,1063514
1593700892,1076790
1593700897,1090244
1593700902,1103596
1593700907,1117074
1593700912,1130381
1593700917,1143754
1593700922,1157211
1593700927,1170581
1593700932,1184111
1593700937,1196595
1593700942,1208634
1593700947,1219794
1593700952,1230616
1593700957,1242032
1593700962,1254357
1593700967,1266857
1593700972,1279494
1593700977,1291682
1593700982,1304389
1593700987,1316722
1593700992,1330167
1593700997,1343686
1593701002,1357212
1593701007,1370665
1593701012,1384202
1593701017,1397303
1593701022,1409324
1593701027,1421367
1593701032,1434031
1593701037,1446294
1593701042,1458707
1593701047,1471132
1593701052,1483858
1593701057,1496017
1593701062,1508723
1593701067,1521368
1593701072,1534079
1593701077,1547246
1593701082,1560674
1593701087,1574286
1593701092,1587731
1593701097,1601115
1593701102,1614582
1593701107,1628078
1593701112,1641388
1593701117,1654217
1593701122,1667036
1593701127,1679894
1593701132,1692153
1593701137,1705323
1593701142,1716703
1593701147,1728473
1593701152,1742019
1593701157,1755586
1593701162,1769159
1593701167,1782455
1593701172,1795949
1593701177,1809443
1593701182,1822926
1593701187,1836479
1593701192,1849361
1593701197,1861943
1593701202,1874264
1593701207,1887162
1593701212,1900095
