t,count
1593700422,15101
1593700427,34268
1593700432,51926
1593700437,75492
1593700442,97251
1593700447,116596
1593700452,135151
1593700457,153055
1593700462,172027
1593700467,188433
1593700472,206566
1593700477,222962
1593700482,238607
1593700487,258330
1593700492,274969
1593700497,292312
1593700503,310747
1593700507,327582
1593700512,345895
1593700517,363556
1593700522,382005
1593700527,399948
1593700532,417632
1593700537,437494
1593700542,454945
1593700547,474699
1593700552,492194
1593700557,509532
1593700562,527126
1593700567,545337
1593700572,562606
1593700577,581736
1593700582,597801
1593700588,617403
1593700592,633648
1593700597,656298
1593700602,678474
1593700607,701234
1593700612,723676
1593700617,748159
1593700622,772073
1593700627,797533
1593700632,821522
1593700637,846743
1593700642,871133
1593700647,896607
1593700652,921030
1593700657,946151
1593700662,971335
1593700667,996420
1593700672,1021327
1593700677,1046666
1593700682,1073574
1593700687,1100362
1593700692,1127462
1593700697,1154096
1593700702,1180648
1593700707,1207525
1593700712,1233678
1593700717,1260204
1593700722,1283543
1593700727,1306305
1593700732,1329847
1593700737,1356742
1593700742,1382383
1593700747,1409457
1593700752,1433034
1593700757,1458111
1593700762,1482616
1593700767,1507809
1593700772,1533212
1593700777,1557731
1593700782,1584796
1593700787,1611778
1593700792,1638696
1593700797,1665540
1593700802,1691557
1593700807,1718660
1593700812,1744656
1593700817,1768753
1593700822,1794181
1593700827,1821306
1593700832,1847388
1593700837,1873733
1593700842,1900859
1593700847,1927524
1593700852,1954484
1593700857,1981402
1593700862,2008315
1593700867,2032868
1593700872,2055603
1593700877,2078304
1593700882,2102384
1593700887,2126433
1593700892,2152977
1593700897,2179872
1593700902,2206561
1593700907,2233504
1593700912,2260105
1593700917,2286838
1593700922,2313746
1593700927,2340479
1593700932,2367534
1593700937,2392496
1593700942,2416569
1593700947,2438883
1593700952,2460519
1593700957,2483349
1593700962,2507991
1593700967,2532982
1593700972,2558253
1593700977,2582625
1593700982,2608030
1593700987,2632686
1593700992,2659572
1593700997,2686600
1593701002,2713645
1593701007,2740536
1593701012,2767602
1593701017,2793800
1593701022,2817834
1593701027,2841916
1593701032,2867235
1593701037,2891750
1593701042,2916563
1593701047,2941407
1593701052,2966851
1593701057,2991153
1593701062,3016557
1593701067,3041838
1593701072,3067251
1593701077,3093580
1593701082,3120422
1593701087,3147635
1593701092,3174515
1593701097,3201272
1593701102,3228200
1593701107,3255188
1593701112,3281797
1593701117,3307448
1593701122,3333080
1593701127,3358792
1593701132,3383303
1593701137,3409639
1593701142,3432395
1593701147,3455927
1593701152,3483014
1593701157,3510144
1593701162,3537284
1593701167,3563871
1593701172,3590858
1593701177,3617840
1593701182,3644805
1593701187,3671908
1593701192,3697667
1593701197,3722827
1593701202,3747468
1593701207,3773258
1593701212,3799119
1593701217,3825975
1593701222,3852088
1593701227,3878863
1593701232,3904526
1593701237,3930188
1593701242,3957254
1593701247,3982391
1593701252,4005220
1593701257,4029176
1593701262,4054522
1593701267,4078980
1593701272,4104420
1593701277,4129271
1593701282,4154536
1593701287,4179976
1593701292,4207163
1593701297,4234322
1593701302,4261385
1593701307,4288368
1593701312,4315582
1593701317,4342950
1593701322,4369850
1593701327,4393646
1593701332,4416393
1593701337,4440316
1593701342,4464429
1593701347,4488728
1593701352,4515791
1593701357,4542717
1593701362,4568384
1593701367,4595314
1593701372,4621757
1593701377,4647661
1593701382,4674648
1593701387,4700401
1593701392,4727181
1593701397,4752768
1593701402,4779765
1593701407,4806629
1593701412,4832498
1593701417,4859261
1593701422,4883422
1593701427,4906708
1593701432,4931067
1593701437,4955891
1593701442,4981326
1593701447,5005688
1593701452,5031171
1593701457,5056226
1593701462,5081148
1593701467,5106516
1593701472,5130980
1593701477,5156400
1593701482,5181677
1593701487,5206568
1593701492,5231259
1593701497,5256645
1593701502,5283446
1593701507,5309250
1593701512,5334286
1593701517,5358981
1593701522,5385201
1593701527,5410627
1593701532,5434763
1593701537,5455027
1593701542,5475569
1593701547,5498555
1593701552,5521814
1593701557,5543159
1593701562,5564448
1593701567,5589089
