t,value
1407248723,{1407248722=2; total=2}
1407248725,{1407248724=2813; 1407248723=1238; total=4051}
1407248727,{1407248726=7132; 1407248725=5534; total=12666}
1407248729,{1407248728=15282; 1407248727=14071; total=29353}
1407248731,{1407248729=16145; 1407248730=17208; total=33353}
1407248733,{1407248732=20871; 1407248731=19910; total=40781}
1407248735,{1407248734=22599; 1407248733=21736; total=44335}
1407248737,{1407248736=22118; 1407248735=26369; total=48487}
1407248739,{1407248738=26755; 1407248737=24845; total=51600}
1407248741,{1407248740=20655; 1407248739=25329; total=45984}
1407248743,{1407248741=25622; 1407248742=26028; total=51650}
1407248745,{1407248743=26521; 1407248744=26225; total=52746}
1407248747,{1407248746=26940; 1407248745=22618; total=49558}
1407248749,{1407248748=26240; 1407248747=26812; total=53052}
1407248751,{1407248750=24182; 1407248749=25249; total=49431}
1407248753,{1407248751=24335; 1407248752=24524; total=48859}
1407248755,{1407248754=24032; 1407248753=22756; total=46788}
1407248757,{1407248756=27176; 1407248755=26062; total=53238}
1407248759,{1407248758=25916; 1407248757=23777; total=49693}
1407248761,{1407248760=25814; 1407248759=25321; total=51135}
1407248763,{1407248762=26693; 1407248761=25906; total=52599}
1407248765,{1407248764=26237; 1407248763=23239; total=49476}
1407248767,{1407248765=25791; 1407248766=25718; total=51509}
1407248769,{1407248767=26362; 1407248768=26021; total=52383}
1407248771,{1407248770=26089; 1407248769=26749; total=52838}
1407248773,{1407248771=26992; 1407248772=27017; total=54009}
1407248775,{1407248773=26835; 1407248774=24669; total=51504}
1407248777,{1407248776=25908; 1407248775=18584; total=44492}
1407248779,{1407248778=26754; 1407248777=26439; total=53193}
1407248781,{1407248780=27510; 1407248779=25654; total=53164}
1407248783,{1407248782=26690; 1407248781=25838; total=52528}
1407248785,{1407248783=26888; 1407248784=26644; total=53532}
1407248787,{1407248785=25833; 1407248786=25973; total=51806}
1407248789,{1407248788=22351; 1407248787=19093; total=41444}
1407248791,{1407248789=19958; 1407248790=23092; total=43050}
1407248793,{1407248791=26396; 1407248792=25322; total=51718}
1407248795,{1407248793=25885; 1407248794=24424; total=50309}
1407248797,{1407248795=25889; 1407248796=25970; total=51859}
1407248799,{1407248797=26773; 1407248798=26884; total=53657}
1407248801,{1407248800=24654; 1407248799=23780; total=48434}
1407248803,{1407248801=22505; 1407248802=25577; total=48082}
1407248805,{1407248804=25301; 1407248803=25863; total=51164}
1407248807,{1407248806=26794; 1407248805=26519; total=53313}
1407248809,{1407248807=27086; 1407248808=27167; total=54253}
1407248811,{1407248810=26753; 1407248809=25932; total=52685}
1407248813,{1407248812=22439; 1407248811=25540; total=47979}
1407248815,{1407248814=27295; 1407248813=25585; total=52880}
1407248817,{1407248815=25697; 1407248816=12227; total=37924}
1407248819,{1407248817=19467; 1407248818=27404; total=46871}
1407248821,{1407248819=23477; 1407248820=25579; total=49056}
1407248823,{1407248821=24885; 1407248822=26024; total=50909}
1407248825,{1407248823=26718; 1407248824=19690; total=46408}
1407248827,{1407248825=21977; 1407248826=26338; total=48315}
1407248829,{1407248828=26832; 1407248827=26844; total=53676}
1407248831,{1407248829=25980; 1407248830=26395; total=52375}
1407248833,{1407248831=26108; 1407248832=27032; total=53140}
1407248835,{1407248833=26801; 1407248834=27105; total=53906}
1407248837,{1407248836=25228; 1407248835=25195; total=50423}
1407248839,{total=0}
1407248841,{total=0}
1407248843,{total=0}
1407248845,{total=0}
1407248847,{total=0}
1407248849,{total=0}
1407248851,{total=0}
1407248853,{total=0}
1407248855,{total=0}
1407248857,{total=0}
1407248859,{total=0}
1407248861,{total=0}
1407248863,{total=0}
1407248865,{total=0}
1407248867,{total=0}
1407248869,{total=0}
1407248871,{total=0}
1407248873,{total=0}
1407248875,{total=0}
1407248877,{total=0}
1407248879,{total=0}
1407248881,{total=0}
1407248883,{total=0}
1407248885,{total=0}
1407248887,{total=0}
1407248889,{total=0}
1407248891,{total=0}
1407248893,{total=0}
1407248895,{total=0}
1407248897,{total=0}
1407248899,{total=0}
1407248901,{total=0}
1407248903,{total=0}
1407248905,{total=0}
1407248907,{total=0}
1407248909,{total=0}
1407248911,{total=0}
1407248913,{total=0}
1407248915,{total=0}
1407248917,{total=0}
1407248919,{total=0}
1407248921,{total=0}
1407248923,{total=0}
1407248925,{total=0}
1407248927,{total=0}
1407248929,{total=0}
1407248931,{total=0}
1407248933,{total=0}
1407248935,{total=0}
1407248937,{total=0}
1407248939,{total=0}
1407248941,{total=0}
1407248943,{total=0}
1407248945,{total=0}
1407248947,{total=0}
1407248949,{total=0}
1407248951,{total=0}
1407248953,{total=0}
1407248955,{total=0}
1407248957,{total=0}
1407248959,{total=0}
1407248961,{total=0}
1407248963,{total=0}
1407248965,{total=0}
1407248967,{total=0}
1407248969,{total=0}
1407248971,{total=0}
1407248973,{total=0}
1407248975,{total=0}
1407248977,{total=0}
1407248979,{total=0}
1407248981,{total=0}
1407248983,{total=0}
1407248985,{total=0}
1407248987,{total=0}
1407248989,{total=0}
1407248991,{total=0}
1407248993,{total=0}
1407248995,{total=0}
1407248997,{total=0}
1407248999,{total=0}
1407249001,{total=0}
1407249003,{total=0}
1407249005,{total=0}
1407249007,{total=0}
1407249009,{total=0}
1407249011,{total=0}
1407249013,{total=0}
1407249015,{total=0}
1407249017,{total=0}
1407249019,{total=0}
1407249021,{total=0}
1407249023,{total=0}
1407249025,{total=0}
1407249027,{total=0}
1407249029,{total=0}
1407249031,{total=0}
1407249033,{total=0}
1407249035,{total=0}
1407249037,{total=0}
1407249039,{total=0}
1407249041,{total=0}
1407249043,{total=0}
1407249045,{total=0}
1407249047,{total=0}
1407249049,{total=0}
1407249051,{total=0}
1407249053,{total=0}
1407249055,{total=0}
1407249057,{total=0}
1407249059,{total=0}
1407249061,{total=0}
1407249063,{total=0}
1407249065,{total=0}
1407249067,{total=0}
1407249069,{total=0}
1407249071,{total=0}
1407249073,{total=0}
1407249075,{total=0}
1407249077,{total=0}
1407249079,{total=0}
1407249081,{total=0}
1407249083,{total=0}
1407249085,{total=0}
1407249087,{total=0}
1407249089,{total=0}
1407249091,{total=0}
1407249093,{total=0}
1407249095,{total=0}
1407249097,{total=0}
1407249099,{total=0}
1407249101,{total=0}
1407249103,{total=0}
1407249105,{total=0}
1407249107,{total=0}
1407249109,{total=0}
1407249111,{total=0}
1407249113,{total=0}
1407249115,{total=0}
1407249117,{total=0}
1407249119,{total=0}
1407249121,{total=0}
1407249123,{total=0}
1407249125,{total=0}
1407249127,{total=0}
1407249129,{total=0}
1407249131,{total=0}
1407249133,{total=0}
1407249135,{total=0}
1407249137,{total=0}
