t,value
1407248723,{1407248722=1000; total=1000}
1407248725,{1407248724=40393; 1407248723=12720; total=53113}
1407248727,{1407248726=55233; 1407248725=51953; total=107186}
1407248729,{1407248728=70339; 1407248727=64797; total=135136}
1407248731,{1407248729=62906; 1407248730=70969; total=133875}
1407248733,{1407248732=72171; 1407248731=77253; total=149424}
1407248735,{1407248734=73189; 1407248733=80504; total=153693}
1407248737,{1407248736=76362; 1407248735=78845; total=155207}
1407248739,{1407248738=89329; 1407248737=79503; total=168832}
1407248741,{1407248740=61649; 1407248739=86832; total=148481}
1407248743,{1407248741=87997; 1407248742=85720; total=173717}
1407248745,{1407248743=72485; 1407248744=77929; total=150414}
1407248747,{1407248746=85174; 1407248745=75913; total=161087}
1407248749,{1407248748=86202; 1407248747=86405; total=172607}
1407248751,{1407248750=74991; 1407248749=71162; total=146153}
1407248753,{1407248751=81219; 1407248752=85974; total=167193}
1407248755,{1407248754=79812; 1407248753=78469; total=158281}
1407248757,{1407248756=77198; 1407248755=81193; total=158391}
1407248759,{1407248758=80894; 1407248757=81373; total=162267}
1407248761,{1407248760=84628; 1407248759=79027; total=163655}
1407248763,{1407248762=86986; 1407248761=84941; total=171927}
1407248765,{1407248764=81782; 1407248763=81391; total=163173}
1407248767,{1407248765=86989; 1407248766=87575; total=174564}
1407248769,{1407248767=73368; 1407248768=87673; total=161041}
1407248771,{1407248770=87331; 1407248769=88357; total=175688}
1407248773,{1407248771=74106; 1407248772=94941; total=169047}
1407248775,{1407248773=87855; 1407248774=89895; total=177750}
1407248777,{1407248776=87485; 1407248775=63703; total=151188}
1407248779,{1407248778=94063; 1407248777=85278; total=179341}
1407248781,{1407248780=94418; 1407248779=86039; total=180457}
1407248783,{1407248782=89540; 1407248781=89277; total=178817}
1407248785,{1407248783=91120; 1407248784=88218; total=179338}
1407248787,{1407248785=88937; 1407248786=76009; total=164946}
1407248789,{1407248788=78961; 1407248787=66185; total=145146}
1407248791,{1407248789=69816; 1407248790=79124; total=148940}
1407248793,{1407248791=92662; 1407248792=86076; total=178738}
1407248795,{1407248793=88017; 1407248794=84152; total=172169}
1407248797,{1407248795=86644; 1407248796=89395; total=176039}
1407248799,{1407248797=87856; 1407248798=92551; total=180407}
1407248801,{1407248800=89767; 1407248799=76600; total=166367}
1407248803,{1407248801=80408; 1407248802=86965; total=167373}
1407248805,{1407248804=86503; 1407248803=85655; total=172158}
1407248807,{1407248806=90848; 1407248805=90111; total=180959}
1407248809,{1407248807=91124; 1407248808=88613; total=179737}
1407248811,{1407248810=92356; 1407248809=90794; total=183150}
1407248813,{1407248812=82315; 1407248811=84595; total=166910}
1407248815,{1407248814=90711; 1407248813=91315; total=182026}
1407248817,{1407248815=87805; 1407248816=39759; total=127564}
1407248819,{1407248817=66648; 1407248818=93625; total=160273}
1407248821,{1407248819=81189; 1407248820=82961; total=164150}
1407248823,{1407248821=82755; 1407248822=86210; total=168965}
