timestamp,operator,process_time
1407238591,source-0,0.190559
1407238593,source-0,0.160149
1407238595,source-0,0.095670
1407238597,source-0,0.081502
1407238599,source-0,0.081502
1407238601,source-0,0.070722
1407238603,source-0,0.068762
1407238605,source-0,0.058369
1407238607,source-0,0.044253
1407238609,source-0,0.041934
1407238611,source-0,0.033822
1407238613,source-0,0.029112
1407238615,source-0,0.028716
1407238617,source-0,0.028184
1407238619,source-0,0.028184
1407238621,source-0,0.028184
1407238623,source-0,0.028184
1407238625,source-0,0.028184
1407238627,source-0,0.025719
1407238629,source-0,0.025719
1407238631,source-0,0.023600
1407238633,source-0,0.025708
1407238635,source-0,0.025726
1407238637,source-0,0.023970
1407238639,source-0,0.023970
1407238641,source-0,0.023837
1407238643,source-0,0.023600
1407238645,source-0,0.023535
1407238647,source-0,0.023535
1407238649,source-0,0.023535
1407238651,source-0,0.023535
1407238653,source-0,0.023535
1407238655,source-0,0.023535
1407238657,source-0,0.023535
1407238659,source-0,0.023535
1407238661,source-0,0.023535
1407238663,source-0,0.023535
1407238665,source-0,0.023535
1407238667,source-0,0.023535
1407238669,source-0,0.023535
1407238671,source-0,0.023535
1407238673,source-0,0.023535
1407238675,source-0,0.023535
1407238677,source-0,0.023535
1407238591,totalLocator-0,0.043476
1407238593,totalLocator-0,0.038850
1407238595,totalLocator-0,0.028169
1407238597,totalLocator-0,0.026812
1407238599,totalLocator-0,0.025206
1407238601,totalLocator-0,0.022996
1407238603,totalLocator-0,0.019531
1407238605,totalLocator-0,0.018244
1407238607,totalLocator-0,0.016952
1407238609,totalLocator-0,0.016552
1407238611,totalLocator-0,0.016552
1407238613,totalLocator-0,0.016230
1407238615,totalLocator-0,0.015904
1407238617,totalLocator-0,0.015904
1407238619,totalLocator-0,0.015033
1407238621,totalLocator-0,0.015902
1407238623,totalLocator-0,0.016503
1407238625,totalLocator-0,0.015113
1407238627,totalLocator-0,0.016180
1407238629,totalLocator-0,0.016180
1407238631,totalLocator-0,0.016035
1407238633,totalLocator-0,0.014324
1407238635,totalLocator-0,0.015335
1407238637,totalLocator-0,0.015335
1407238639,totalLocator-0,0.014324
1407238641,totalLocator-0,0.012772
1407238643,totalLocator-0,0.013262
1407238645,totalLocator-0,0.013028
1407238647,totalLocator-0,0.013028
1407238649,totalLocator-0,0.013028
1407238651,totalLocator-0,0.013493
1407238653,totalLocator-0,0.013947
1407238655,totalLocator-0,0.013947
1407238657,totalLocator-0,0.013296
1407238659,totalLocator-0,0.012342
1407238661,totalLocator-0,0.012332
1407238663,totalLocator-0,0.012511
1407238665,totalLocator-0,0.012511
1407238667,totalLocator-0,0.012511
1407238669,totalLocator-0,0.012511
1407238671,totalLocator-0,0.012511
1407238673,totalLocator-0,0.012511
1407238675,totalLocator-0,0.012511
1407238677,totalLocator-0,0.012511
1407238591,sink-0,0.001831
1407238593,sink-0,0.000496
1407238595,sink-0,0.000433
1407238597,sink-0,0.000413
1407238599,sink-0,0.000375
1407238601,sink-0,0.000359
1407238603,sink-0,0.000345
1407238605,sink-0,0.000311
1407238607,sink-0,0.000311
1407238609,sink-0,0.000311
1407238611,sink-0,0.000311
1407238613,sink-0,0.000305
1407238615,sink-0,0.000296
1407238617,sink-0,0.000286
1407238619,sink-0,0.000248
1407238621,sink-0,0.000247
1407238623,sink-0,0.000288
1407238625,sink-0,0.000309
1407238627,sink-0,0.000341
1407238629,sink-0,0.000341
1407238631,sink-0,0.000341
1407238633,sink-0,0.000309
1407238635,sink-0,0.000309
1407238637,sink-0,0.000309
1407238639,sink-0,0.000309
1407238641,sink-0,0.000288
1407238643,sink-0,0.000288
1407238645,sink-0,0.000246
1407238647,sink-0,0.000246
1407238649,sink-0,0.000246
1407238651,sink-0,0.000246
1407238653,sink-0,0.000204
1407238655,sink-0,0.000196
1407238657,sink-0,0.000196
1407238659,sink-0,0.000196
1407238661,sink-0,0.000187
1407238663,sink-0,0.000196
1407238665,sink-0,0.000204
1407238667,sink-0,0.000196
1407238669,sink-0,0.000204
1407238671,sink-0,0.000204
1407238673,sink-0,0.000204
1407238675,sink-0,0.000204
1407238677,sink-0,0.000204
1407238591,locator-0,2.452591
1407238593,locator-0,1.326186
1407238595,locator-0,0.398702
1407238597,locator-0,0.156361
1407238599,locator-0,0.135892
1407238601,locator-0,0.109946
1407238603,locator-0,0.096387
1407238605,locator-0,0.096387
1407238607,locator-0,0.094118
1407238609,locator-0,0.084630
1407238611,locator-0,0.084630
