t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,values
1593706990,2,192,192.000000,192,0.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192|192|
1593706995,30,192,192.000000,192,0.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|
1593707000,71,192,192.000000,192,0.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|
1593707005,97,192,192.000000,192,0.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|
1593707010,173,192,192.000000,192,0.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|
1593707015,273,192,192.000000,192,0.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|
1593707020,326,192,192.000000,192,0.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|
1593707025,385,192,192.000000,192,0.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|
1593707030,480,192,192.000000,192,0.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|
1593707035,533,192,192.000000,192,0.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|192|
