t,count
1593703382,18
1593703387,42
1593703392,57
1593703397,84
1593703402,111
1593703407,135
1593703412,162
1593703417,189
1593703422,210
1593703427,237
1593703432,261
1593703437,288
1593703442,315
1593703447,342
1593703452,366
1593703457,396
1593703462,414
1593703467,438
1593703472,465
1593703477,495
1593703482,522
1593703487,549
1593703492,579
1593703497,606
1593703502,636
1593703507,666
1593703512,693
1593703517,723
1593703522,754
1593703527,776
1593703532,809
1593703537,836
1593703542,866
1593703547,899
1593703552,932
1593703557,962
1593703562,995
1593703567,1028
1593703572,1058
1593703577,1091
1593703582,1127
1593703587,1157
1593703592,1188
1593703597,1221
1593703602,1254
1593703607,1287
1593703612,1314
1593703617,1348
1593703622,1372
1593703627,1403
1593703632,1430
1593703637,1457
1593703642,1490
1593703647,1526
1593703652,1562
1593703657,1595
1593703662,1622
1593703667,1653
1593703672,1689
1593703677,1725
1593703682,1761
1593703687,1797
1593703692,1830
1593703697,1861
1593703702,1897
1593703707,1933
1593703712,1966
1593703717,2002
1593703722,2035
1593703727,2069
1593703732,2100
1593703737,2130
1593703742,2166
1593703747,2202
1593703752,2235
1593703757,2269
1593703762,2303
1593703767,2342
1593703772,2375
1593703777,2411
1593703782,2442
1593703787,2478
1593703792,2514
1593703797,2549
1593703802,2583
1593703807,2614
1593703812,2647
1593703817,2683
1593703822,2716
1593703827,2746
1593703832,2778
1593703837,2815
1593703842,2849
1593703847,2886
1593703852,2922
1593703857,2955
1593703862,2991
1593703867,3025
1593703872,3061
1593703877,3092
1593703882,3122
1593703887,3154
1593703892,3184
1593703897,3218
1593703902,3257
1593703907,3290
1593703912,3326
1593703917,3362
1593703922,3392
1593703927,3426
1593703932,3456
1593703937,3487
1593703942,3518
1593703947,3555
1593703952,3591
1593703957,3624
1593703962,3654
1593703967,3685
1593703972,3724
1593703977,3758
1593703982,3788
1593703987,3824
1593703992,3854
1593703997,3887
1593704002,3924
1593704007,3958
1593704012,3992
1593704017,4026
1593704022,4061
1593704027,4097
1593704032,4127
1593704037,4163
1593704042,4202
1593704047,4230
1593704052,4263
1593704057,4302
1593704062,4338
1593704067,4372
1593704072,4408
1593704077,4441
1593704082,4475
1593704087,4508
1593704092,4542
1593704097,4579
1593704102,4612
1593704107,4643
1593704112,4676
1593704117,4709
1593704122,4746
1593704127,4777
1593704132,4812
1593704137,4847
1593704142,4880
1593704147,4913
1593704152,4949
1593704157,4984
1593704162,5021
1593704167,5057
1593704172,5090
1593704177,5124
1593704182,5163
1593704187,5196
1593704192,5228
1593704197,5260
1593704202,5291
1593704207,5317
1593704212,5351
1593704217,5388
1593704222,5424
1593704227,5458
1593704232,5492
1593704237,5523
1593704242,5554
1593704247,5589
1593704252,5612
1593704257,5649
1593704262,5683
1593704267,5716
1593704272,5752
1593704277,5782
1593704282,5817
1593704287,5853
1593704292,5883
1593704297,5914
1593704302,5944
1593704307,5975
1593704312,6008
1593704317,6045
1593704322,6081
1593704327,6115
1593704332,6145
1593704337,6181
1593704342,6217
1593704347,6250
1593704352,6283
1593704357,6317
1593704362,6348
1593704367,6384
1593704372,6420
1593704377,6453
1593704382,6489
1593704387,6522
1593704392,6555
1593704397,6583
1593704402,6616
1593704407,6648
1593704412,6682
1593704417,6715
1593704422,6743
1593704427,6777
1593704432,6810
1593704437,6844
1593704442,6880
1593704447,6916
1593704452,6949
1593704457,6980
1593704462,7014
1593704468,7048
1593704472,7077
1593704477,7102
1593704482,7130
1593704487,7161
1593704492,7189
1593704497,7216
1593704502,7246
1593704507,7275
1593704512,7305
1593704517,7328
1593704522,7356
1593704527,7379
1593704532,7410
1593704537,7436
1593704542,7464
1593704547,7484
1593704552,7512
1593704557,7540
1593704562,7568
1593704567,7601
1593704572,7633
1593704577,7669
1593704582,7700
1593704587,7735
1593704592,7768
1593704597,7801
1593704602,7834
1593704607,7868
1593704612,7901
1593704617,7936
1593704622,7967
1593704627,8002
1593704632,8032
1593704637,8071
1593704642,8100
1593704647,8131
1593704652,8168
1593704657,8201
1593704662,8231
1593704667,8264
1593704672,8296
1593704677,8332
1593704682,8364
1593704687,8397
1593704692,8427
