t,count
1407240184,0
1407240186,0
1407240188,0
1407240190,208468
1407240192,386672
1407240194,622816
1407240196,802538
1407240198,1042870
1407240200,1273799
1407240202,1415332
1407240204,1647965
1407240206,1843405
1407240208,1986010
1407240210,2208638
1407240212,2308970
1407240214,2563936
1407240216,2785170
1407240218,2876449
1407240220,3049317
1407240222,3242269
1407240224,3340731
1407240226,3470941
1407240228,3657269
1407240230,3828898
1407240232,3901541
1407240234,4119905
1407240236,4316398
1407240238,4514631
1407240240,4742318
1407240243,4846769
1407240244,4979446
1407240247,5154484
1407240248,5254196
1407240250,5460734
1407240252,5688745
1407240255,5769197
1407240256,5921685
1407240258,6171396
1407240260,6438587
1407240262,6717599
1407240264,7015487
