t,count
1407240184,0
1407240186,0
1407240188,0
1407240190,208466
1407240192,386058
1407240194,620879
1407240196,802525
1407240198,1042444
1407240200,1272326
1407240202,1414559
1407240204,1646546
1407240206,1843392
1407240208,1983344
1407240210,2207876
1407240212,2307668
1407240214,2532200
1407240216,2706836
1407240218,2781680
1407240220,2931368
1407240222,3118478
1407240224,3205796
1407240226,3330536
1407240228,3505172
1407240230,3692282
1407240232,3841970
1407240234,4119895
1407240236,4315982
1407240238,4490618
1407240240,4665254
1407240243,4752572
1407240244,4877312
1407240247,5051948
1407240248,5151745
1407240250,5363820
1407240252,5588370
1407240255,5675695
1407240256,5837870
1407240258,6093379
1407240260,6386770
1407240262,6698645
1407240264,7010520
