t,count
1407240184,36922
1407240186,95205
1407240188,131320
1407240190,257401
1407240192,281346
1407240194,403093
1407240196,436088
1407240198,543475
1407240200,579006
1407240202,656399
1407240204,719387
1407240206,782842
1407240208,829305
1407240210,875683
1407240212,961715
1407240214,1028284
1407240216,1050974
1407240218,1125383
1407240220,1145279
1407240222,1200344
1407240224,1210702
1407240226,1270993
1407240228,1319539
1407240230,1364532
1407240232,1364532
1407240234,1482261
1407240236,1510555
1407240238,1615875
1407240240,1654294
1407240243,1720350
1407240244,1768975
1407240247,1793723
1407240248,1853746
1407240250,1914795
1407240252,1937260
1407240255,1937260
1407240256,2000000
1407240258,2000000
1407240260,2000000
1407240262,2000000
1407240264,2000000
