t,count
1407240184,0
1407240186,0
1407240188,0
1407240190,23070
1407240192,42929
1407240194,69295
1407240196,89779
1407240198,115644
1407240200,140576
1407240202,156475
1407240204,180400
1407240206,200574
1407240208,215241
1407240210,235079
1407240212,242752
1407240214,255930
1407240216,255997
1407240218,256080
1407240220,256380
1407240222,257044
1407240224,257426
1407240226,258020
1407240228,259010
1407240230,260064
1407240232,268965
1407240234,297184
1407240236,314709
1407240238,324304
1407240240,324351
1407240243,324428
1407240244,324578
1407240247,325015
1407240248,325382
1407240250,326454
1407240252,327897
1407240255,328506
1407240256,329740
1407240258,332254
1407240260,336249
1407240262,341458
1407240264,348958
