t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1407240184,37972,0.039177,0.000593,0.000088,0.001501,0.000202,0.000787,0.001524,0.004271,0.004987,0.038319,15944.146913,0.000000,0.000000,0.000000,calls/second,milliseconds
1407240186,95563,0.142792,0.000484,0.000096,0.004487,0.000188,0.000214,0.001050,0.001565,0.004316,0.138929,24156.254625,0.000000,0.000000,0.000000,calls/second,milliseconds
1407240188,131320,0.142792,0.000412,0.000081,0.004463,0.000185,0.000203,0.000860,0.001136,0.001631,0.138778,22033.122299,26264.000000,26264.000000,26264.000000,calls/second,milliseconds
1407240190,258568,0.007199,0.000357,0.000053,0.000717,0.000183,0.000209,0.002279,0.002420,0.004364,0.007135,32461.056792,26264.000000,26264.000000,26264.000000,calls/second,milliseconds
1407240192,285227,0.367621,0.000696,0.000053,0.011476,0.000183,0.000209,0.001592,0.002420,0.004364,0.357169,28470.047476,26616.828007,26336.937169,26288.447583,calls/second,milliseconds
1407240194,404655,0.007199,0.000302,0.000053,0.000615,0.000183,0.000209,0.000886,0.002380,0.004286,0.007135,33707.568545,26616.828007,26336.937169,26288.447583,calls/second,milliseconds
1407240196,440916,0.157434,0.000542,0.000053,0.005856,0.000182,0.000209,0.000850,0.002380,0.004316,0.155810,31529.711802,26616.828007,26336.937169,26288.447583,calls/second,milliseconds
1407240198,543475,0.157434,0.000413,0.000054,0.004929,0.000184,0.000210,0.000417,0.002311,0.002396,0.153077,34027.757881,28005.334463,26628.597627,26386.476985,calls/second,milliseconds
1407240200,579006,0.157434,0.000416,0.000054,0.004929,0.000186,0.000213,0.000427,0.002311,0.002396,0.153077,32161.984215,28005.334463,26628.597627,26386.476985,calls/second,milliseconds
1407240202,657415,0.157434,0.000404,0.000054,0.004928,0.000182,0.000211,0.000412,0.002294,0.002393,0.153077,32775.239045,28176.556594,26686.748398,26407.309746,calls/second,milliseconds
1407240204,720163,0.157434,0.000391,0.000054,0.004924,0.000183,0.000210,0.000373,0.001509,0.002383,0.153077,32784.438938,28176.556594,26686.748398,26407.309746,calls/second,milliseconds
1407240206,783119,0.183538,0.000557,0.000052,0.007539,0.000181,0.000209,0.000373,0.001492,0.002374,0.182781,32681.091117,28176.556594,26686.748398,26407.309746,calls/second,milliseconds
1407240208,830509,0.183538,0.000553,0.000052,0.007538,0.000182,0.000209,0.000367,0.001114,0.002367,0.182781,31978.626008,28131.417141,26702.041461,26413.983913,calls/second,milliseconds
1407240210,875683,0.183538,0.000554,0.000052,0.007538,0.000182,0.000209,0.000350,0.001114,0.002367,0.182781,31303.811432,28131.417141,26702.041461,26413.983913,calls/second,milliseconds
1407240212,962616,0.183538,0.000535,0.000051,0.007537,0.000178,0.000206,0.000321,0.000850,0.002307,0.182781,32125.660477,28131.417141,26702.041461,26413.983913,calls/second,milliseconds
1407240214,1029172,0.183538,0.000536,0.000051,0.007536,0.000180,0.000206,0.000321,0.000850,0.002307,0.182781,32177.039519,28612.188705,26825.052828,26456.811593,calls/second,milliseconds
1407240216,1050974,0.183538,0.000538,0.000051,0.007536,0.000181,0.000207,0.000321,0.000850,0.002307,0.182781,30916.630486,28612.188705,26825.052828,26456.811593,calls/second,milliseconds
1407240218,1126603,0.183538,0.000530,0.000051,0.007536,0.000178,0.000205,0.000308,0.000848,0.002297,0.182781,31324.965672,27713.153015,26668.741494,26406.458195,calls/second,milliseconds
1407240220,1147368,0.183538,0.000530,0.000051,0.007536,0.000178,0.000205,0.000304,0.000828,0.002297,0.182781,29931.475457,27713.153015,26668.741494,26406.458195,calls/second,milliseconds
1407240222,1201952,0.183538,0.000529,0.000051,0.007536,0.000180,0.000205,0.000304,0.000781,0.002065,0.182781,30029.289159,27897.358450,26724.083339,26426.461146,calls/second,milliseconds
1407240224,1210702,0.183538,0.000529,0.000051,0.007536,0.000181,0.000205,0.000304,0.000781,0.002065,0.182781,28852.228528,27897.358450,26724.083339,26426.461146,calls/second,milliseconds
1407240226,1274525,0.183538,0.000524,0.000051,0.007536,0.000177,0.000204,0.000304,0.000658,0.002056,0.182781,28704.089390,27897.358450,26724.083339,26426.461146,calls/second,milliseconds
1407240228,1321145,0.183538,0.000524,0.000051,0.007536,0.000179,0.000205,0.000306,0.000521,0.001398,0.182781,28742.500333,27218.139074,26603.066558,26387.546779,calls/second,milliseconds
1407240230,1364532,0.183538,0.000527,0.000051,0.007536,0.000181,0.000205,0.000302,0.000521,0.001398,0.182781,28442.989534,27218.139074,26603.066558,26387.546779,calls/second,milliseconds
1407240232,1364532,0.183538,0.000527,0.000051,0.007536,0.000181,0.000205,0.000302,0.000521,0.001398,0.182781,27264.155658,26104.682464,26383.057285,26314.996568,calls/second,milliseconds
1407240234,1482261,0.183538,0.000367,0.000051,0.005726,0.000179,0.000204,0.000294,0.000432,0.000919,0.178359,28527.331131,26104.682464,26383.057285,26314.996568,calls/second,milliseconds
1407240236,1513134,0.183538,0.000369,0.000051,0.005726,0.000180,0.000204,0.000298,0.000449,0.000919,0.178359,28034.600683,26104.682464,26383.057285,26314.996568,calls/second,milliseconds
1407240238,1615875,0.183538,0.000490,0.000051,0.006937,0.000180,0.000204,0.000294,0.000460,0.001119,0.181867,28875.649572,27457.860188,26658.187213,26407.593579,calls/second,milliseconds
1407240240,1654294,0.183538,0.000485,0.000051,0.006935,0.000181,0.000205,0.000294,0.000437,0.000849,0.181867,28492.509790,27457.860188,26658.187213,26407.593579,calls/second,milliseconds
1407240243,1723150,0.183538,0.000553,0.000051,0.007301,0.000179,0.000204,0.000289,0.000432,0.000919,0.181867,28332.652137,27511.985307,26682.593475,26417.162565,calls/second,milliseconds
1407240244,1770513,0.183538,0.000553,0.000051,0.007301,0.000180,0.000204,0.000287,0.000432,0.000919,0.181867,28547.064691,27511.985307,26682.593475,26417.162565,calls/second,milliseconds
1407240247,1793723,0.183538,0.000553,0.000051,0.007301,0.000180,0.000204,0.000283,0.000416,0.000919,0.181867,27537.772994,26485.564650,26484.118801,26352.106984,calls/second,milliseconds
1407240248,1856733,0.183538,0.000551,0.000051,0.007301,0.000178,0.000204,0.000289,0.000416,0.000842,0.181867,28021.640775,26485.564650,26484.118801,26352.106984,calls/second,milliseconds
1407240250,1916208,0.183538,0.000553,0.000051,0.007301,0.000180,0.000205,0.000289,0.000416,0.000842,0.181867,28192.114195,26485.564650,26484.118801,26352.106984,calls/second,milliseconds
1407240252,1937260,0.183538,0.000554,0.000051,0.007301,0.000181,0.000205,0.000290,0.000416,0.000842,0.181867,27665.462735,26663.212796,26520.866407,26365.155665,calls/second,milliseconds
1407240255,1937260,0.183538,0.000554,0.000051,0.007301,0.000181,0.000205,0.000290,0.000416,0.000842,0.181867,26640.045092,26663.212796,26520.866407,26365.155665,calls/second,milliseconds
