t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1407238591,30456,0.287759,0.011505,0.002801,0.018765,0.007159,0.009726,0.038536,0.053344,0.082786,0.287396,15614.695700,0.000000,0.000000,0.000000,calls/second,milliseconds
1407238593,83885,0.287759,0.008359,0.002847,0.013701,0.005667,0.007624,0.018095,0.041562,0.051446,0.284618,22723.327534,0.000000,0.000000,0.000000,calls/second,milliseconds
1407238595,151684,0.084601,0.006495,0.002843,0.005380,0.005532,0.006170,0.012854,0.018871,0.031381,0.083957,26648.957908,25545.600000,25545.600000,25545.600000,calls/second,milliseconds
1407238597,220546,0.062390,0.006161,0.002843,0.004368,0.005527,0.005965,0.011234,0.017048,0.027288,0.062072,28615.454870,25545.600000,25545.600000,25545.600000,calls/second,milliseconds
1407238599,286762,0.046194,0.005883,0.002843,0.003546,0.005501,0.005889,0.010464,0.016007,0.022059,0.046123,29579.678860,25545.600000,25545.600000,25545.600000,calls/second,milliseconds
1407238601,360762,0.046194,0.005739,0.002843,0.003298,0.005501,0.005880,0.009391,0.014952,0.018608,0.046123,30831.076776,26220.792936,25685.176961,25592.384368,calls/second,milliseconds
1407238603,428650,0.046194,0.005625,0.002843,0.003000,0.005510,0.005861,0.008340,0.014226,0.016466,0.046123,31313.837017,26220.792936,25685.176961,25592.384368,calls/second,milliseconds
1407238605,503464,0.046194,0.005446,0.002843,0.002612,0.005495,0.005851,0.007656,0.010887,0.015140,0.046026,32090.873896,27019.837639,25859.209710,25651.231949,calls/second,milliseconds
1407238607,569611,0.046194,0.005417,0.002843,0.002542,0.005501,0.005857,0.007281,0.010211,0.014801,0.046026,32154.971172,27019.837639,25859.209710,25651.231949,calls/second,milliseconds
1407238609,634197,0.046194,0.005399,0.002908,0.002493,0.005495,0.005861,0.007250,0.010221,0.014578,0.046026,32097.589863,27019.837639,25859.209710,25651.231949,calls/second,milliseconds
1407238611,701499,0.046194,0.005389,0.002908,0.002445,0.005501,0.005862,0.006948,0.009396,0.013681,0.046026,31876.223292,27504.973139,25978.681187,25692.429450,calls/second,milliseconds
1407238613,761115,0.040403,0.005319,0.002908,0.002039,0.005495,0.005862,0.006847,0.008533,0.011538,0.040202,32114.758395,27504.973139,25978.681187,25692.429450,calls/second,milliseconds
1407238615,844329,0.040403,0.005301,0.002936,0.001984,0.005480,0.005867,0.006759,0.008057,0.010979,0.040202,32864.241236,28031.210968,26112.693298,25738.934431,calls/second,milliseconds
1407238617,906601,0.040403,0.005340,0.002936,0.002054,0.005488,0.005882,0.006898,0.009800,0.011538,0.040202,32746.130903,28031.210968,26112.693298,25738.934431,calls/second,milliseconds
1407238619,980440,0.040403,0.005331,0.002913,0.002031,0.005485,0.005882,0.006898,0.009635,0.011142,0.040202,33024.717426,28031.210968,26112.693298,25738.934431,calls/second,milliseconds
1407238621,1059578,0.040403,0.005370,0.002913,0.002091,0.005495,0.005896,0.006946,0.009745,0.011544,0.040202,33427.872140,28636.074094,26269.441876,25793.545180,calls/second,milliseconds
