t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1407238591,33350,0.004719,0.000208,0.000043,0.000298,0.000127,0.000213,0.000445,0.000726,0.001831,0.004678,17595.523686,0.000000,0.000000,0.000000,calls/second,milliseconds
1407238593,99175,0.001760,0.000130,0.000043,0.000121,0.000108,0.000132,0.000318,0.000421,0.000496,0.001757,26886.405180,0.000000,0.000000,0.000000,calls/second,milliseconds
1407238595,191318,0.008236,0.000120,0.000043,0.000265,0.000103,0.000118,0.000199,0.000369,0.000433,0.008038,33639.016151,31604.400000,31604.400000,31604.400000,calls/second,milliseconds
1407238597,288690,0.001423,0.000106,0.000044,0.000072,0.000102,0.000115,0.000169,0.000314,0.000413,0.001403,37470.224113,31604.400000,31604.400000,31604.400000,calls/second,milliseconds
1407238599,386513,0.001423,0.000105,0.000044,0.000069,0.000102,0.000115,0.000157,0.000278,0.000375,0.001403,39883.084091,31604.400000,31604.400000,31604.400000,calls/second,milliseconds
1407238601,494066,0.008146,0.000111,0.000043,0.000260,0.000102,0.000114,0.000155,0.000268,0.000359,0.007944,42237.369349,32990.573992,31890.952099,31700.448507,calls/second,milliseconds
1407238603,593129,0.009216,0.000117,0.000043,0.000384,0.000102,0.000113,0.000152,0.000220,0.000345,0.009185,43337.609227,32990.573992,31890.952099,31700.448507,calls/second,milliseconds
1407238605,708493,0.009216,0.000116,0.000043,0.000384,0.000102,0.000113,0.000146,0.000194,0.000311,0.009185,45166.929133,34615.385504,32245.010879,31820.179787,calls/second,milliseconds
1407238607,812691,0.009216,0.000116,0.000043,0.000384,0.000101,0.000112,0.000146,0.000188,0.000311,0.009185,45883.839432,34615.385504,32245.010879,31820.179787,calls/second,milliseconds
1407238609,919371,0.009216,0.000115,0.000043,0.000384,0.000101,0.000112,0.000146,0.000189,0.000311,0.009185,46535.907029,34615.385504,32245.010879,31820.179787,calls/second,milliseconds
1407238611,1026812,0.009216,0.000116,0.000043,0.000384,0.000102,0.000113,0.000148,0.000197,0.000311,0.009185,46663.031915,36097.347447,32590.543263,31938.351341,calls/second,milliseconds
1407238613,1123137,0.009216,0.000107,0.000043,0.000291,0.000101,0.000112,0.000146,0.000189,0.000305,0.008990,47414.319015,36097.347447,32590.543263,31938.351341,calls/second,milliseconds
