t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1407238591,30366,0.404787,0.032957,0.009422,0.037188,0.020870,0.041091,0.085765,0.138204,0.190559,0.404620,17140.332399,0.000000,0.000000,0.000000,calls/second,milliseconds
1407238593,83885,0.404787,0.021811,0.008732,0.030098,0.012205,0.020961,0.060402,0.096933,0.160149,0.403787,23869.837016,0.000000,0.000000,0.000000,calls/second,milliseconds
1407238595,151599,0.370289,0.016600,0.008732,0.020688,0.011029,0.013964,0.040499,0.067928,0.095670,0.368246,27495.413379,26750.000000,26750.000000,26750.000000,calls/second,milliseconds
1407238597,220546,0.370289,0.015215,0.008732,0.019440,0.010914,0.011911,0.030781,0.060090,0.081502,0.368246,29288.793149,26750.000000,26750.000000,26750.000000,calls/second,milliseconds
1407238599,286704,0.370289,0.014501,0.008732,0.019078,0.010865,0.011397,0.028274,0.054355,0.081502,0.368246,30126.025764,26750.000000,26750.000000,26750.000000,calls/second,milliseconds
1407238601,360689,0.370289,0.013722,0.008732,0.017997,0.010836,0.011290,0.024728,0.042311,0.070722,0.368246,31299.826301,27327.087433,26869.296435,26789.986601,calls/second,milliseconds
1407238603,428650,0.370289,0.013296,0.008732,0.016898,0.010841,0.011276,0.022299,0.036738,0.068762,0.368246,31724.348407,27327.087433,26869.296435,26789.986601,calls/second,milliseconds
1407238605,503464,0.370289,0.013058,0.008732,0.016663,0.010826,0.011233,0.021399,0.031457,0.058369,0.368246,32457.406409,28068.396648,27030.107678,26844.327810,calls/second,milliseconds
1407238607,569559,0.370289,0.012898,0.008732,0.016294,0.010838,0.011233,0.021343,0.028741,0.044253,0.368246,32476.903544,28068.396648,27030.107678,26844.327810,calls/second,milliseconds
1407238609,634162,1.270081,0.013910,0.008732,0.042280,0.010855,0.011256,0.021211,0.027432,0.041934,1.243987,32385.921165,28068.396648,27030.107678,26844.327810,calls/second,milliseconds
1407238611,701455,0.370289,0.012625,0.008732,0.015762,0.010862,0.011230,0.021151,0.026729,0.033822,0.368246,32132.663097,28474.907103,27131.303575,26879.276597,calls/second,milliseconds
1407238613,760734,0.370289,0.012579,0.008732,0.015693,0.010864,0.011241,0.021065,0.025544,0.029112,0.368246,32353.811970,28474.907103,27131.303575,26879.276597,calls/second,milliseconds
1407238615,844329,0.370289,0.012434,0.008732,0.015405,0.010873,0.011240,0.020937,0.024562,0.028716,0.368246,33092.053920,28938.129219,27249.269403,26920.213464,calls/second,milliseconds
1407238617,906601,0.370289,0.012125,0.008732,0.012508,0.010865,0.011241,0.020619,0.023761,0.028184,0.363746,32956.548074,28938.129219,27249.269403,26920.213464,calls/second,milliseconds
1407238619,980411,0.370289,0.012156,0.008732,0.012520,0.010874,0.011240,0.020843,0.023761,0.028184,0.363746,33221.639455,28938.129219,27249.269403,26920.213464,calls/second,milliseconds
