t,count
1407238591,3824
1407238593,15042
1407238595,39779
1407238597,67225
1407238599,99845
1407238601,132920
1407238603,164054
1407238605,204621
1407238607,242726
1407238609,285054
1407238611,325024
1407238613,361975
1407238615,409173
1407238617,445663
1407238619,493302
1407238621,540276
1407238623,573929
1407238625,622752
1407238627,670747
1407238629,719700
1407238631,753202
1407238633,801781
1407238635,848742
1407238637,898697
1407238639,929677
1407238641,975298
1407238643,1025343
1407238645,1070956
1407238647,1099001
1407238649,1148341
1407238651,1197370
1407238653,1250857
1407238655,1304163
1407238657,1358226
1407238659,1409627
1407238661,1463557
1407238663,1517942
1407238665,1572376
1407238667,1627130
1407238669,1669735
1407238671,1669735
1407238673,1669735
1407238675,1669735
1407238677,1669735
