t,value
1407238591,0.05229856852650734
1407238593,0.0680521264592227
1407238595,0.14251381675737781
1407238597,0.2801155271844871
1407238599,0.24452987050241629
1407238601,0.3770011556395548
1407238603,0.3760516795394792
1407238605,0.47740076142645577
1407238607,0.24985793985409271
1407238609,0.5776545421398336
1407238611,0.2835939572759527
1407238613,0.42438929829337646
1407238615,0.4233149940566841
1407238617,0.5100964877757309
1407238619,0.5769838990382021
1407238621,0.6152596931135481
1407238623,0.6629436138677122
1407238625,0.5958647007038295
1407238627,0.6251203605786526
1407238629,0.7507320529940672
1407238631,0.517127768223046
1407238633,0.6359047878730874
1407238635,0.6040835552552253
1407238637,0.842617623365026
1407238639,0.6561638327205882
1407238641,0.6137829421857082
1407238643,0.8370361940034149
1407238645,0.83642729196559
1407238647,0.7190221700631149
1407238649,0.8046882706999737
1407238651,0.7817595025738646
1407238653,0.8666085859841963
1407238655,0.6291106998591133
1407238657,0.6718039236778071
1407238659,0.9327275751382624
1407238661,0.9407631098324707
1407238663,0.9284640804866698
1407238665,0.9186089511772187
1407238667,0.8921520261836231
1407238669,0.8719937005546421
1407238671,0.9226357812233088
1407238673,0.6416572005563972
1407238675,0.6915481322533688
1407238677,0.742288737298686
