t,count
1407238591,4609
1407238593,17700
1407238595,47205
1407238597,79143
1407238599,117808
1407238601,157455
1407238603,193989
1407238605,242182
1407238607,286037
1407238609,335969
1407238611,383444
1407238613,426523
1407238615,483469
1407238617,526280
1407238619,582734
1407238621,637912
1407238623,676569
1407238625,734324
1407238627,792534
1407238629,851452
1407238631,891594
1407238633,949603
1407238635,1003459
1407238637,1063497
1407238639,1101403
1407238641,1156917
1407238643,1217063
1407238645,1273808
1407238647,1307390
1407238649,1368276
1407238651,1428405
1407238653,1493520
1407238655,1557975
1407238657,1624326
1407238659,1687778
1407238661,1752829
1407238663,1818654
1407238665,1882943
1407238667,1948470
1407238669,2000000
1407238671,2000000
1407238673,2000000
1407238675,2000000
1407238677,2000000
