t,count
1407238591,31857
1407238593,98201
1407238595,191151
1407238597,286907
1407238599,385420
1407238601,491676
1407238603,592657
1407238605,708093
1407238607,811045
1407238609,918804
1407238611,1025348
1407238613,1122155
1407238615,1252822
1407238617,1352216
1407238619,1473007
1407238621,1598861
1407238623,1688481
1407238625,1811274
1407238627,1928604
1407238629,2055458
1407238631,2144417
1407238633,2268191
1407238635,2384913
1407238637,2498093
1407238639,2572380
1407238641,2691002
1407238643,2806900
1407238645,2915416
1407238647,2984780
1407238649,3097641
1407238651,3197373
1407238653,3250861
1407238655,3304169
1407238657,3358198
1407238659,3409621
1407238661,3463561
1407238663,3517893
1407238665,3572345
1407238667,3627134
1407238669,3669735
1407238671,3669735
1407238673,3669735
1407238675,3669735
1407238677,3669735
