t,value
1407251363,{total=0}
1407251365,{1407251364=1532; 1407251363=1004; total=2536}
1407251367,{1407251366=1865; 1407251365=3223; total=5088}
1407251369,{1407251367=1244; 1407251368=1847; total=3091}
1407251371,{1407251369=2154; 1407251370=1687; total=3841}
1407251373,{1407251372=1773; 1407251371=2339; total=4112}
1407251375,{1407251374=2095; 1407251373=2159; total=4254}
1407251377,{1407251375=2192; 1407251376=2194; total=4386}
1407251379,{1407251378=2141; 1407251377=2491; total=4632}
1407251381,{1407251379=2211; 1407251380=2376; total=4587}
1407251383,{1407251382=2319; 1407251381=2162; total=4481}
1407251385,{1407251383=2323; 1407251384=2332; total=4655}
1407251387,{1407251386=2069; 1407251385=2530; total=4599}
1407251389,{1407251388=2134; 1407251387=2108; total=4242}
1407251391,{1407251390=1459; 1407251389=2288; total=3747}
1407251393,{1407251391=2274; 1407251392=1372; total=3646}
1407251395,{1407251394=2435; 1407251393=1908; total=4343}
1407251397,{1407251396=1572; 1407251395=2433; total=4005}
1407251399,{1407251397=1472; 1407251398=2271; total=3743}
1407251401,{1407251399=2237; 1407251400=2217; total=4454}
1407251403,{1407251401=2139; 1407251402=1679; total=3818}
1407251405,{1407251404=2191; 1407251403=1921; total=4112}
1407251407,{1407251405=2209; 1407251406=1833; total=4042}
1407251409,{1407251408=2286; 1407251407=2159; total=4445}
1407251411,{1407251409=2330; 1407251410=2217; total=4547}
1407251413,{1407251412=2384; 1407251411=2191; total=4575}
1407251415,{1407251414=2005; 1407251413=2009; total=4014}
1407251417,{1407251415=2017; 1407251416=2309; total=4326}
1407251419,{1407251418=1971; 1407251417=2070; total=4041}
1407251421,{1407251420=1734; 1407251419=2317; total=4051}
1407251423,{1407251422=2288; 1407251421=2007; total=4295}
1407251425,{1407251423=2326; 1407251424=2408; total=4734}
1407251427,{1407251426=2102; 1407251425=2169; total=4271}
1407251429,{1407251427=1370; 1407251428=2242; total=3612}
1407251431,{1407251429=2143; 1407251430=1500; total=3643}
1407251433,{1407251432=1731; 1407251431=2139; total=3870}
1407251435,{1407251434=2093; 1407251433=2069; total=4162}
1407251437,{1407251436=1698; 1407251435=2199; total=3897}
1407251439,{1407251437=1815; 1407251438=2121; total=3936}
1407251441,{1407251439=1516; 1407251440=1793; total=3309}
1407251443,{1407251442=2374; 1407251441=2139; total=4513}
1407251445,{1407251443=1883; 1407251444=2250; total=4133}
1407251447,{1407251445=2144; 1407251446=1503; total=3647}
1407251449,{1407251448=2290; 1407251447=2114; total=4404}
1407251451,{1407251449=1950; 1407251450=2279; total=4229}
1407251453,{1407251452=2444; 1407251451=2080; total=4524}
1407251455,{1407251454=2090; 1407251453=2179; total=4269}
1407251457,{1407251456=2271; 1407251455=2186; total=4457}
