t,value
1593700197,652670456
1593700202,929589744
1593700207,1010827264
1593700212,1046478848
1593700217,1082130432
1593700222,83886080
1593700227,119537664
1593700232,155189248
1593700237,190840832
1593700242,224395264
1593700247,260046848
1593700252,295698432
1593700257,331350016
1593700262,367001600
1593700267,400556032
1593700272,436207616
1593700277,471859200
1593700282,507510784
1593700287,541065216
1593700292,576716800
1593700297,612368384
1593700302,648019968
1593700307,683671552
1593700312,719323136
1593700317,752877568
1593700322,788529152
1593700327,824180736
1593700332,859832320
1593700337,893386752
1593700342,929038336
1593700347,964689920
1593700352,1000341504
1593700357,1033895936
1593700362,1069547520
