t,value
1593700197,0.46915584415584416
1593700202,0.7660377358490567
1593700207,0.6283987915407855
1593700212,0.6540785498489426
1593700217,0.6797583081570997
1593700222,0.005008347245409015
1593700227,0.014468558708959377
1593700232,0.023928770172509738
1593700237,0.0333889816360601
1593700242,0.04284919309961046
1593700247,0.05175292153589316
1593700252,0.06121313299944352
1593700257,0.07067334446299388
1593700262,0.08013355592654424
1593700267,0.08903728436282693
1593700272,0.09849749582637729
1593700277,0.10795770728992765
1593700282,0.11741791875347801
1593700287,0.12632164718976072
1593700292,0.13633834168057873
1593700297,0.14524207011686144
1593700302,0.1547022815804118
1593700307,0.16416249304396216
1593700312,0.17362270450751252
1593700317,0.18252643294379522
1593700322,0.19198664440734559
1593700327,0.20144685587089595
1593700332,0.2109070673344463
1593700337,0.21981079577072898
1593700342,0.22927100723427934
1593700347,0.2387312186978297
1593700352,0.24819143016138007
1593700357,0.2570951585976628
1593700362,0.26655537006121316
