t,count
1407251904,30935
1407251906,100352
1407251908,176973
1407251910,256948
1407251912,332277
1407251914,411114
1407251916,484984
1407251918,563133
1407251920,639608
1407251922,717170
1407251924,788792
1407251926,862763
1407251928,937269
1407251930,1013695
1407251932,1081372
1407251934,1157407
1407251936,1232482
1407251938,1310319
1407251940,1379368
1407251942,1457088
1407251944,1532979
1407251946,1612033
1407251948,1688276
1407251950,1755817
1407251952,1833727
1407251954,1910631
1407251956,1987385
1407251958,2064609
1407251960,2138354
1407251962,2198979
1407251964,2219803
1407251966,2219803
1407251968,2219803
1407251970,2219803
1407251972,2219803
1407251974,2219803
1407251976,2219803
