t,value
1407251904,{1407251903=4153; total=4153}
1407251906,{1407251905=36778; 1407251904=28137; total=64915}
1407251908,{1407251906=38822; 1407251907=38087; total=76909}
1407251910,{1407251908=40973; 1407251909=41857; total=82830}
1407251912,{1407251910=40975; 1407251911=39773; total=80748}
1407251914,{1407251912=40274; 1407251913=42656; total=82930}
1407251916,{1407251915=43077; 1407251914=39416; total=82493}
1407251918,{1407251917=39515; 1407251916=36682; total=76197}
1407251920,{1407251918=40140; 1407251919=38129; total=78269}
1407251922,{1407251921=39389; 1407251920=40783; total=80172}
1407251924,{1407251922=40532; 1407251923=36999; total=77531}
1407251926,{1407251925=37154; 1407251924=36361; total=73515}
1407251928,{1407251926=39441; 1407251927=36918; total=76359}
1407251930,{1407251928=41699; 1407251929=38661; total=80360}
1407251932,{1407251931=31057; 1407251930=42281; total=73338}
1407251934,{1407251932=39043; 1407251933=41999; total=81042}
1407251936,{1407251935=39756; 1407251934=35273; total=75029}
1407251938,{1407251937=42082; 1407251936=39584; total=81666}
1407251940,{1407251939=36313; 1407251938=39266; total=75579}
1407251942,{1407251941=39701; 1407251940=35214; total=74915}
1407251944,{1407251943=39090; 1407251942=41455; total=80545}
1407251946,{1407251945=41096; 1407251944=40932; total=82028}
1407251948,{1407251946=40639; 1407251947=38252; total=78891}
1407251950,{1407251949=40275; 1407251948=39670; total=79945}
1407251952,{1407251950=31503; 1407251951=41087; total=72590}
1407251954,{1407251952=40449; 1407251953=39712; total=80161}
1407251956,{1407251955=40130; 1407251954=39290; total=79420}
1407251958,{1407251956=41092; 1407251957=40509; total=81601}
1407251960,{1407251959=37085; 1407251958=41830; total=78915}
1407251962,{1407251960=39547; 1407251961=23887; total=63434}
1407251964,{1407251962=40107; total=40107}
1407251966,{total=0}
1407251968,{total=0}
1407251970,{total=0}
1407251972,{total=0}
1407251974,{total=0}
1407251976,{total=0}
