t,value
1407251904,{1407251903=4045; total=4045}
1407251906,{1407251905=35693; 1407251904=27348; total=63041}
1407251908,{1407251906=37120; 1407251907=37065; total=74185}
1407251910,{1407251908=39699; 1407251909=40540; total=80239}
1407251912,{1407251910=39978; 1407251911=36567; total=76545}
1407251914,{1407251912=38578; 1407251913=39686; total=78264}
1407251916,{1407251915=39738; 1407251914=38465; total=78203}
1407251918,{1407251917=38865; 1407251916=34916; total=73781}
1407251920,{1407251918=39652; 1407251919=37284; total=76936}
1407251922,{1407251921=37834; 1407251920=39036; total=76870}
1407251924,{1407251922=39388; 1407251923=35591; total=74979}
1407251926,{1407251925=36498; 1407251924=35483; total=71981}
1407251928,{1407251926=38391; 1407251927=36405; total=74796}
1407251930,{1407251928=38078; 1407251929=37862; total=75940}
1407251932,{1407251931=29778; 1407251930=38641; total=68419}
1407251934,{1407251932=37844; 1407251933=39096; total=76940}
1407251936,{1407251935=39104; 1407251934=34528; total=73632}
1407251938,{1407251937=39189; 1407251936=38541; total=77730}
1407251940,{1407251939=34861; 1407251938=38383; total=73244}
1407251942,{1407251941=38866; 1407251940=34030; total=72896}
1407251944,{1407251943=37745; 1407251942=39068; total=76813}
1407251946,{1407251945=40175; 1407251944=38259; total=78434}
1407251948,{1407251946=38534; 1407251947=37512; total=76046}
1407251950,{1407251949=38131; 1407251948=38254; total=76385}
1407251952,{1407251950=30098; 1407251951=38784; total=68882}
1407251954,{1407251952=38425; 1407251953=38122; total=76547}
1407251956,{1407251955=38332; 1407251954=38164; total=76496}
1407251958,{1407251956=39107; 1407251957=38561; total=77668}
1407251960,{1407251959=35600; 1407251958=39332; total=74932}
1407251962,{1407251960=37207; 1407251961=22672; total=59879}
1407251964,{1407251962=38747; total=38747}
1407251966,{total=0}
1407251968,{total=0}
1407251970,{total=0}
1407251972,{total=0}
1407251974,{total=0}
1407251976,{total=0}
