t,count
1407251904,30944
1407251906,100352
1407251908,176990
1407251910,256958
1407251912,332337
1407251914,411123
1407251916,484993
1407251918,563220
1407251920,639618
1407251922,717256
1407251924,788801
1407251926,862772
1407251928,937357
1407251930,1013779
1407251932,1081456
1407251934,1157407
1407251936,1232568
1407251938,1310319
1407251940,1379420
1407251942,1457097
1407251944,1533066
1407251946,1612042
1407251948,1688276
1407251950,1755826
1407251952,1833777
1407251954,1910640
1407251956,1987385
1407251958,2064619
1407251960,2138354
1407251962,2198988
1407251964,2219803
1407251966,2219803
1407251968,2219803
1407251970,2219803
1407251972,2219803
1407251974,2219803
1407251976,2219803
