timestamp,operator,process_time
1593706990,source,0.254096
1593706995,source,0.096801
1593707000,source,0.054815
1593707005,source,0.036961
1593707010,source,0.035914
1593707015,source,0.033962
1593707020,source,0.033962
1593707025,source,0.036961
1593707030,source,0.036961
1593707035,source,0.034160
1593707040,source,0.033962
1593707045,source,0.033962
1593707050,source,0.033988
1593707055,source,0.034813
1593707060,source,0.034862
1593707065,source,0.034862
1593707070,source,0.034813
1593707075,source,0.034813
1593707080,source,0.034813
1593707085,source,0.034813
1593707090,source,0.034813
1593707095,source,0.034813
1593707100,source,0.034813
1593707105,source,0.034813
1593707110,source,0.034813
1593707115,source,0.034813
1593707120,source,0.034813
1593707125,source,0.034813
1593707130,source,0.034813
1593707135,source,0.034813
1593707140,source,0.034813
1593707145,source,0.034813
1593707150,source,0.034813
1593707155,source,0.034813
1593707160,source,0.034813
1593707165,source,0.034813
1593707170,source,0.034813
1593707175,source,0.034813
1593707180,source,0.034813
1593707185,source,0.034813
1593707190,source,0.034813
1593707195,source,0.034813
1593707200,source,0.034813
1593707205,source,0.034813
1593707210,source,0.034813
1593707215,source,0.034813
1593707220,source,0.034813
1593707225,source,0.034813
1593707230,source,0.034813
1593707235,source,0.034813
1593707240,source,0.034813
1593707245,source,0.034813
1593707250,source,0.034813
1593707255,source,0.034813
1593707260,source,0.034813
1593707265,source,0.034813
1593707270,source,0.034813
1593707275,source,0.034813
1593707280,source,0.034813
1593707285,source,0.034813
1593707290,source,0.034813
1593707295,source,0.034813
1593707300,source,0.034813
1593707305,source,0.034813
1593707310,source,0.034813
1593707315,source,0.034813
1593707320,source,0.034813
1593707325,source,0.034813
1593707330,source,0.034813
1593707335,source,0.034813
1593707340,source,0.034813
1593707345,source,0.034813
1593707350,source,0.034813
1593707355,source,0.034813
1593707360,source,0.034813
1593707365,source,0.034813
1593707370,source,0.034813
1593707375,source,0.034813
1593707380,source,0.034813
1593707385,source,0.034813
1593707390,source,0.034813
1593707395,source,0.034813
1593707400,source,0.034813
1593707405,source,0.034813
1593707410,source,0.034813
1593707415,source,0.034813
1593707420,source,0.034813
1593707425,source,0.034813
1593707430,source,0.034813
1593707435,source,0.034813
1593707440,source,0.034813
1593707445,source,0.034813
1593707450,source,0.034813
1593707455,source,0.034813
1593707460,source,0.034813
1593707465,source,0.034813
1593707470,source,0.034813
1593707475,source,0.034813
1593707480,source,0.034813
1593707485,source,0.034813
1593707490,source,0.034813
1593707495,source,0.034813
1593707500,source,0.034813
1593707505,source,0.034813
1593707510,source,0.034813
1593707515,source,0.034813
1593707520,source,0.034813
1593707525,source,0.034813
1593707530,source,0.034813
1593707535,source,0.034813
1593707540,source,0.034813
1593707545,source,0.034813
1593707550,source,0.034813
1593707555,source,0.034813
1593707560,source,0.034813
1593707565,source,0.034813
1593707570,source,0.034813
1593707575,source,0.034813
1593707580,source,0.034813
1593707585,source,0.034813
1593707590,source,0.034813
1593707595,source,0.034813
1593707600,source,0.034813
1593707605,source,0.034813
1593707610,source,0.034813
1593707615,source,0.034813
1593707620,source,0.034813
1593707625,source,0.034813
1593707630,source,0.034813
1593707635,source,0.034813
1593707640,source,0.034813
1593707645,source,0.034813
1593707650,source,0.034813
1593707655,source,0.034813
1593707660,source,0.034813
1593707665,source,0.034813
1593707670,source,0.034813
1593707675,source,0.034813
1593707680,source,0.034813
1593707685,source,0.034813
1593707690,source,0.034813
1593707695,source,0.034813
1593707700,source,0.034813
1593707705,source,0.034813
1593707710,source,0.034813
1593707715,source,0.034813
1593707720,source,0.034813
1593707725,source,0.034813
1593707730,source,0.034813
1593707735,source,0.034813
1593707740,source,0.034813
1593707745,source,0.034813
1593707750,source,0.034813
1593707755,source,0.034813
1593707760,source,0.034813
1593707765,source,0.034813
1593707770,source,0.034813
1593707775,source,0.034813
1593707780,source,0.034813
1593707785,source,0.034813
1593707790,source,0.034813
1593707795,source,0.034813
1593707800,source,0.034813
1593707805,source,0.034813
1593707810,source,0.034813
1593707815,source,0.034813
1593707820,source,0.034813
1593707825,source,0.034813
1593707830,source,0.034813
1593707835,source,0.034813
1593707840,source,0.034813
1593707845,source,0.034813
1593707850,source,0.034813
1593707855,source,0.034813
1593707860,source,0.034813
1593707865,source,0.034813
1593707870,source,0.034813
1593707875,source,0.034813
1593707880,source,0.034813
1593707885,source,0.034813
1593707890,source,0.034813
1593707895,source,0.034813
1593707900,source,0.034813
1593707905,source,0.034813
1593707910,source,0.034813
1593707915,source,0.034813
1593707920,source,0.034813
1593707925,source,0.034813
1593707930,source,0.034813
1593707935,source,0.034813
1593707940,source,0.034813
1593707945,source,0.034813
1593707950,source,0.034813
1593707955,source,0.034813
1593707960,source,0.034813
1593707965,source,0.034813
1593707970,source,0.034813
1593707975,source,0.034813
1593707980,source,0.034813
1593707985,source,0.034813
1593707990,source,0.034813
1593707995,source,0.034813
1593708000,source,0.034813
1593708005,source,0.034813
1593708010,source,0.034813
1593708015,source,0.034813
1593708020,source,0.034813
1593708025,source,0.034813
1593708030,source,0.034813
1593708035,source,0.034813
1593708040,source,0.034813
1593708045,source,0.034813
1593708050,source,0.034813
1593708055,source,0.034813
1593708060,source,0.034813
1593708065,source,0.034813
1593708070,source,0.034813
1593708075,source,0.034813
1593708080,source,0.034813
1593708085,source,0.034813
1593708090,source,0.034813
1593708095,source,0.034813
1593708100,source,0.034813
1593708105,source,0.034813
1593708110,source,0.034813
1593708115,source,0.034813
1593708120,source,0.034813
1593708125,source,0.034813
1593708130,source,0.034813
1593708135,source,0.034813
1593708140,source,0.034813
1593708145,source,0.034813
1593708150,source,0.034813
1593708155,source,0.034813
1593708160,source,0.034813
1593708165,source,0.034813
1593708170,source,0.034813
1593708175,source,0.034813
1593708180,source,0.034813
1593708185,source,0.034813
1593708190,source,0.034813
1593708195,source,0.034813
1593708200,source,0.034813
1593708205,source,0.034813
1593708210,source,0.034813
1593708215,source,0.034813
1593708220,source,0.034813
1593708225,source,0.034813
1593708230,source,0.034813
1593708235,source,0.034813
1593708240,source,0.034813
1593708245,source,0.034813
1593708250,source,0.034813
1593708255,source,0.034813
1593708260,source,0.034813
1593708265,source,0.034813
1593708270,source,0.034813
1593708275,source,0.034813
1593708280,source,0.034813
1593708285,source,0.034813
1593708290,source,0.034813
1593708295,source,0.034813
1593708300,source,0.034813
1593708305,source,0.034813
1593708310,source,0.034813
1593708315,source,0.034813
1593708320,source,0.034813
1593708325,source,0.034813
1593708330,source,0.034813
1593708335,source,0.034813
1593708340,source,0.034813
1593708345,source,0.034813
1593708350,source,0.034813
1593708355,source,0.034813
1593708360,source,0.034813
1593708365,source,0.034813
1593708370,source,0.034813
1593708375,source,0.034813
1593708380,source,0.034813
1593708385,source,0.034813
1593708390,source,0.034813
1593708395,source,0.034813
1593708400,source,0.034813
1593708405,source,0.034813
1593708410,source,0.034813
1593708415,source,0.034813
1593708420,source,0.034813
1593708425,source,0.034813
1593708430,source,0.034813
1593708435,source,0.034813
1593708440,source,0.034813
1593708445,source,0.034813
1593708450,source,0.034813
1593708455,source,0.034813
1593708460,source,0.034813
1593708465,source,0.034813
1593708470,source,0.034813
1593708475,source,0.034813
1593708480,source,0.034813
1593708485,source,0.034813
1593708490,source,0.034813
1593708495,source,0.034813
1593708500,source,0.034813
1593708505,source,0.034813
1593708510,source,0.034813
1593708515,source,0.034813
1593708520,source,0.034813
1593708525,source,0.034813
1593708530,source,0.034813
1593708535,source,0.034813
1593708540,source,0.034813
1593708545,source,0.034813
1593708550,source,0.034813
1593708555,source,0.034813
1593708560,source,0.034813
1593708565,source,0.034813
1593708570,source,0.034813
1593708575,source,0.034813
1593708580,source,0.034813
1593708585,source,0.034813
1593708590,source,0.034813
1593708595,source,0.034813
1593708600,source,0.034813
1593708605,source,0.034813
1593708610,source,0.034813
1593708615,source,0.034813
1593708620,source,0.034813
1593708625,source,0.034813
1593708630,source,0.034813
1593708635,source,0.034813
1593708640,source,0.034813
1593708645,source,0.034813
1593708650,source,0.034813
1593708655,source,0.034813
1593708660,source,0.034813
1593708665,source,0.034813
1593708670,source,0.034813
1593708675,source,0.034813
1593708680,source,0.034813
1593708685,source,0.034813
1593708690,source,0.034813
1593708695,source,0.034813
1593708700,source,0.034813
1593708705,source,0.034813
1593708710,source,0.034813
1593708715,source,0.034813
1593708720,source,0.034813
1593708725,source,0.034813
1593708730,source,0.034813
1593708735,source,0.034813
1593708740,source,0.034813
1593708745,source,0.034813
1593708750,source,0.034813
1593708755,source,0.034813
1593708760,source,0.034813
1593708765,source,0.034813
1593708770,source,0.034813
1593708775,source,0.034813
1593708780,source,0.034813
1593708785,source,0.034813
1593708790,source,0.034813
1593708795,source,0.034813
1593708800,source,0.034813
1593708805,source,0.034813
1593708810,source,0.034813
1593708815,source,0.034813
1593708820,source,0.034813
1593708825,source,0.034813
1593708830,source,0.034813
1593708835,source,0.034813
1593708840,source,0.034813
1593708845,source,0.034813
1593708850,source,0.034813
1593708855,source,0.034813
1593708860,source,0.034813
1593708865,source,0.034813
1593708870,source,0.034813
1593708875,source,0.034813
1593708880,source,0.034813
1593708885,source,0.034813
1593708890,source,0.034813
1593708895,source,0.034813
1593708900,source,0.034813
1593708905,source,0.034813
1593708910,source,0.034813
1593708915,source,0.034813
1593708920,source,0.034813
1593708925,source,0.034813
1593708930,source,0.034813
1593708935,source,0.034813
1593708940,source,0.034813
1593708945,source,0.034813
1593708950,source,0.034813
1593708955,source,0.034813
1593708960,source,0.034813
1593708965,source,0.034813
1593708970,source,0.034813
1593708975,source,0.034813
1593708980,source,0.034813
1593708985,source,0.034813
1593708990,source,0.034813
1593708995,source,0.034813
1593709000,source,0.034813
1593709005,source,0.034813
1593709010,source,0.034813
1593709015,source,0.034813
1593709020,source,0.034813
1593709025,source,0.034813
1593709030,source,0.034813
1593709035,source,0.034813
1593709040,source,0.034813
1593709045,source,0.034813
1593709050,source,0.034813
1593709055,source,0.034813
1593709060,source,0.034813
1593709065,source,0.034813
1593709070,source,0.034813
1593709075,source,0.034813
1593709080,source,0.034813
1593709085,source,0.034813
1593709090,source,0.034813
1593709095,source,0.034813
1593709100,source,0.034813
1593709105,source,0.034813
1593709110,source,0.034813
1593709115,source,0.034813
1593709120,source,0.034813
1593709125,source,0.034813
1593709130,source,0.034813
1593709135,source,0.034813
1593709140,source,0.034813
1593709145,source,0.034813
1593709150,source,0.034813
1593709155,source,0.034813
1593709160,source,0.034813
1593709165,source,0.034813
1593709170,source,0.034813
1593709175,source,0.034813
1593709180,source,0.034813
1593709185,source,0.034813
1593709190,source,0.034813
1593709195,source,0.034813
1593709200,source,0.034813
1593709205,source,0.034813
1593709210,source,0.034813
1593709215,source,0.034813
1593709220,source,0.034813
1593709225,source,0.034813
1593709230,source,0.034813
1593709235,source,0.034813
1593709240,source,0.034813
1593709245,source,0.034813
1593709250,source,0.034813
1593709255,source,0.034813
1593709260,source,0.034813
1593709265,source,0.034813
1593709270,source,0.034813
1593709275,source,0.034813
1593709280,source,0.034813
1593709285,source,0.034813
1593709290,source,0.034813
1593709295,source,0.034813
1593709300,source,0.034813
1593709305,source,0.034813
1593709310,source,0.034813
1593709315,source,0.034813
1593709320,source,0.034813
1593709325,source,0.034813
1593709330,source,0.034813
1593709335,source,0.034813
1593709340,source,0.034813
1593709345,source,0.034813
1593709350,source,0.034813
1593709355,source,0.034813
1593709360,source,0.034813
1593709365,source,0.034813
1593709370,source,0.034813
1593709375,source,0.034813
1593709380,source,0.034813
1593709385,source,0.034813
1593709390,source,0.034813
1593709395,source,0.034813
1593709400,source,0.034813
1593709405,source,0.034813
1593709410,source,0.034813
1593709415,source,0.034813
1593709420,source,0.034813
1593709425,source,0.034813
1593709430,source,0.034813
1593709435,source,0.034813
1593709440,source,0.034813
1593709445,source,0.034813
1593709450,source,0.034813
1593709455,source,0.034813
1593709460,source,0.034813
1593709465,source,0.034813
1593709470,source,0.034813
1593709475,source,0.034813
1593709480,source,0.034813
1593709485,source,0.034813
1593709490,source,0.034813
1593709495,source,0.034813
1593709500,source,0.034813
1593709505,source,0.034813
1593709510,source,0.034813
1593709515,source,0.034813
1593709520,source,0.034813
1593709525,source,0.034813
1593709530,source,0.034813
1593709535,source,0.034813
1593709540,source,0.034813
1593709545,source,0.034813
1593709550,source,0.034813
1593709555,source,0.034813
1593709560,source,0.034813
1593709565,source,0.034813
1593709570,source,0.034813
1593709575,source,0.034813
1593709580,source,0.034813
1593709585,source,0.034813
1593709590,source,0.034813
1593709595,source,0.034813
1593709600,source,0.034813
1593709605,source,0.034813
1593709610,source,0.034813
1593709615,source,0.034813
1593709620,source,0.034813
1593709625,source,0.034813
1593709630,source,0.034813
1593709635,source,0.034813
1593709640,source,0.034813
1593709645,source,0.034813
1593709650,source,0.034813
1593709655,source,0.034813
1593709660,source,0.034813
1593709665,source,0.034813
1593709670,source,0.034813
1593709675,source,0.034813
1593709680,source,0.034813
1593709685,source,0.034813
1593709690,source,0.034813
1593709695,source,0.034813
1593709700,source,0.034813
1593709705,source,0.034813
1593709710,source,0.034813
1593709715,source,0.034813
1593709720,source,0.034813
1593709725,source,0.034813
1593709730,source,0.034813
1593709735,source,0.034813
1593709740,source,0.034813
1593709745,source,0.034813
1593709750,source,0.034813
1593709755,source,0.034813
1593709760,source,0.034813
1593709765,source,0.034813
1593709770,source,0.034813
1593709775,source,0.034813
1593709780,source,0.034813
1593709785,source,0.034813
1593709790,source,0.034813
1593709795,source,0.034813
1593709800,source,0.034813
1593709805,source,0.034813
1593709810,source,0.034813
1593709815,source,0.034813
1593709820,source,0.034813
1593709825,source,0.034813
1593709830,source,0.034813
1593709835,source,0.034813
1593709840,source,0.034813
1593709845,source,0.034813
1593709850,source,0.034813
1593709855,source,0.034813
1593709860,source,0.034813
1593709865,source,0.034813
1593709870,source,0.034813
1593709875,source,0.034813
1593709880,source,0.034813
1593709885,source,0.034813
1593709890,source,0.034813
1593709895,source,0.034813
1593709900,source,0.034813
1593709905,source,0.034813
1593709910,source,0.034813
1593709915,source,0.034813
1593709920,source,0.034813
1593709925,source,0.034813
1593709930,source,0.034813
1593709935,source,0.034813
1593709940,source,0.034813
1593709945,source,0.034813
1593709950,source,0.034813
1593709955,source,0.034813
1593709960,source,0.034813
1593709965,source,0.034813
1593709970,source,0.034813
1593709975,source,0.034813
1593709980,source,0.034813
1593709985,source,0.034813
1593709990,source,0.034813
1593709995,source,0.034813
1593710000,source,0.034813
1593710005,source,0.034813
1593710010,source,0.034813
1593710015,source,0.034813
1593710020,source,0.034813
1593710025,source,0.034813
1593710030,source,0.034813
1593710035,source,0.034813
1593710040,source,0.034813
1593710045,source,0.034813
1593710050,source,0.034813
1593710055,source,0.034813
1593710060,source,0.034813
1593710065,source,0.034813
1593710070,source,0.034813
1593710075,source,0.034813
1593710080,source,0.034813
1593710085,source,0.034813
1593710090,source,0.034813
1593710095,source,0.034813
1593710100,source,0.034813
1593710105,source,0.034813
1593710110,source,0.034813
1593710115,source,0.034813
1593710120,source,0.034813
1593710125,source,0.034813
1593710130,source,0.034813
1593710135,source,0.034813
1593710140,source,0.034813
1593710145,source,0.034813
1593710150,source,0.034813
1593710155,source,0.034813
1593710160,source,0.034813
1593710165,source,0.034813
1593710170,source,0.034813
1593710175,source,0.034813
1593710180,source,0.034813
1593710185,source,0.034813
1593710190,source,0.034813
1593710195,source,0.034813
1593710200,source,0.034813
1593710205,source,0.034813
1593710210,source,0.034813
1593710215,source,0.034813
1593710220,source,0.034813
1593710225,source,0.034813
1593710230,source,0.034813
1593710235,source,0.034813
1593710240,source,0.034813
1593710245,source,0.034813
1593710250,source,0.034813
1593710255,source,0.034813
1593710260,source,0.034813
1593710265,source,0.034813
1593710270,source,0.034813
1593710275,source,0.034813
1593710280,source,0.034813
1593710285,source,0.034813
1593710290,source,0.034813
1593710295,source,0.034813
1593710300,source,0.034813
1593710305,source,0.034813
1593710310,source,0.034813
1593710315,source,0.034813
1593710320,source,0.034813
1593710325,source,0.034813
1593710330,source,0.034813
1593710335,source,0.034813
1593710340,source,0.034813
1593710345,source,0.034813
1593710350,source,0.034813
1593710355,source,0.034813
1593710360,source,0.034813
1593710365,source,0.034813
1593710370,source,0.034813
1593710375,source,0.034813
1593710380,source,0.034813
1593710385,source,0.034813
1593710390,source,0.034813
1593710395,source,0.034813
1593710400,source,0.034813
1593710405,source,0.034813
1593710410,source,0.034813
1593710415,source,0.034813
1593710420,source,0.034813
1593710425,source,0.034813
1593710430,source,0.034813
1593710435,source,0.034813
1593710440,source,0.034813
1593710445,source,0.034813
1593710450,source,0.034813
1593710455,source,0.034813
1593710460,source,0.034813
1593710465,source,0.034813
1593710470,source,0.034813
1593710475,source,0.034813
1593710480,source,0.034813
1593710485,source,0.034813
1593710490,source,0.034813
1593710495,source,0.034813
1593710500,source,0.034813
1593710505,source,0.034813
1593710510,source,0.034813
1593710515,source,0.034813
1593710520,source,0.034813
1593710525,source,0.034813
1593710530,source,0.034813
1593710535,source,0.034813
1593710540,source,0.034813
1593710545,source,0.034813
1593706990,mapMatcherBolt,0.013795
1593706995,mapMatcherBolt,152.514898
1593707000,mapMatcherBolt,152.514898
1593707005,mapMatcherBolt,152.514898
1593707010,mapMatcherBolt,152.514898
1593707015,mapMatcherBolt,133.954673
1593707020,mapMatcherBolt,133.954673
1593707025,mapMatcherBolt,93.222690
1593707030,mapMatcherBolt,93.222690
1593707035,mapMatcherBolt,93.222690
1593707040,mapMatcherBolt,93.222690
1593707045,mapMatcherBolt,92.447143
1593707050,mapMatcherBolt,133.954673
1593707055,mapMatcherBolt,388.125997
1593707060,mapMatcherBolt,388.125997
1593707065,mapMatcherBolt,152.514898
1593707070,mapMatcherBolt,133.954673
1593707075,mapMatcherBolt,133.954673
1593707080,mapMatcherBolt,133.954673
1593707085,mapMatcherBolt,133.954673
1593707090,mapMatcherBolt,127.782085
1593707095,mapMatcherBolt,105.193473
1593707100,mapMatcherBolt,105.193473
1593707105,mapMatcherBolt,105.055692
1593707110,mapMatcherBolt,105.770840
1593707115,mapMatcherBolt,105.770840
1593707120,mapMatcherBolt,105.770840
1593707125,mapMatcherBolt,105.770840
1593707130,mapMatcherBolt,105.770840
1593707135,mapMatcherBolt,105.266350
1593707140,mapMatcherBolt,106.993059
1593707145,mapMatcherBolt,105.770840
1593707150,mapMatcherBolt,105.770840
1593707155,mapMatcherBolt,105.266350
1593707160,mapMatcherBolt,105.266350
1593707165,mapMatcherBolt,105.266350
1593707170,mapMatcherBolt,105.266350
1593707175,mapMatcherBolt,105.266350
1593707180,mapMatcherBolt,105.055692
1593707185,mapMatcherBolt,105.055692
1593707190,mapMatcherBolt,104.685669
1593707195,mapMatcherBolt,104.685669
1593707200,mapMatcherBolt,99.031643
1593707205,mapMatcherBolt,99.031643
1593707210,mapMatcherBolt,105.193473
1593707215,mapMatcherBolt,107.431490
1593707220,mapMatcherBolt,107.431490
1593707225,mapMatcherBolt,107.431490
1593707230,mapMatcherBolt,107.099461
1593707235,mapMatcherBolt,107.099461
1593707240,mapMatcherBolt,107.099461
1593707245,mapMatcherBolt,107.099461
1593707250,mapMatcherBolt,106.993059
1593707255,mapMatcherBolt,106.980803
1593707260,mapMatcherBolt,106.980803
1593707265,mapMatcherBolt,106.980803
1593707270,mapMatcherBolt,106.980803
1593707275,mapMatcherBolt,106.980803
1593707280,mapMatcherBolt,106.980803
1593707285,mapMatcherBolt,106.665928
1593707290,mapMatcherBolt,106.665928
1593707295,mapMatcherBolt,107.099461
1593707300,mapMatcherBolt,106.980803
1593707305,mapMatcherBolt,106.980803
1593707310,mapMatcherBolt,106.980803
