timestamp,tuples-emitted,tuples-received,process-mean,process-count,process-stddev,process-p95,process-p99,throughput
1407248722,,,,,,,,500
1407248723,5985,5987,0.057106,6771,0.049959,0.144719,0.210272,5742
1407248724,,,,,,,,18792
1407248725,46521,46523,0.021216,47339,0.206806,0.050501,0.120982,23210
1407248726,,,,,,,,24051
1407248727,95665,95667,0.016734,96142,0.206309,0.031908,0.064425,25364
1407248728,,,,,,,,27602
1407248729,146129,146129,0.009289,146594,0.010851,0.021342,0.062544,23309
1407248730,,,,,,,,26814
1407248731,202128,202132,0.008550,202736,0.008600,0.018808,0.053063,28740
1407248732,,,,,,,,25602
1407248733,256495,256495,0.008510,256836,0.008903,0.017841,0.057984,29434
1407248734,,,,,,,,25296
1407248735,307451,307451,0.008311,308371,0.007546,0.015534,0.051556,26239
1407248736,,,,,,,,27123
1407248737,362918,362920,0.008198,363584,0.007213,0.015031,0.049144,27330
1407248738,,,,,,,,31288
1407248739,424847,424850,0.008382,425268,0.008417,0.014241,0.049144,30752
1407248740,,,,,,,,20499
1407248741,476490,476492,0.008431,476744,0.008222,0.014257,0.046306,31189
1407248742,,,,,,,,29847
1407248743,529294,529294,0.008600,529379,0.008236,0.014409,0.046306,22982
1407248744,,,,,,,,25854
1407248745,581655,581655,0.008622,582189,0.008241,0.014740,0.046306,26649
1407248746,,,,,,,,29117
1407248747,640252,640252,0.008569,640806,0.007919,0.014584,0.043689,29797
1407248748,,,,,,,,29938
1407248749,694696,694698,0.008554,695075,0.007778,0.014169,0.037101,23002
1407248750,,,,,,,,25405
1407248751,746839,746839,0.008652,747376,0.007785,0.014563,0.037101,28444
1407248752,,,,,,,,30725
1407248753,805513,805515,0.008458,806146,0.006097,0.014310,0.021863,27835
1407248754,,,,,,,,27914
1407248755,863394,863396,0.008417,863776,0.005115,0.014498,0.021863,27566
1407248756,,,,,,,,25012
1407248757,914352,914352,0.008507,915405,0.005193,0.014531,0.023519,28799
1407248758,,,,,,,,27490
1407248759,969768,969768,0.008517,969905,0.005070,0.014041,0.020404,26854
1407248760,,,,,,,,29408
1407248761,1028677,1028680,0.008576,1029330,0.005063,0.013976,0.020404,29519
1407248762,,,,,,,,30147
1407248763,1088545,1088548,0.008633,1088811,0.005080,0.014089,0.020404,29077
1407248764,,,,,,,,27774
1407248765,1145906,1145906,0.008601,1146349,0.005052,0.013969,0.020146,30601
1407248766,,,,,,,,30928
1407248767,1199932,1199932,0.008642,1200898,0.005047,0.013984,0.020146,23504
1407248768,,,,,,,,30827
1407248769,1261933,1261933,0.008616,1262043,0.004508,0.013908,0.019662,30806
1407248770,,,,,,,,30621
1407248771,1316064,1316064,0.008595,1316212,0.004481,0.013844,0.019662,23558
1407248772,,,,,,,,33963
1407248773,1380468,1380468,0.008670,1380546,0.004461,0.013884,0.019069,30511
1407248774,,,,,,,,32614
1407248775,1435509,1435509,0.008708,1435527,0.004476,0.013908,0.019069,22560
1407248776,,,,,,,,30790
1407248777,1496147,1496147,0.008741,1496842,0.004482,0.014005,0.019069,29421
1407248778,,,,,,,,33655
1407248779,1559851,1559853,0.008741,1560378,0.004167,0.014150,0.018689,30079
1407248780,,,,,,,,33570
1407248781,1625257,1625257,0.008721,1625819,0.004056,0.014194,0.018445,31720
1407248782,,,,,,,,31426
1407248783,1688353,1688353,0.008786,1689005,0.004099,0.014752,0.019069,32117
1407248784,,,,,,,,30788
1407248785,1751025,1751024,0.008756,1751376,0.003867,0.014190,0.018689,31553
1407248786,,,,,,,,25049
1407248787,1799225,1799227,0.008751,1799434,0.003856,0.014133,0.018689,23517
1407248788,,,,,,,,28306
1407248789,1852055,1852055,0.008683,1853090,0.003477,0.014054,0.018321,24929
1407248790,,,,,,,,28018
1407248791,1913247,1913246,0.008719,1913979,0.003457,0.014094,0.018020,33134
1407248792,,,,,,,,30378
1407248793,1975575,1975575,0.008751,1975760,0.003463,0.014017,0.018321,31067
1407248794,,,,,,,,29865
1407248795,2036037,2036039,0.008752,2036241,0.003467,0.014017,0.018445,30475
1407248796,,,,,,,,31617
1407248797,2097491,2097493,0.008784,2097912,0.003478,0.014110,0.018445,30542
1407248798,,,,,,,,32835
1407248799,2157075,2157077,0.008769,2157992,0.003062,0.014110,0.018279,26411
1407248800,,,,,,,,32558
1407248801,2218451,2218451,0.008821,2218656,0.003062,0.014097,0.018298,28952
1407248802,,,,,,,,30695
1407248803,2280091,2280091,0.008852,2280307,0.003056,0.014139,0.017909,29897
1407248804,,,,,,,,30602
1407248805,2341370,2341372,0.008855,2342346,0.003076,0.014180,0.017909,31797
1407248806,,,,,,,,32028
1407248807,2405388,2405390,0.008837,2406567,0.003089,0.014190,0.017909,32089
1407248808,,,,,,,,30655
1407248809,2468412,2468414,0.008836,2468840,0.003055,0.014175,0.017881,32432
1407248810,,,,,,,,32588
1407248811,2531034,2531034,0.008785,2531553,0.003031,0.014097,0.017365,29743
1407248812,,,,,,,,29939
1407248813,2593539,2593539,0.008800,2594548,0.003030,0.014097,0.017365,32866
1407248814,,,,,,,,31709
1407248815,2656173,2656172,0.008762,2656664,0.002982,0.014017,0.017244,31055
1407248816,,,,,,,,13767
1407248817,2693380,2693383,0.008754,2694770,0.002988,0.013988,0.017365,23592
1407248818,,,,,,,,33112
1407248819,2755647,2755647,0.008776,2756104,0.002988,0.013988,0.017365,28856
1407248820,,,,,,,,28692
1407248821,2813529,2813529,0.008777,2814330,0.002944,0.013885,0.017244,28936
1407248822,,,,,,,,30094
1407248823,2875205,2875204,0.008830,2875623,0.002934,0.013907,0.017244,31861
1407248824,,,,,,,,23070
1407248825,2925009,2925011,0.008845,2925429,0.002959,0.013940,0.017244,27059
1407248826,,,,,,,,31578
1407248827,2988233,2988235,0.008840,2989502,0.002965,0.013914,0.017244,31473
1407248828,,,,,,,,33101
1407248829,3052024,3052027,0.008840,3052352,0.002949,0.013907,0.017244,30578
1407248830,,,,,,,,33101
1407248831,3117361,3117361,0.008822,3117609,0.002928,0.013804,0.017244,31904
1407248832,,,,,,,,31714
1407248833,3180217,3180228,0.008845,3181229,0.002927,0.013850,0.017182,31457
1407248834,,,,,,,,29311
1407248835,3241472,3241472,0.008856,3241734,0.002918,0.013907,0.016951,31910
1407248836,,,,,,,,31430
1407248837,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248839,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248841,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248843,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248845,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248847,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248849,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248851,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248853,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248855,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248857,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248859,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248861,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248863,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248865,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248867,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248869,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248871,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248873,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248875,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248877,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248879,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248881,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248883,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248885,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248887,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248889,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248891,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248893,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248895,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248897,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248899,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248901,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248903,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248905,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248907,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248909,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248911,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248913,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248915,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248917,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248919,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248921,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248923,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248925,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248927,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248929,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248931,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248933,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248935,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248937,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248939,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248941,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248943,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248945,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248947,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248949,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248951,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248953,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248955,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248957,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248959,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248961,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248963,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248965,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248967,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248969,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248971,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248973,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248975,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248977,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248979,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248981,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248983,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248985,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248987,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248989,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248991,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248993,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248995,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248997,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407248999,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
1407249001,3279716,3279716,0.008834,3279716,0.002916,0.013850,0.017182,
