timestamp,operator,process_time
1407248723,source-0,0.806710
1407248725,source-0,0.472984
1407248727,source-0,0.336771
1407248729,source-0,0.303893
1407248731,source-0,0.272560
1407248733,source-0,0.265408
1407248735,source-0,0.217084
1407248737,source-0,0.182507
1407248739,source-0,0.179308
1407248741,source-0,0.179308
1407248743,source-0,0.179308
1407248745,source-0,0.118056
1407248747,source-0,0.118056
1407248749,source-0,0.118056
1407248751,source-0,0.118056
1407248753,source-0,0.111181
1407248755,source-0,0.085219
1407248757,source-0,0.079296
1407248759,source-0,0.079296
1407248761,source-0,0.053648
1407248763,source-0,0.048131
1407248765,source-0,0.047916
1407248767,source-0,0.047916
1407248769,source-0,0.047916
1407248771,source-0,0.047916
1407248773,source-0,0.053628
1407248775,source-0,0.053628
1407248777,source-0,0.053628
1407248779,source-0,0.053628
1407248781,source-0,0.049571
1407248783,source-0,0.049571
1407248785,source-0,0.049571
1407248787,source-0,0.049571
1407248789,source-0,0.049571
1407248791,source-0,0.047916
1407248793,source-0,0.046807
1407248795,source-0,0.044660
1407248797,source-0,0.044660
1407248799,source-0,0.044660
1407248801,source-0,0.044660
1407248803,source-0,0.044185
1407248805,source-0,0.044407
1407248807,source-0,0.044407
1407248809,source-0,0.044407
1407248811,source-0,0.044901
1407248813,source-0,0.044136
1407248815,source-0,0.043472
1407248817,source-0,0.043472
1407248819,source-0,0.043472
1407248821,source-0,0.043009
1407248823,source-0,0.043009
1407248825,source-0,0.043009
1407248827,source-0,0.042151
1407248829,source-0,0.042151
1407248831,source-0,0.042151
1407248833,source-0,0.042151
1407248835,source-0,0.043009
1407248837,source-0,0.043009
1407248839,source-0,0.043009
1407248841,source-0,0.043009
1407248843,source-0,0.043009
1407248845,source-0,0.043009
1407248847,source-0,0.043009
1407248849,source-0,0.043009
1407248851,source-0,0.043009
1407248853,source-0,0.043009
1407248855,source-0,0.043009
1407248857,source-0,0.043009
1407248859,source-0,0.043009
1407248861,source-0,0.043009
1407248863,source-0,0.043009
1407248865,source-0,0.043009
1407248867,source-0,0.043009
1407248869,source-0,0.043009
1407248871,source-0,0.043009
1407248873,source-0,0.043009
1407248875,source-0,0.043009
1407248877,source-0,0.043009
1407248879,source-0,0.043009
1407248881,source-0,0.043009
1407248883,source-0,0.043009
1407248885,source-0,0.043009
1407248887,source-0,0.043009
1407248889,source-0,0.043009
1407248891,source-0,0.043009
1407248893,source-0,0.043009
1407248895,source-0,0.043009
1407248897,source-0,0.043009
1407248899,source-0,0.043009
1407248901,source-0,0.043009
1407248903,source-0,0.043009
1407248905,source-0,0.043009
1407248907,source-0,0.043009
1407248909,source-0,0.043009
1407248911,source-0,0.043009
1407248913,source-0,0.043009
1407248915,source-0,0.043009
1407248917,source-0,0.043009
1407248919,source-0,0.043009
1407248921,source-0,0.043009
1407248923,source-0,0.043009
1407248925,source-0,0.043009
1407248927,source-0,0.043009
1407248929,source-0,0.043009
1407248931,source-0,0.043009
1407248933,source-0,0.043009
1407248935,source-0,0.043009
1407248937,source-0,0.043009
1407248939,source-0,0.043009
1407248941,source-0,0.043009
1407248943,source-0,0.043009
1407248945,source-0,0.043009
1407248947,source-0,0.043009
1407248949,source-0,0.043009
1407248951,source-0,0.043009
1407248953,source-0,0.043009
1407248955,source-0,0.043009
1407248957,source-0,0.043009
1407248959,source-0,0.043009
1407248961,source-0,0.043009
1407248963,source-0,0.043009
1407248965,source-0,0.043009
1407248967,source-0,0.043009
1407248969,source-0,0.043009
1407248971,source-0,0.043009
1407248973,source-0,0.043009
1407248975,source-0,0.043009
1407248977,source-0,0.043009
1407248979,source-0,0.043009
1407248981,source-0,0.043009
1407248983,source-0,0.043009
1407248985,source-0,0.043009
1407248987,source-0,0.043009
1407248989,source-0,0.043009
1407248991,source-0,0.043009
1407248993,source-0,0.043009
1407248995,source-0,0.043009
1407248997,source-0,0.043009
1407248999,source-0,0.043009
1407249001,source-0,0.043009
1407249003,source-0,0.043009
1407249005,source-0,0.043009
1407249007,source-0,0.043009
1407249009,source-0,0.043009
1407249011,source-0,0.043009
1407249013,source-0,0.043009
1407249015,source-0,0.043009
1407249017,source-0,0.043009
1407249019,source-0,0.043009
1407249021,source-0,0.043009
1407249023,source-0,0.043009
1407249025,source-0,0.043009
1407249027,source-0,0.043009
1407249029,source-0,0.043009
1407249031,source-0,0.043009
1407249033,source-0,0.043009
1407249035,source-0,0.043009
1407249037,source-0,0.043009
1407249039,source-0,0.043009
1407249041,source-0,0.043009
1407249043,source-0,0.043009
1407249045,source-0,0.043009
1407249047,source-0,0.043009
1407249049,source-0,0.043009
1407249051,source-0,0.043009
1407249053,source-0,0.043009
