t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,values
1593392481,13,72,72.000000,72,0.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72|72|72|72|72|72|72|72|72|72|72|72|72|
1593392486,41,72,72.000000,72,0.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|
1593392491,77,72,72.000000,72,0.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|
1593392496,112,72,72.000000,72,0.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|
1593392501,178,72,72.000000,72,0.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|
1593392506,293,72,72.000000,72,0.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|
1593392511,333,72,72.000000,72,0.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|
1593392516,423,72,72.000000,72,0.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|
1593392521,489,72,72.000000,72,0.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|
1593392526,552,72,72.000000,72,0.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72.000000,72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|72|
