t,value
1404127281,{total=0}
1404127283,{total=0}
1404127285,{total=0}
1404127287,{total=0}
1404127290,{total=0}
1404127291,{total=0}
1404127294,{total=0}
1404127295,{total=0}
1404127297,{total=0}
1404127299,{total=0}
1404127301,{total=0}
1404127304,{total=0}
1404127305,{total=0}
1404127307,{total=0}
1404127309,{total=0}
1404127311,{total=0}
1404127313,{total=0}
1404127315,{total=0}
1404127317,{total=0}
1404127319,{total=0}
1404127321,{total=0}
1404127323,{total=0}
1404127325,{total=0}
1404127327,{total=0}
1404127329,{total=0}
1404127331,{total=0}
1404127333,{total=0}
1404127335,{total=0}
1404127337,{total=0}
1404127339,{total=0}
1404127341,{total=0}
1404127343,{total=0}
1404127345,{total=0}
1404127347,{total=0}
1404127349,{total=0}
1404127351,{total=0}
1404127353,{total=0}
1404127356,{total=0}
1404127357,{total=0}
1404127359,{total=0}
1404127361,{total=0}
1404127363,{total=0}
1404127365,{total=0}
1404127367,{total=0}
1404127369,{total=0}
1404127371,{total=0}
1404127373,{total=0}
1404127375,{total=0}
1404127377,{total=0}
1404127379,{total=0}
1404127381,{total=0}
1404127383,{total=0}
1404127386,{total=0}
1404127387,{total=0}
1404127390,{total=0}
1404127391,{total=0}
1404127394,{total=0}
1404127395,{total=0}
1404127397,{total=0}
1404127399,{total=0}
1404127401,{total=0}
1404127403,{total=0}
1404127406,{total=0}
1404127407,{total=0}
1404127409,{total=0}
1404127411,{total=0}
1404127413,{total=0}
1404127415,{total=0}
1404127417,{total=0}
1404127419,{total=0}
1404127421,{total=0}
1404127423,{total=0}
1404127425,{total=0}
1404127427,{total=0}
1404127429,{total=0}
1404127431,{total=0}
1404127433,{total=0}
1404127435,{total=0}
1404127437,{total=0}
1404127440,{total=0}
1404127441,{total=0}
1404127443,{total=0}
1404127445,{total=0}
1404127447,{total=0}
1404127449,{total=0}
1404127451,{total=0}
1404127454,{total=0}
1404127455,{total=0}
1404127457,{total=0}
1404127459,{total=0}
1404127461,{total=0}
1404127464,{total=0}
1404127465,{total=0}
1404127467,{total=0}
1404127469,{total=0}
1404127471,{total=0}
1404127474,{total=0}
1404127475,{total=0}
1404127477,{total=0}
1404127479,{total=0}
1404127481,{total=0}
1404127483,{total=0}
1404127485,{total=0}
1404127487,{total=0}
1404127489,{total=0}
1404127491,{total=0}
1404127493,{total=0}
1404127495,{total=0}
1404127497,{total=0}
1404127499,{total=0}
1404127501,{total=0}
1404127503,{total=0}
1404127505,{total=0}
1404127507,{total=0}
1404127509,{total=0}
1404127511,{total=0}
1404127513,{total=0}
1404127515,{total=0}
1404127517,{total=0}
1404127519,{total=0}
1404127521,{total=0}
1404127523,{total=0}
1404127525,{total=0}
1404127527,{total=0}
1404127529,{total=0}
1404127531,{total=0}
1404127533,{total=0}
1404127535,{total=0}
1404127537,{total=0}
1404127539,{total=0}
1404127541,{total=0}
1404127543,{total=0}
1404127545,{total=0}
1404127548,{total=0}
1404127549,{total=0}
1404127551,{total=0}
1404127553,{total=0}
1404127555,{total=0}
1404127557,{total=0}
1404127560,{total=0}
1404127561,{total=0}
1404127563,{total=0}
1404127565,{total=0}
1404127567,{total=0}
1404127569,{total=0}
1404127571,{total=0}
1404127573,{total=0}
1404127575,{total=0}
1404127577,{total=0}
1404127579,{total=0}
1404127581,{total=0}
1404127583,{total=0}
1404127585,{total=0}
1404127587,{total=0}
1404127589,{total=0}
1404127591,{total=0}
1404127593,{total=0}
1404127595,{total=0}
1404127597,{total=0}
1404127599,{total=0}
1404127601,{total=0}
1404127603,{total=0}
1404127605,{total=0}
1404127607,{total=0}
1404127609,{total=0}
1404127611,{total=0}
1404127613,{total=0}
1404127615,{total=0}
1404127617,{total=0}
1404127619,{total=0}
1404127621,{total=0}
1404127623,{total=0}
1404127625,{total=0}
1404127627,{total=0}
1404127629,{total=0}
1404127631,{total=0}
1404127633,{total=0}
1404127635,{total=0}
1404127638,{total=0}
1404127639,{total=0}
1404127641,{total=0}
1404127643,{total=0}
1404127645,{total=0}
1404127647,{total=0}
1404127649,{total=0}
1404127652,{total=0}
1404127653,{total=0}
1404127655,{total=0}
1404127657,{total=0}
