t,value
1404127281,{total=0}
1404127283,{1404127282=743; 1404127281=1648; total=2391}
1404127285,{1404127283=316; total=316}
1404127287,{1404127286=611; 1404127285=2115; total=2726}
1404127290,{1404127289=17; 1404127287=1228; 1404127288=815; total=2060}
1404127291,{1404127290=2381; total=2381}
1404127294,{1404127293=302; 1404127292=848; 1404127291=1784; total=2934}
1404127295,{1404127294=1824; total=1824}
1404127297,{1404127295=567; 1404127296=567; total=1134}
1404127299,{1404127298=1117; 1404127297=273; total=1390}
1404127301,{1404127300=981; 1404127299=791; total=1772}
1404127304,{1404127302=774; 1404127301=1355; 1404127303=210; total=2339}
1404127305,{1404127304=2205; total=2205}
1404127307,{1404127306=1281; 1404127305=1094; total=2375}
1404127309,{1404127307=511; 1404127308=1303; total=1814}
1404127311,{1404127310=949; 1404127309=934; total=1883}
1404127313,{1404127312=1965; 1404127311=263; total=2228}
1404127315,{1404127313=1050; 1404127314=751; total=1801}
1404127317,{1404127315=745; 1404127316=538; total=1283}
1404127319,{1404127318=938; 1404127317=1774; total=2712}
1404127321,{1404127319=1153; 1404127320=379; total=1532}
1404127323,{1404127321=806; 1404127322=1036; total=1842}
1404127325,{1404127323=610; 1404127324=705; total=1315}
1404127327,{1404127325=1694; 1404127326=1059; total=2753}
1404127329,{1404127328=1694; 1404127327=2553; total=4247}
1404127331,{1404127330=1026; 1404127329=393; total=1419}
1404127333,{1404127331=673; 1404127332=752; total=1425}
1404127335,{1404127333=713; total=713}
1404127337,{1404127336=957; 1404127335=4301; total=5258}
1404127339,{1404127338=2496; 1404127337=429; total=2925}
1404127341,{1404127340=979; 1404127339=1109; total=2088}
1404127343,{1404127342=1776; 1404127341=207; total=1983}
1404127345,{1404127343=888; 1404127344=1422; total=2310}
1404127347,{1404127345=451; 1404127346=1631; total=2082}
1404127349,{1404127347=1230; 1404127348=1592; total=2822}
1404127351,{1404127349=206; 1404127350=1244; total=1450}
1404127353,{1404127352=1616; 1404127351=803; total=2419}
1404127356,{1404127354=378; 1404127353=557; total=935}
1404127357,{1404127356=1930; total=1930}
1404127359,{1404127357=945; 1404127358=696; total=1641}
1404127361,{1404127359=334; 1404127360=933; total=1267}
1404127363,{1404127362=1059; 1404127361=1236; total=2295}
1404127365,{1404127363=174; 1404127364=1326; total=1500}
1404127367,{1404127365=1569; 1404127366=811; total=2380}
1404127369,{1404127367=846; 1404127368=1915; total=2761}
1404127371,{1404127370=562; 1404127369=1123; total=1685}
1404127373,{1404127371=395; 1404127372=1807; total=2202}
1404127375,{1404127373=742; 1404127374=754; total=1496}
1404127377,{1404127376=118; 1404127375=720; total=838}
1404127379,{1404127378=956; 1404127377=1721; total=2677}
1404127381,{1404127379=1252; 1404127380=227; total=1479}
1404127383,{1404127382=848; 1404127381=1466; total=2314}
1404127386,{1404127383=882; 1404127384=1001; total=1883}
1404127387,{1404127386=1988; total=1988}
1404127390,{1404127389=252; 1404127388=611; 1404127387=1245; total=2108}
1404127391,{1404127390=2004; total=2004}
1404127394,{1404127392=804; 1404127391=1210; total=2014}
1404127395,{1404127394=2489; total=2489}
1404127397,{1404127396=573; 1404127395=723; total=1296}
1404127399,{1404127397=74; 1404127398=1215; total=1289}
1404127401,{1404127400=858; 1404127399=948; total=1806}
1404127403,{1404127401=631; 1404127402=2013; total=2644}
1404127406,{1404127405=167; 1404127403=737; 1404127404=855; total=1759}
1404127407,{1404127406=1434; total=1434}
1404127409,{1404127407=512; 1404127408=748; total=1260}
1404127411,{1404127409=269; 1404127410=1125; total=1394}
1404127413,{1404127412=766; 1404127411=897; total=1663}
1404127415,{1404127413=242; 1404127414=1589; total=1831}
1404127417,{1404127415=889; 1404127416=865; total=1754}
1404127419,{1404127418=1404; 1404127417=312; total=1716}
1404127421,{1404127419=878; 1404127420=975; total=1853}
1404127423,{1404127422=990; 1404127421=214; total=1204}
1404127425,{1404127424=1162; 1404127423=948; total=2110}
1404127427,{1404127425=2367; 1404127426=1002; total=3369}
1404127429,{1404127427=471; 1404127428=1094; total=1565}
1404127431,{1404127430=613; 1404127429=924; total=1537}
1404127433,{1404127432=1614; 1404127431=351; total=1965}
1404127435,{1404127433=566; 1404127434=838; total=1404}
1404127437,{1404127435=950; 1404127436=1831; total=2781}
1404127440,{1404127437=629; 1404127438=1061; total=1690}
1404127441,{1404127440=2452; total=2452}
1404127443,{1404127441=310; 1404127442=1001; total=1311}
1404127445,{1404127444=1612; 1404127443=842; total=2454}
1404127447,{1404127446=1251; 1404127445=258; total=1509}
1404127449,{1404127448=545; 1404127447=1047; total=1592}
1404127451,{1404127449=311; 1404127450=1467; total=1778}
