t,value
1404127281,{total=0}
1404127283,{1404127282=6; 1404127281=11; total=17}
1404127285,{1404127283=3; total=3}
1404127287,{1404127286=6; 1404127285=11; total=17}
1404127290,{1404127289=2; 1404127287=6; 1404127288=6; total=14}
1404127291,{1404127290=9; total=9}
1404127294,{1404127293=3; 1404127292=6; 1404127291=6; total=15}
1404127295,{1404127294=9; total=9}
1404127297,{1404127295=6; 1404127296=6; total=12}
1404127299,{1404127298=8; 1404127297=3; total=11}
1404127301,{1404127300=6; 1404127299=6; total=12}
1404127304,{1404127302=6; 1404127301=6; 1404127303=3; total=15}
1404127305,{1404127304=9; total=9}
1404127307,{1404127306=6; 1404127305=6; total=12}
1404127309,{1404127307=3; 1404127308=8; total=11}
1404127311,{1404127310=6; 1404127309=6; total=12}
1404127313,{1404127312=8; 1404127311=3; total=11}
1404127315,{1404127313=6; 1404127314=6; total=12}
1404127317,{1404127315=6; 1404127316=4; total=10}
1404127319,{1404127318=6; 1404127317=8; total=14}
1404127321,{1404127319=6; 1404127320=6; total=12}
1404127323,{1404127321=3; 1404127322=8; total=11}
1404127325,{1404127323=6; 1404127324=6; total=12}
1404127327,{1404127325=3; 1404127326=8; total=11}
1404127329,{1404127328=6; 1404127327=6; total=12}
1404127331,{1404127330=8; 1404127329=3; total=11}
1404127333,{1404127331=6; 1404127332=6; total=12}
1404127335,{1404127333=5; total=5}
1404127337,{1404127336=6; 1404127335=12; total=18}
1404127339,{1404127338=8; 1404127337=3; total=11}
1404127341,{1404127340=6; 1404127339=6; total=12}
1404127343,{1404127342=8; 1404127341=3; total=11}
1404127345,{1404127343=6; 1404127344=6; total=12}
1404127347,{1404127345=3; 1404127346=8; total=11}
1404127349,{1404127347=6; 1404127348=6; total=12}
1404127351,{1404127349=3; 1404127350=8; total=11}
1404127353,{1404127352=6; 1404127351=6; total=12}
1404127356,{1404127354=5; 1404127353=6; total=11}
1404127357,{1404127356=11; total=11}
1404127359,{1404127357=6; 1404127358=6; total=12}
1404127361,{1404127359=3; 1404127360=8; total=11}
1404127363,{1404127362=6; 1404127361=6; total=12}
1404127365,{1404127363=3; 1404127364=8; total=11}
1404127367,{1404127365=6; 1404127366=6; total=12}
1404127369,{1404127367=3; 1404127368=8; total=11}
1404127371,{1404127370=6; 1404127369=6; total=12}
1404127373,{1404127371=3; 1404127372=8; total=11}
1404127375,{1404127373=6; 1404127374=6; total=12}
1404127377,{1404127375=6; total=6}
1404127379,{1404127376=2; 1404127378=6; 1404127377=9; total=17}
1404127381,{1404127379=6; total=6}
1404127383,{1404127382=6; 1404127380=2; 1404127381=10; total=18}
1404127386,{1404127383=6; total=6}
1404127387,{1404127384=5; 1404127386=12; total=17}
1404127390,{1404127388=6; 1404127387=6; total=12}
1404127391,{1404127390=9; 1404127389=3; total=12}
1404127394,{1404127391=6; total=6}
1404127395,{1404127394=11; 1404127392=6; total=17}
1404127397,{1404127396=6; 1404127395=6; total=12}
1404127399,{1404127397=2; 1404127398=8; total=10}
1404127401,{1404127400=6; 1404127399=6; total=12}
1404127403,{1404127401=3; 1404127402=8; total=11}
1404127406,{1404127403=6; 1404127404=6; total=12}
1404127407,{1404127405=3; 1404127406=8; total=11}
1404127409,{1404127407=6; 1404127408=6; total=12}
1404127411,{1404127409=3; 1404127410=8; total=11}
1404127413,{1404127412=6; 1404127411=6; total=12}
1404127415,{1404127413=3; 1404127414=8; total=11}
1404127417,{1404127415=6; 1404127416=6; total=12}
1404127419,{1404127418=8; 1404127417=3; total=11}
1404127421,{1404127419=6; 1404127420=6; total=12}
1404127423,{1404127422=8; 1404127421=3; total=11}
1404127425,{1404127423=6; total=6}
1404127427,{1404127425=10; 1404127424=2; 1404127426=6; total=18}
1404127429,{1404127427=3; 1404127428=8; total=11}
1404127431,{1404127430=6; 1404127429=6; total=12}
1404127433,{1404127432=8; 1404127431=3; total=11}
1404127435,{1404127433=6; 1404127434=6; total=12}
1404127437,{1404127435=3; 1404127436=9; total=12}
1404127440,{1404127437=6; total=6}
1404127441,{1404127438=4; 1404127440=12; total=16}
1404127443,{1404127441=3; 1404127442=8; total=11}
1404127445,{1404127444=6; 1404127443=6; total=12}
1404127447,{1404127446=8; 1404127445=3; total=11}
1404127449,{1404127448=6; 1404127447=6; total=12}
1404127451,{1404127449=3; 1404127450=8; total=11}
1404127454,{1404127451=6; total=6}
1404127455,{1404127452=5; 1404127454=11; total=16}
1404127457,{1404127456=7; 1404127455=4; total=11}
1404127459,{1404127458=6; 1404127457=6; total=12}
1404127461,{1404127459=3; 1404127460=8; total=11}
1404127464,{1404127462=6; 1404127461=6; total=12}
1404127465,{1404127464=9; 1404127463=3; total=12}
1404127467,{1404127465=3; total=3}
1404127469,{1404127468=6; 1404127467=10; total=16}
1404127471,{1404127469=3; 1404127470=8; total=11}
1404127474,{1404127471=6; 1404127472=6; total=12}
1404127475,{1404127473=2; 1404127474=10; total=12}
1404127477,{1404127475=3; 1404127476=8; total=11}
1404127479,{1404127477=5; total=5}
1404127481,{1404127479=10; total=10}
1404127483,{1404127482=6; 1404127481=12; total=18}
1404127485,{1404127484=8; 1404127483=3; total=11}
1404127487,{1404127485=4; total=4}
1404127489,{1404127488=6; 1404127487=12; total=18}
1404127491,{1404127489=3; 1404127490=8; total=11}
1404127493,{1404127491=4; 1404127492=8; total=12}
1404127495,{1404127493=6; 1404127494=6; total=12}
1404127497,{1404127495=3; 1404127496=8; total=11}
1404127499,{total=0}
1404127501,{1404127500=6; 1404127497=6; 1404127499=10; total=22}
1404127503,{1404127501=3; 1404127502=8; total=11}
1404127505,{1404127503=6; total=6}
