timestamp,operator,process_time
1407236253,predictor-0,0.017299
1407236255,predictor-0,0.008007
1407236258,predictor-0,0.007734
1407236259,predictor-0,0.007734
1407236261,predictor-0,0.007612
1407236263,predictor-0,0.007539
1407236265,predictor-0,0.007239
1407236267,predictor-0,0.006858
1407236269,predictor-0,0.006196
1407236271,predictor-0,0.005605
1407236273,predictor-0,0.005452
1407236275,predictor-0,0.005335
1407236277,predictor-0,0.005335
1407236280,predictor-0,0.004934
1407236281,predictor-0,0.004934
1407236283,predictor-0,0.004934
1407236285,predictor-0,0.004934
1407236287,predictor-0,0.004934
1407236291,predictor-0,0.004934
1407236292,predictor-0,0.004934
1407236293,predictor-0,0.004370
1407236295,predictor-0,0.003641
1407236297,predictor-0,0.003641
1407236299,predictor-0,0.004934
1407236301,predictor-0,0.004370
1407236303,predictor-0,0.004370
1407236305,predictor-0,0.003915
1407236307,predictor-0,0.004465
1407236313,predictor-0,0.004481
1407236315,predictor-0,0.004569
1407236317,predictor-0,0.004609
1407236319,predictor-0,0.004569
1407236321,predictor-0,0.004609
1407236323,predictor-0,0.004569
1407236325,predictor-0,0.004569
1407236327,predictor-0,0.004569
1407236329,predictor-0,0.004569
1407236331,predictor-0,0.004569
1407236253,source-0,0.126400
1407236255,source-0,0.047953
1407236258,source-0,0.031999
1407236259,source-0,0.018450
1407236261,source-0,0.016813
1407236263,source-0,0.016816
1407236265,source-0,0.016444
1407236267,source-0,0.015347
1407236269,source-0,0.014927
1407236271,source-0,0.012368
1407236273,source-0,0.012368
1407236275,source-0,0.014604
1407236277,source-0,0.014927
1407236280,source-0,0.014927
1407236281,source-0,0.014927
1407236283,source-0,0.012368
1407236285,source-0,0.012368
1407236287,source-0,0.012368
1407236291,source-0,0.013678
1407236292,source-0,0.013678
1407236293,source-0,0.012116
1407236295,source-0,0.012116
1407236297,source-0,0.011745
1407236299,source-0,0.012116
1407236301,source-0,0.012116
1407236303,source-0,0.012116
1407236305,source-0,0.011745
1407236307,source-0,0.010888
1407236313,source-0,0.010888
1407236315,source-0,0.010517
1407236317,source-0,0.010517
1407236319,source-0,0.011274
1407236321,source-0,0.011274
1407236323,source-0,0.011274
1407236325,source-0,0.011274
1407236327,source-0,0.011274
1407236329,source-0,0.011274
1407236331,source-0,0.011274
1407236253,sink-0,0.000000
1407236255,sink-0,0.000000
1407236258,sink-0,0.000000
1407236259,sink-0,0.000000
1407236261,sink-0,0.000000
1407236263,sink-0,0.014654
1407236265,sink-0,0.014654
1407236267,sink-0,0.014654
1407236269,sink-0,0.014654
1407236271,sink-0,0.016376
1407236273,sink-0,0.016376
1407236275,sink-0,0.016376
1407236277,sink-0,0.016376
1407236280,sink-0,0.016376
1407236281,sink-0,0.016376
1407236283,sink-0,0.016376
1407236285,sink-0,0.016376
1407236287,sink-0,0.016376
1407236291,sink-0,0.016376
1407236292,sink-0,0.016376
1407236293,sink-0,0.016376
1407236295,sink-0,0.016376
1407236297,sink-0,0.016376
1407236299,sink-0,0.016376
1407236301,sink-0,0.016117
1407236303,sink-0,0.015906
1407236305,sink-0,0.015566
1407236307,sink-0,0.015081
1407236313,sink-0,0.014749
1407236315,sink-0,0.014712
1407236317,sink-0,0.014680
1407236319,sink-0,0.014272
1407236321,sink-0,0.012843
1407236323,sink-0,0.011385
1407236325,sink-0,0.011385
1407236327,sink-0,0.011385
1407236329,sink-0,0.011385
1407236331,sink-0,0.011385
