timestamp,tuples-emitted,tuples-received,process-mean,process-count,process-stddev,process-p95,process-p99,throughput
1407236253,0,0,0.000000,0,0.000000,0.000000,0.000000,
1407236255,0,0,0.000000,0,0.000000,0.000000,0.000000,
1407236258,0,0,0.000000,0,0.000000,0.000000,0.000000,
1407236259,0,0,0.000000,0,0.000000,0.000000,0.000000,
1407236261,0,0,0.000000,0,0.000000,0.000000,0.000000,
1407236262,,,,,,,,2
1407236263,0,1,0.014654,1,0.000000,0.014654,0.014654,
1407236265,0,1,0.014654,1,0.000000,0.014654,0.014654,
1407236267,0,1,0.014654,1,0.000000,0.014654,0.014654,
1407236269,0,1,0.014654,1,0.000000,0.014654,0.014654,
1407236270,,,,,,,,2
1407236271,0,2,0.015515,2,0.001218,0.016376,0.016376,
1407236272,,,,,,,,2
1407236273,0,4,0.014743,4,0.001304,0.016376,0.016376,2
1407236274,,,,,,,,3
1407236275,0,7,0.009070,7,0.007137,0.016376,0.016376,2
1407236276,,,,,,,,2
1407236277,0,10,0.006790,10,0.006887,0.016376,0.016376,3
1407236280,0,10,0.006790,10,0.006887,0.016376,0.016376,3
1407236281,0,13,0.005573,13,0.006397,0.016376,0.016376,2
1407236282,,,,,,,,7
1407236283,0,21,0.004048,21,0.005343,0.016214,0.016376,4
1407236284,,,,,,,,2
1407236285,0,25,0.003635,25,0.004972,0.015890,0.016376,3
1407236286,,,,,,,,5
1407236287,0,31,0.003220,31,0.004530,0.015405,0.016376,3
1407236288,,,,,,,,3
1407236289,,,,,,,,3
1407236291,0,35,0.003039,35,0.004286,0.015081,0.016376,
1407236292,0,35,0.003039,35,0.004286,0.015081,0.016376,8
1407236293,0,48,0.002624,48,0.003712,0.014711,0.016376,7
1407236294,,,,,,,,9
1407236295,0,60,0.002436,60,0.003337,0.014581,0.016376,5
1407236296,,,,,,,,10
1407236297,0,72,0.002283,73,0.003042,0.013626,0.016376,5
1407236298,,,,,,,,4
1407236299,0,92,0.002195,92,0.002724,0.007246,0.016376,17
1407236300,,,,,,,,13
1407236301,0,115,0.002113,115,0.002442,0.002645,0.016117,12
1407236302,,,,,,,,8
1407236303,0,128,0.002083,128,0.002316,0.002292,0.015906,7
1407236304,,,,,,,,14
1407236305,0,148,0.002018,149,0.002154,0.002282,0.015566,10
1407236306,,,,,,,,21
1407236307,0,178,0.001992,179,0.001972,0.002341,0.015081,12
1407236308,,,,,,,,14
1407236309,,,,,,,,7
1407236313,0,207,0.001974,207,0.001838,0.002365,0.014749,9
1407236314,,,,,,,,20
1407236315,0,243,0.001940,243,0.001708,0.002360,0.014712,19
1407236316,,,,,,,,15
1407236317,0,274,0.001928,274,0.001614,0.002388,0.014680,20
1407236318,,,,,,,,25
1407236319,0,325,0.001902,325,0.001502,0.002370,0.014272,32
1407236320,,,,,,,,37
1407236321,0,403,0.001850,403,0.001368,0.002362,0.012843,42
1407236323,0,420,0.001840,420,0.001344,0.002349,0.011385,
1407236325,0,420,0.001840,420,0.001344,0.002349,0.011385,
1407236327,0,420,0.001840,420,0.001344,0.002349,0.011385,
1407236329,0,420,0.001840,420,0.001344,0.002349,0.011385,
1407236331,0,420,0.001840,420,0.001344,0.002349,0.011385,
