timestamp,tuples-emitted,tuples-received,process-mean,process-count,process-stddev,process-p95,process-p99,throughput
1407236252,,,,,,,,13583
1407236253,0,108708,0.001764,109279,0.002990,0.007577,0.017299,98933
1407236254,,,,,,,,98650
1407236255,0,266414,0.001131,268058,0.001824,0.003695,0.008007,66034
1407236256,,,,,,,,93280
1407236257,,,,,,,,94524
1407236258,0,465375,0.001012,465986,0.001598,0.001978,0.007734,76551
1407236259,0,615018,0.000986,615600,0.001568,0.001267,0.007734,85070
1407236260,,,,,,,,98098
1407236261,0,814933,0.000959,815087,0.001509,0.001169,0.007612,99949
1407236262,,,,,,,,95609
1407236263,1,934010,0.000941,934405,0.001392,0.001202,0.007539,19012
1407236264,,,,,,,,96980
1407236265,1,1125385,0.000927,1125796,0.001346,0.001172,0.007239,100630
1407236266,,,,,,,,84410
1407236267,1,1305504,0.000927,1305504,0.001334,0.001158,0.006858,95932
1407236268,,,,,,,,17048
1407236269,1,1401997,0.000924,1402462,0.001310,0.001164,0.006196,77888
1407236270,,,,,,,,85416
1407236271,2,1581088,0.000917,1581933,0.001291,0.001138,0.005605,95012
1407236272,,,,,,,,81417
1407236273,4,1758779,0.000915,1758779,0.001260,0.001156,0.005452,89492
1407236274,,,,,,,,94255
1407236275,7,1937376,0.000910,1937376,0.001250,0.001154,0.005335,87801
1407236276,,,,,,,,87957
1407236277,10,2095828,0.000912,2095829,0.001250,0.001159,0.005335,73069
1407236278,,,,,,,,37427
1407236280,10,2144293,0.000904,2144846,0.001240,0.001151,0.004934,55529
1407236281,13,2259374,0.000906,2259837,0.001239,0.001144,0.004934,68896
1407236282,,,,,,,,88591
1407236283,21,2432310,0.000905,2432791,0.001239,0.001138,0.004934,86707
1407236284,,,,,,,,84965
1407236285,25,2608194,0.000910,2608639,0.001265,0.001138,0.004934,79220
1407236286,,,,,,,,85753
1407236287,31,2782080,0.000888,2782551,0.000801,0.001144,0.004934,97174
1407236288,,,,,,,,68459
1407236289,,,,,,,,21600
1407236291,35,2881231,0.000889,2881639,0.000801,0.001144,0.004934,917
1407236292,35,2882161,0.000889,2882617,0.000801,0.001144,0.004934,92437
1407236293,48,3044042,0.000879,3044042,0.000731,0.001131,0.004370,75559
1407236294,,,,,,,,94068
1407236295,60,3222245,0.000874,3222881,0.000697,0.001133,0.003641,83745
1407236296,,,,,,,,83697
1407236297,72,3365448,0.000876,3367447,0.000696,0.001133,0.003641,58644
1407236298,,,,,,,,88242
1407236299,92,3534033,0.000891,3534462,0.000757,0.001149,0.004934,84828
1407236300,,,,,,,,82799
1407236301,115,3683448,0.000889,3683448,0.000731,0.001149,0.004370,57639
1407236302,,,,,,,,82780
1407236303,128,3832382,0.000895,3832809,0.000737,0.001161,0.004370,77367
1407236304,,,,,,,,88087
1407236305,148,4000380,0.000885,4000861,0.000616,0.001158,0.003915,72016
1407236306,,,,,,,,82368
1407236307,179,4155558,0.000893,4155997,0.000641,0.001156,0.004465,79536
1407236308,,,,,,,,89398
1407236309,,,,,,,,24931
1407236313,207,4307149,0.000898,4307580,0.000649,0.001149,0.004481,30807
1407236314,,,,,,,,89749
1407236315,243,4483539,0.000903,4483540,0.000659,0.001158,0.004569,89315
1407236316,,,,,,,,52533
1407236317,274,4605681,0.000911,4606116,0.000678,0.001166,0.004609,74443
1407236318,,,,,,,,81536
1407236319,325,4770167,0.000913,4770625,0.000672,0.001176,0.004569,80723
1407236320,,,,,,,,84309
1407236321,403,4949691,0.000918,4949735,0.000682,0.001179,0.004609,97777
1407236323,420,5000000,0.000909,5000000,0.000635,0.001170,0.004569,
1407236325,420,5000000,0.000909,5000000,0.000635,0.001170,0.004569,
1407236327,420,5000000,0.000909,5000000,0.000635,0.001170,0.004569,
1407236329,420,5000000,0.000909,5000000,0.000635,0.001170,0.004569,
1407236331,420,5000000,0.000909,5000000,0.000635,0.001170,0.004569,
