t,value
1407246176,{1407246174=4014; 1407246175=18924; total=22938}
1407246178,{1407246177=16086; 1407246176=15128; total=31214}
1407246180,{1407246178=14977; 1407246179=20855; total=35832}
1407246182,{1407246181=13295; 1407246180=15509; total=28804}
1407246184,{1407246182=17939; 1407246183=16037; total=33976}
1407246186,{1407246184=19558; 1407246185=8242; total=27800}
1407246188,{1407246187=7345; 1407246186=18021; total=25366}
1407246190,{1407246189=19426; 1407246188=19697; total=39123}
1407246192,{1407246190=6460; 1407246191=17919; total=24379}
1407246194,{1407246192=16921; 1407246193=7272; total=24193}
1407246196,{1407246195=14485; 1407246194=19191; total=33676}
1407246198,{1407246196=4699; 1407246197=19336; total=24035}
1407246200,{1407246199=12070; 1407246198=16378; total=28448}
1407246202,{1407246200=9815; 1407246201=16316; total=26131}
1407246204,{1407246203=2370; 1407246202=14229; total=16599}
1407246206,{1407246205=16707; 1407246204=18687; total=35394}
1407246208,{1407246206=3982; 1407246207=13960; total=17942}
1407246210,{1407246209=13138; 1407246208=18654; total=31792}
1407246212,{1407246211=31068; 1407246210=6673; total=37741}
1407246214,{1407246213=3641; 1407246212=13456; total=17097}
1407246217,{1407246214=21154; 1407246215=18004; total=39158}
1407246218,{1407246217=17543; total=17543}
1407246220,{1407246219=3432; 1407246218=15780; total=19212}
1407246222,{1407246221=16879; 1407246220=13757; total=30636}
1407246224,{1407246222=5248; 1407246223=9727; total=14975}
1407246226,{1407246225=6200; 1407246224=18195; total=24395}
1407246228,{1407246226=3124; total=3124}
1407246230,{1407246229=3853; 1407246228=3027; total=6880}
1407246232,{1407246231=2040; 1407246230=3169; total=5209}
1407246234,{1407246232=1129; 1407246233=3959; total=5088}
1407246236,{1407246235=1033; 1407246234=3062; total=4095}
1407246238,{1407246236=2053; 1407246237=3978; total=6031}
1407246240,{1407246238=3185; total=3185}
1407246242,{1407246240=3038; 1407246241=3721; total=6759}
1407246244,{1407246242=2715; total=2715}
1407246246,{1407246245=3523; 1407246244=2933; total=6456}
1407246248,{1407246247=2766; 1407246246=70; total=2836}
1407246251,{1407246249=3483; 1407246248=3047; total=6530}
1407246252,{1407246251=2831; total=2831}
1407246254,{1407246252=2768; total=2768}
1407246256,{1407246255=3493; 1407246254=2771; total=6264}
1407246258,{1407246256=1166; 1407246257=1721; total=2887}
1407246261,{1407246259=3552; 1407246258=2932; total=6484}
1407246262,{1407246261=2735; total=2735}
1407246264,{1407246262=2710; total=2710}
1407246267,{1407246265=3273; 1407246264=2738; total=6011}
1407246268,{1407246267=2942; total=2942}
1407246270,{1407246268=2826; total=2826}
1407246273,{1407246271=3404; 1407246270=2770; total=6174}
1407246274,{1407246273=2518; total=2518}
1407246276,{1407246274=2643; total=2643}
1407246278,{1407246276=2624; 1407246277=1472; total=4096}
1407246281,{1407246279=3285; 1407246278=1053; total=4338}
1407246282,{1407246281=2578; total=2578}
1407246284,{1407246282=2772; total=2772}
1407246287,{1407246284=2673; 1407246285=3401; total=6074}
1407246288,{1407246287=2794; total=2794}
1407246290,{1407246288=2595; total=2595}
1407246292,{1407246291=967; 1407246290=2616; total=3583}
1407246295,{1407246292=1461; 1407246293=2893; total=4354}
1407246296,{1407246295=5789; total=5789}
1407246298,{1407246296=6588; total=6588}
1407246301,{1407246299=3066; 1407246298=6490; total=9556}
1407246303,{1407246301=2385; total=2385}
1407246304,{1407246303=2434; total=2434}
1407246306,{1407246304=3183; total=3183}
1407246308,{1407246307=1195; 1407246306=3206; total=4401}
1407246311,{1407246309=3393; 1407246308=1433; total=4826}
1407246312,{1407246311=2628; total=2628}
1407246314,{1407246312=2674; total=2674}
1407246316,{1407246314=2356; total=2356}
1407246319,{1407246316=2328; 1407246317=3028; total=5356}
1407246321,{1407246319=2511; total=2511}
1407246322,{1407246321=2332; total=2332}
1407246324,{1407246322=2337; total=2337}
1407246326,{1407246324=2264; total=2264}
1407246329,{1407246327=4339; 1407246326=2508; total=6847}
1407246331,{1407246329=3040; total=3040}
1407246332,{1407246331=3013; total=3013}
1407246334,{1407246332=2277; total=2277}
1407246336,{1407246334=2522; total=2522}
1407246338,{1407246337=1633; 1407246336=2620; total=4253}
1407246341,{1407246338=814; 1407246339=2781; total=3595}
1407246343,{1407246341=2835; total=2835}
1407246344,{1407246343=2822; total=2822}
1407246346,{1407246345=997; 1407246344=1708; total=2705}
1407246348,{1407246346=2598; total=2598}
1407246350,{1407246348=2518; 1407246349=1147; total=3665}
1407246353,{1407246350=1490; 1407246351=3341; total=4831}
1407246355,{1407246353=2833; total=2833}
1407246356,{1407246355=2249; total=2249}
1407246358,{1407246356=2287; total=2287}
1407246360,{1407246358=2244; total=2244}
1407246362,{1407246361=821; 1407246360=2117; total=2938}
1407246365,{1407246363=2824; 1407246362=1372; total=4196}
1407246367,{1407246365=2096; total=2096}
1407246368,{1407246367=1979; total=1979}
1407246370,{1407246368=215; 1407246369=1765; total=1980}
1407246372,{1407246370=1705; total=1705}
1407246374,{1407246372=1786; total=1786}
1407246376,{1407246374=1775; total=1775}
1407246379,{1407246377=2430; 1407246376=1782; total=4212}
1407246381,{1407246379=2357; total=2357}
