t,value
1407246176,{1407246174=33916; 1407246175=149140; total=183056}
1407246178,{1407246177=135834; 1407246176=142688; total=278522}
1407246180,{1407246178=140151; total=140151}
1407246182,{1407246181=100845; 1407246179=163961; 1407246180=124176; total=388982}
1407246184,{1407246182=148951; 1407246183=118493; total=267444}
1407246186,{1407246184=171972; 1407246185=76866; total=248838}
1407246188,{1407246187=62770; 1407246186=154769; total=217539}
1407246190,{1407246189=145471; 1407246188=151560; total=297031}
1407246192,{1407246190=58319; 1407246191=146873; total=205192}
1407246194,{1407246192=136567; 1407246193=56572; total=193139}
1407246196,{1407246194=143782; total=143782}
1407246198,{1407246195=122332; 1407246196=44357; 1407246197=146998; total=313687}
1407246200,{1407246198=131681; total=131681}
1407246202,{1407246200=79017; 1407246199=83972; 1407246201=132029; total=295018}
1407246204,{1407246203=17717; 1407246202=115811; total=133528}
1407246206,{1407246205=139835; 1407246204=158597; total=298432}
1407246208,{1407246206=34260; 1407246207=109866; total=144126}
1407246210,{1407246209=105883; 1407246208=147353; total=253236}
1407246212,{1407246211=164173; 1407246210=46551; total=210724}
1407246214,{1407246213=29743; 1407246212=111936; total=141679}
1407246217,{1407246214=158504; 1407246215=121963; total=280467}
1407246218,{1407246217=149832; total=149832}
1407246220,{1407246219=28090; 1407246218=124899; total=152989}
1407246222,{1407246221=135791; 1407246220=118096; total=253887}
1407246224,{1407246222=48068; 1407246223=85581; total=133649}
1407246226,{1407246225=51779; 1407246224=135943; total=187722}
1407246228,{1407246226=24524; total=24524}
1407246230,{1407246228=25355; total=25355}
1407246232,{1407246231=15176; 1407246229=29763; 1407246230=24475; total=69414}
1407246234,{1407246232=8493; 1407246233=30846; total=39339}
1407246236,{1407246235=8281; 1407246234=25829; total=34110}
1407246238,{1407246236=16762; 1407246237=29708; total=46470}
1407246240,{1407246238=24651; total=24651}
1407246242,{1407246240=24975; 1407246241=29762; total=54737}
1407246244,{1407246242=24107; total=24107}
1407246246,{1407246245=29801; 1407246244=24664; total=54465}
1407246248,{1407246247=24503; 1407246246=8; total=24511}
1407246251,{1407246249=29515; 1407246248=23294; total=52809}
1407246252,{total=0}
1407246254,{1407246252=24962; 1407246251=23985; total=48947}
1407246256,{1407246254=24291; total=24291}
1407246258,{1407246255=29957; 1407246256=9332; 1407246257=14593; total=53882}
1407246261,{1407246259=29610; 1407246258=24143; total=53753}
1407246262,{1407246261=24399; total=24399}
1407246264,{1407246262=24595; total=24595}
1407246267,{1407246265=30237; 1407246264=24559; total=54796}
1407246268,{total=0}
1407246270,{1407246268=24367; 1407246267=24500; total=48867}
1407246273,{1407246271=29420; 1407246270=24180; total=53600}
1407246274,{total=0}
1407246276,{1407246273=24118; 1407246274=24095; total=48213}
1407246278,{1407246276=23423; 1407246277=13205; total=36628}
1407246281,{1407246279=28134; 1407246278=10014; total=38148}
1407246282,{total=0}
1407246284,{1407246282=22067; 1407246281=22348; total=44415}
1407246287,{1407246284=23038; 1407246285=27752; total=50790}
1407246288,{1407246287=21779; total=21779}
1407246290,{1407246288=22415; total=22415}
1407246292,{1407246291=7451; 1407246290=22495; total=29946}
1407246295,{1407246292=13123; 1407246293=27073; total=40196}
1407246296,{1407246295=22197; total=22197}
1407246298,{1407246296=21954; total=21954}
1407246301,{1407246299=27649; 1407246298=23290; total=50939}
1407246303,{1407246301=22435; total=22435}
1407246304,{1407246303=21910; total=21910}
1407246306,{total=0}
1407246308,{1407246304=22471; 1407246307=9543; 1407246306=21741; total=53755}
1407246311,{1407246309=26702; 1407246308=12659; total=39361}
1407246312,{1407246311=21005; total=21005}
1407246314,{1407246312=20386; total=20386}
1407246316,{1407246314=21742; total=21742}
1407246319,{1407246316=21199; 1407246317=25991; total=47190}
1407246321,{1407246319=21181; total=21181}
1407246322,{1407246321=20102; total=20102}
1407246324,{1407246322=20312; total=20312}
1407246326,{total=0}
1407246329,{1407246324=20444; 1407246327=25375; 1407246326=18487; total=64306}
1407246331,{1407246329=20026; total=20026}
1407246332,{total=0}
1407246334,{1407246332=19815; 1407246331=19882; total=39697}
1407246336,{1407246334=19362; total=19362}
1407246338,{1407246337=13364; 1407246336=19207; total=32571}
1407246341,{1407246338=5204; 1407246339=24958; total=30162}
1407246343,{1407246341=19447; total=19447}
1407246344,{1407246343=18964; total=18964}
1407246346,{1407246345=7093; 1407246344=11742; total=18835}
1407246348,{1407246346=18819; total=18819}
1407246350,{1407246348=18992; 1407246349=8655; total=27647}
1407246353,{1407246350=8618; 1407246351=23878; total=32496}
1407246355,{total=0}
1407246356,{1407246355=18434; 1407246353=18628; total=37062}
1407246358,{1407246356=17931; total=17931}
1407246360,{1407246358=17808; total=17808}
1407246362,{1407246361=6773; 1407246360=17915; total=24688}
1407246365,{1407246363=22925; 1407246362=10275; total=33200}
1407246367,{total=0}
1407246368,{1407246365=16698; 1407246367=17913; total=34611}
1407246370,{1407246368=54; 1407246369=17405; total=17459}
1407246372,{1407246370=18394; total=18394}
1407246374,{1407246372=17646; total=17646}
1407246376,{1407246374=17455; total=17455}
1407246379,{1407246377=22184; 1407246376=17360; total=39544}
1407246381,{total=0}
