timestamp,tuples-emitted,tuples-received,process-mean,process-count,process-stddev,process-p95,process-p99,throughput
1407251903,,,,,,,,4045
1407251904,18611,30952,0.005299,31217,0.003692,0.010215,0.014175,27348
1407251905,,,,,,,,35693
1407251906,82495,100352,0.006302,100352,0.003227,0.010378,0.014198,37120
1407251907,,,,,,,,37065
1407251908,148359,176865,0.006213,176865,0.003068,0.009381,0.013775,39699
1407251909,,,,,,,,40540
1407251910,223930,256966,0.006274,257022,0.002725,0.008767,0.013280,39978
1407251911,,,,,,,,36567
1407251912,294838,332277,0.006331,332500,0.002605,0.008619,0.013110,38578
1407251913,,,,,,,,39686
1407251914,366831,411131,0.006348,411324,0.002636,0.008601,0.013466,38465
1407251915,,,,,,,,39738
1407251916,432733,484914,0.006302,485397,0.002797,0.008169,0.013110,34916
1407251917,,,,,,,,38865
1407251918,502846,563133,0.006221,563578,0.002587,0.008095,0.012928,39652
1407251919,,,,,,,,37284
1407251920,567410,639625,0.007608,640351,0.046953,0.008064,0.012888,39036
1407251921,,,,,,,,37834
1407251922,637847,717170,0.007604,717616,0.046951,0.007702,0.012888,39388
1407251923,,,,,,,,35591
1407251924,702940,788808,0.007593,788866,0.046938,0.007473,0.012888,35483
1407251925,,,,,,,,36498
1407251926,767420,862780,0.007604,863009,0.046956,0.007199,0.013241,38391
1407251927,,,,,,,,36405
1407251928,820500,937269,0.006058,937555,0.002632,0.007042,0.011425,38078
1407251929,,,,,,,,37862
1407251930,862512,1013695,0.005826,1014028,0.002838,0.007053,0.010916,38641
1407251931,,,,,,,,29778
1407251932,904763,1081372,0.005671,1081916,0.002959,0.007074,0.010916,37844
1407251933,,,,,,,,39096
1407251934,961783,1157407,0.005634,1157407,0.002959,0.007101,0.010855,34528
1407251935,,,,,,,,39104
1407251936,1027831,1232482,0.005666,1232699,0.002955,0.007143,0.011425,38541
1407251937,,,,,,,,39189
1407251938,1101030,1310319,0.005725,1310631,0.002883,0.007052,0.010855,38383
1407251939,,,,,,,,34861
1407251940,1158132,1379368,0.005712,1379827,0.002894,0.007052,0.010855,34030
1407251941,,,,,,,,38866
1407251942,1210517,1457105,0.005667,1457443,0.002920,0.007050,0.010574,39068
1407251943,,,,,,,,37745
1407251944,1258298,1532979,0.005613,1533449,0.002964,0.007050,0.010574,38259
1407251945,,,,,,,,40175
1407251946,1317737,1612050,0.005621,1612781,0.002962,0.007052,0.010574,38534
1407251947,,,,,,,,37512
1407251948,1378409,1688276,0.005618,1688276,0.002945,0.006994,0.010224,38254
1407251949,,,,,,,,38131
1407251950,1434879,1755737,0.005618,1756098,0.002953,0.007032,0.010574,30098
1407251951,,,,,,,,38784
1407251952,1497432,1833726,0.005591,1834129,0.002963,0.007012,0.010574,38425
1407251953,,,,,,,,38122
1407251954,1549201,1910563,0.005553,1911098,0.002977,0.006977,0.010224,38164
1407251955,,,,,,,,38332
1407251956,1574058,1987385,0.005387,1987522,0.003110,0.006977,0.010574,39107
1407251957,,,,,,,,38561
1407251958,1578133,2064626,0.005111,2064852,0.003246,0.006962,0.010011,39332
1407251959,,,,,,,,35600
1407251960,1581552,2138354,0.004871,2138354,0.003356,0.006961,0.010011,37207
1407251961,,,,,,,,22672
1407251962,1586127,2198933,0.004670,2199371,0.003427,0.006960,0.009808,38747
1407251964,1588249,2219803,0.004610,2219803,0.003445,0.006946,0.009808,
1407251966,1588249,2219803,0.004610,2219803,0.003445,0.006946,0.009808,
1407251968,1588249,2219803,0.004610,2219803,0.003445,0.006946,0.009808,
1407251970,1588249,2219803,0.004610,2219803,0.003445,0.006946,0.009808,
1407251972,1588249,2219803,0.004610,2219803,0.003445,0.006946,0.009808,
1407251974,1588249,2219803,0.004610,2219803,0.003445,0.006946,0.009808,
1407251976,1588249,2219803,0.004610,2219803,0.003445,0.006946,0.009808,
