timestamp,tuples-emitted,tuples-received,process-mean,process-count,process-stddev,process-p95,process-p99,throughput
1407251903,,,,,,,,4153
1407251904,30944,31825,0.046524,32173,0.060235,0.166168,0.367374,28137
1407251905,,,,,,,,36778
1407251906,100352,103852,0.029927,103852,0.037204,0.067959,0.214652,38822
1407251907,,,,,,,,38087
1407251908,176990,182804,0.026049,183260,0.029753,0.047130,0.159198,40973
1407251909,,,,,,,,41857
1407251910,256958,265143,0.024593,265366,0.027877,0.033805,0.098135,40975
1407251911,,,,,,,,39773
1407251912,332337,344931,0.023708,345361,0.024722,0.027582,0.085282,40274
1407251913,,,,,,,,42656
1407251914,411123,428160,0.022897,428530,0.022057,0.026357,0.075375,39416
1407251915,,,,,,,,43077
1407251916,484993,507119,0.022671,507513,0.021963,0.026046,0.074045,36682
1407251917,,,,,,,,39515
1407251918,563220,586525,0.022393,586951,0.018943,0.025272,0.070312,40140
1407251919,,,,,,,,38129
1407251920,639618,665456,0.022416,666429,0.018972,0.025582,0.067182,40783
1407251921,,,,,,,,39389
1407251922,717256,745711,0.022078,746121,0.015041,0.025351,0.061798,40532
1407251923,,,,,,,,36999
1407251924,788801,819657,0.022025,820050,0.014985,0.025250,0.056323,36361
1407251925,,,,,,,,37154
1407251926,862772,895289,0.022092,895694,0.014990,0.025313,0.056323,39441
1407251927,,,,,,,,36918
1407251928,937357,973991,0.021986,974370,0.014864,0.024857,0.052378,41699
1407251929,,,,,,,,38661
1407251930,1013779,1054272,0.021947,1054763,0.014927,0.024862,0.052378,42281
1407251931,,,,,,,,31057
1407251932,1081456,1124781,0.021953,1125326,0.014887,0.024622,0.052378,39043
1407251933,,,,,,,,41999
1407251934,1157407,1204711,0.021929,1204711,0.014847,0.024436,0.052378,35273
1407251935,,,,,,,,39756
1407251936,1232568,1281489,0.021925,1281875,0.014757,0.024409,0.048314,39584
1407251937,,,,,,,,42082
1407251938,1310319,1363056,0.021693,1363375,0.014752,0.024053,0.043802,39266
1407251939,,,,,,,,36313
1407251940,1379420,1434767,0.021721,1435162,0.014740,0.024075,0.043802,35214
1407251941,,,,,,,,39701
1407251942,1457097,1515593,0.021657,1515932,0.014719,0.024094,0.043802,41455
1407251943,,,,,,,,39090
1407251944,1533066,1595618,0.021584,1595989,0.014715,0.024022,0.043728,40932
1407251945,,,,,,,,41096
1407251946,1612042,1677553,0.021568,1678312,0.014635,0.024011,0.042082,40639
1407251947,,,,,,,,38252
1407251948,1688276,1755890,0.021599,1755890,0.014612,0.023954,0.042082,39670
1407251949,,,,,,,,40275
1407251950,1755826,1827090,0.021616,1827506,0.014663,0.024011,0.042226,31503
1407251951,,,,,,,,41087
1407251952,1833777,1909248,0.021237,1909673,0.012082,0.023303,0.042161,40449
1407251953,,,,,,,,39712
1407251954,1910640,1988791,0.021318,1989605,0.012029,0.023303,0.042161,39290
1407251955,,,,,,,,40130
1407251956,1987385,2069284,0.021296,2069414,0.011995,0.023303,0.042161,41092
1407251957,,,,,,,,40509
1407251958,2064619,2150676,0.021291,2151083,0.011926,0.023738,0.042161,41830
1407251959,,,,,,,,37085
1407251960,2138354,2228590,0.021339,2228590,0.012010,0.023985,0.042229,39547
1407251961,,,,,,,,23887
1407251962,2198988,2291596,0.021359,2291961,0.012029,0.024057,0.042229,40107
1407251964,2219803,2313683,0.021369,2313683,0.012016,0.024022,0.042229,
1407251966,2219803,2313683,0.021369,2313683,0.012016,0.024022,0.042229,
1407251968,2219803,2313683,0.021369,2313683,0.012016,0.024022,0.042229,
1407251970,2219803,2313683,0.021369,2313683,0.012016,0.024022,0.042229,
1407251972,2219803,2313683,0.021369,2313683,0.012016,0.024022,0.042229,
1407251974,2219803,2313683,0.021369,2313683,0.012016,0.024022,0.042229,
1407251976,2219803,2313683,0.021369,2313683,0.012016,0.024022,0.042229,
