t,count
1407236253,108781
1407236255,266457
1407236258,465415
1407236259,615058
1407236261,815335
1407236263,934050
1407236265,1125652
1407236267,1305847
1407236269,1402031
1407236271,1581458
1407236273,1759129
1407236275,1937376
1407236277,2096176
1407236280,2144427
1407236281,2259409
1407236283,2432344
1407236285,2608229
1407236287,2782133
1407236291,2881281
1407236292,2882196
1407236293,3044355
1407236295,3222415
1407236297,3365697
1407236299,3534060
1407236301,3683448
1407236303,3832409
1407236305,4000407
1407236307,4155586
1407236313,4280224
1407236313,4280992
1407236313,4307176
1407236315,4483789
1407236317,4605707
1407236319,4770194
1407236321,4949992
1407236323,5000000
1407236325,5000000
1407236327,5000000
1407236329,5000000
1407236331,5000000
