t,count
1407236253,108708
1407236255,266414
1407236258,465375
1407236259,615018
1407236261,814933
1407236263,934010
1407236265,1125385
1407236267,1305504
1407236269,1401997
1407236271,1581088
1407236273,1758779
1407236275,1937376
1407236277,2095828
1407236280,2144293
1407236281,2259374
1407236283,2432310
1407236285,2608194
1407236287,2782080
1407236291,2881231
1407236292,2882161
1407236293,3044042
1407236295,3222245
1407236297,3365448
1407236299,3534033
1407236301,3683448
1407236303,3832382
1407236305,4000380
1407236307,4155558
1407236313,4280197
1407236313,4280965
1407236313,4307149
1407236315,4483539
1407236317,4605681
1407236319,4770167
1407236321,4949691
1407236323,5000000
1407236325,5000000
1407236327,5000000
1407236329,5000000
1407236331,5000000
