t,value
1407236253,{1407236252=13583; total=13583}
1407236255,{1407236254=98652; 1407236253=98932; total=197584}
1407236258,{1407236257=94524; 1407236256=93280; 1407236255=66033; total=253837}
1407236259,{1407236258=76552; total=76552}
1407236261,{1407236260=98099; 1407236259=85069; total=183168}
1407236263,{1407236262=95609; 1407236261=99948; total=195557}
1407236265,{1407236263=19013; 1407236264=96979; total=115992}
1407236267,{1407236266=84410; 1407236265=100630; total=185040}
1407236269,{1407236267=95932; 1407236268=17051; total=112983}
1407236271,{1407236269=77886; 1407236270=85415; total=163301}
1407236273,{1407236271=95012; 1407236272=81417; total=176429}
1407236275,{1407236273=89497; 1407236274=94251; total=183748}
1407236277,{1407236276=87957; 1407236275=87800; total=175757}
1407236280,{1407236277=73069; 1407236278=37434; total=110503}
1407236281,{1407236280=55522; total=55522}
1407236283,{1407236282=88592; 1407236281=68896; total=157488}
1407236285,{1407236283=86706; 1407236284=84966; 1407236285=79358; total=251030}
1407236287,{1407236286=85614; total=85614}
1407236291,{1407236289=21598; 1407236287=97174; 1407236288=68461; total=187233}
1407236292,{1407236291=917; total=917}
1407236293,{1407236292=92437; total=92437}
1407236295,{1407236293=75565; 1407236294=94062; total=169627}
1407236297,{1407236296=83697; 1407236295=83745; total=167442}
1407236299,{1407236297=58644; 1407236298=88245; total=146889}
1407236301,{1407236299=84825; 1407236300=82799; total=167624}
1407236303,{1407236301=57639; 1407236302=82783; total=140422}
1407236305,{1407236304=88087; 1407236303=77364; total=165451}
1407236307,{1407236305=72017; 1407236306=82368; total=154385}
1407236313,{1407236308=89398; 1407236309=24936; 1407236307=79535; total=193869}
1407236313,{total=0}
1407236313,{total=0}
1407236315,{1407236313=30806; 1407236314=89746; total=120552}
1407236317,{1407236316=52530; 1407236315=89318; total=141848}
1407236319,{1407236317=74443; 1407236318=81535; total=155978}
1407236321,{1407236319=80724; 1407236320=84308; total=165032}
1407236323,{1407236321=97777; total=97777}
1407236325,{total=0}
1407236327,{total=0}
1407236329,{total=0}
1407236331,{total=0}
