timestamp,operator,process_time
1593703382,GlobalACDModule,0.000000
1593703387,GlobalACDModule,0.000000
1593703392,GlobalACDModule,0.036459
1593703397,GlobalACDModule,0.036459
1593703402,GlobalACDModule,0.036459
1593703407,GlobalACDModule,0.036459
1593703412,GlobalACDModule,0.036459
1593703417,GlobalACDModule,0.036459
1593703422,GlobalACDModule,0.036459
1593703427,GlobalACDModule,0.036459
1593703432,GlobalACDModule,0.036459
1593703437,GlobalACDModule,0.036459
1593703442,GlobalACDModule,0.036459
1593703447,GlobalACDModule,0.036459
1593703452,GlobalACDModule,0.047189
1593703457,GlobalACDModule,0.047189
1593703462,GlobalACDModule,0.047189
1593703467,GlobalACDModule,0.048016
1593703472,GlobalACDModule,0.048016
1593703477,GlobalACDModule,0.048016
1593703482,GlobalACDModule,0.048016
1593703487,GlobalACDModule,0.048016
1593703492,GlobalACDModule,0.048016
1593703497,GlobalACDModule,0.048016
1593703502,GlobalACDModule,0.048016
1593703507,GlobalACDModule,0.048016
1593703512,GlobalACDModule,0.048016
1593703517,GlobalACDModule,0.048016
1593703522,GlobalACDModule,0.048016
1593703527,GlobalACDModule,0.048016
1593703532,GlobalACDModule,0.048016
1593703537,GlobalACDModule,0.048016
1593703542,GlobalACDModule,0.048016
1593703547,GlobalACDModule,0.048016
1593703552,GlobalACDModule,0.048016
1593703557,GlobalACDModule,0.048016
1593703562,GlobalACDModule,0.048016
1593703567,GlobalACDModule,0.048016
1593703572,GlobalACDModule,0.048016
1593703577,GlobalACDModule,0.048016
1593703582,GlobalACDModule,0.048016
1593703587,GlobalACDModule,0.048016
1593703592,GlobalACDModule,0.048016
1593703597,GlobalACDModule,0.048016
1593703602,GlobalACDModule,0.048016
1593703607,GlobalACDModule,0.048016
1593703612,GlobalACDModule,0.048016
1593703617,GlobalACDModule,0.048016
1593703622,GlobalACDModule,0.048016
1593703627,GlobalACDModule,0.048016
1593703632,GlobalACDModule,0.048016
1593703637,GlobalACDModule,0.048016
1593703642,GlobalACDModule,0.048016
1593703647,GlobalACDModule,0.048016
1593703652,GlobalACDModule,0.047189
1593703657,GlobalACDModule,0.047189
1593703662,GlobalACDModule,0.047189
1593703667,GlobalACDModule,0.047189
1593703672,GlobalACDModule,0.047189
1593703677,GlobalACDModule,0.040941
1593703682,GlobalACDModule,0.040941
1593703687,GlobalACDModule,0.040941
1593703692,GlobalACDModule,0.040941
1593703697,GlobalACDModule,0.040941
1593703702,GlobalACDModule,0.426595
1593703707,GlobalACDModule,0.426595
1593703712,GlobalACDModule,0.426595
1593703717,GlobalACDModule,0.426595
1593703722,GlobalACDModule,0.426595
1593703727,GlobalACDModule,0.426595
1593703732,GlobalACDModule,0.426595
1593703737,GlobalACDModule,0.426595
1593703742,GlobalACDModule,0.426595
1593703747,GlobalACDModule,0.426595
1593703752,GlobalACDModule,0.426595
1593703757,GlobalACDModule,0.426595
1593703762,GlobalACDModule,0.426595
1593703767,GlobalACDModule,0.426595
1593703772,GlobalACDModule,0.426595
1593703777,GlobalACDModule,0.426595
1593703782,GlobalACDModule,0.426595
1593703787,GlobalACDModule,0.426595
1593703792,GlobalACDModule,0.426595
1593703797,GlobalACDModule,0.426595
1593703802,GlobalACDModule,0.426595
1593703807,GlobalACDModule,0.426595
1593703812,GlobalACDModule,0.426595
1593703817,GlobalACDModule,0.426595
1593703822,GlobalACDModule,0.426595
1593703827,GlobalACDModule,0.426595
1593703832,GlobalACDModule,0.426595
1593703837,GlobalACDModule,0.426595
1593703842,GlobalACDModule,0.426595
1593703847,GlobalACDModule,0.426595
1593703852,GlobalACDModule,0.426595
1593703857,GlobalACDModule,0.426595
1593703862,GlobalACDModule,0.426595
1593703867,GlobalACDModule,0.426595
1593703872,GlobalACDModule,0.426595
1593703877,GlobalACDModule,0.426595
1593703882,GlobalACDModule,0.053501
1593703887,GlobalACDModule,0.053501
1593703892,GlobalACDModule,0.053501
1593703897,GlobalACDModule,0.053501
1593703902,GlobalACDModule,0.053501
1593703907,GlobalACDModule,0.053501
1593703912,GlobalACDModule,0.053501
1593703917,GlobalACDModule,0.053501
1593703922,GlobalACDModule,0.053501
1593703927,GlobalACDModule,0.053501
1593703932,GlobalACDModule,0.053501
1593703937,GlobalACDModule,0.053501
1593703942,GlobalACDModule,0.114624
1593703947,GlobalACDModule,0.114624
1593703952,GlobalACDModule,0.114624
1593703957,GlobalACDModule,0.114624
1593703962,GlobalACDModule,0.114624
1593703967,GlobalACDModule,0.114624
1593703972,GlobalACDModule,0.114624
1593703977,GlobalACDModule,0.114624
1593703982,GlobalACDModule,0.114624
1593703987,GlobalACDModule,0.114624
1593703992,GlobalACDModule,0.114624
1593703997,GlobalACDModule,0.114624
1593704002,GlobalACDModule,0.114624
1593704007,GlobalACDModule,0.114624
1593704012,GlobalACDModule,0.114624
1593704017,GlobalACDModule,0.114624
1593704022,GlobalACDModule,0.114624
1593704027,GlobalACDModule,0.114624
1593704032,GlobalACDModule,0.165914
1593704037,GlobalACDModule,0.165914
1593704042,GlobalACDModule,0.165914
1593704047,GlobalACDModule,0.165914
1593704052,GlobalACDModule,0.165914
1593704057,GlobalACDModule,0.165914
1593704062,GlobalACDModule,0.165914
1593704067,GlobalACDModule,0.165914
1593704072,GlobalACDModule,0.165914
1593704077,GlobalACDModule,0.165914
1593704082,GlobalACDModule,0.165914
1593704087,GlobalACDModule,0.165914
1593704092,GlobalACDModule,0.165914
1593704097,GlobalACDModule,0.165914
1593704102,GlobalACDModule,0.165914
1593704107,GlobalACDModule,0.165914
1593704112,GlobalACDModule,0.165914
1593704117,GlobalACDModule,0.165914
1593704122,GlobalACDModule,0.165914
1593704127,GlobalACDModule,0.165914
1593704132,GlobalACDModule,0.165914
1593704137,GlobalACDModule,0.165914
1593704142,GlobalACDModule,0.165914
1593704147,GlobalACDModule,0.165914
1593704152,GlobalACDModule,0.165914
1593704157,GlobalACDModule,0.165914
1593704162,GlobalACDModule,0.165914
1593704167,GlobalACDModule,0.165914
1593704172,GlobalACDModule,0.165914
1593704177,GlobalACDModule,0.165914
1593704182,GlobalACDModule,0.165914
1593704187,GlobalACDModule,0.114624
1593704192,GlobalACDModule,0.114624
1593704197,GlobalACDModule,0.043659
1593704202,GlobalACDModule,0.043659
