timestamp,tuples-emitted,tuples-received,process-mean,process-count,process-stddev,process-p95,process-p99,throughput
1407246174,,,,,,,,33916
1407246175,,,,,,,,149144
1407246176,199398,199437,0.005147,201487,0.004973,0.010239,0.033356,142685
1407246177,,,,,,,,135833
1407246178,467310,467337,0.004702,477260,0.003961,0.008368,0.017342,140155
1407246179,,,,,,,,163957
1407246180,766834,766870,0.004341,767259,0.002350,0.005977,0.012089,124177
1407246181,,,,,,,,100845
1407246182,996367,996393,0.004347,1002985,0.002967,0.004907,0.011768,148958
1407246183,,,,,,,,118486
1407246184,1264224,1264260,0.004251,1267190,0.002470,0.004679,0.009725,171972
1407246185,,,,,,,,76866
1407246186,1510463,1510497,0.004160,1511271,0.001260,0.004646,0.008420,154768
1407246187,,,,,,,,62771
1407246188,1735280,1735299,0.004130,1744047,0.000822,0.004610,0.008363,151560
1407246189,,,,,,,,145471
1407246190,2027094,2027115,0.004129,2031153,0.000783,0.004600,0.008238,60396
1407246191,,,,,,,,144802
1407246192,2227717,2227748,0.004124,2228964,0.000728,0.004580,0.007885,136561
1407246193,,,,,,,,56840
1407246194,2426004,2426034,0.004152,2429858,0.000985,0.004586,0.007463,143514
1407246195,,,,,,,,122331
1407246196,2687311,2687328,0.004147,2688076,0.000941,0.004600,0.006537,44357
1407246197,,,,,,,,146999
1407246198,2882972,2883009,0.004148,2885327,0.000958,0.004593,0.006805,131680
1407246199,,,,,,,,83972
1407246200,3092991,3092990,0.004151,3096066,0.000962,0.004581,0.006805,79024
1407246201,,,,,,,,132023
1407246202,3309929,3309951,0.004150,3312268,0.000937,0.004567,0.006543,115810
1407246203,,,,,,,,17718
1407246204,3443198,3443219,0.004139,3448545,0.000906,0.004549,0.006504,158596
1407246205,,,,,,,,139836
1407246206,3741466,3741487,0.004148,3745585,0.000895,0.004544,0.006473,34259
1407246207,,,,,,,,109866
1407246208,3885727,3885748,0.004147,3889180,0.000891,0.004510,0.006473,147353
1407246209,,,,,,,,105883
1407246210,4134053,4134075,0.004151,4136162,0.000884,0.004490,0.006473,46551
1407246211,,,,,,,,164173
1407246212,4349774,4349797,0.004148,4352259,0.000884,0.004497,0.006473,111943
1407246213,,,,,,,,29736
1407246214,4490361,4490377,0.004135,4493831,0.000871,0.004489,0.006027,158504
1407246215,,,,,,,,121963
1407246217,4766736,4766752,0.004127,4771340,0.000870,0.004472,0.006027,149833
1407246218,4921614,4921637,0.004121,4924237,0.000851,0.004462,0.005907,124899
1407246219,,,,,,,,28089
1407246220,5069704,5069726,0.004121,5073804,0.000850,0.004462,0.005813,118096
1407246221,,,,,,,,135792
1407246222,5328393,5328409,0.004102,5330805,0.000483,0.004458,0.005469,48067
1407246223,,,,,,,,86435
1407246224,5461702,5461718,0.004100,5467507,0.000488,0.004458,0.005538,135090
1407246225,,,,,,,,51778
1407246226,5644944,5644966,0.004099,5649925,0.000484,0.004462,0.005538,24524
1407246228,5669491,5669514,0.004099,5671623,0.000484,0.004458,0.005538,25355
1407246229,,,,,,,,29773
