operator,tuple_size
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
splitter,48
