timestamp,operator,process_time
1407246176,splitter-0,1.006054
1407246178,splitter-0,0.253661
1407246180,splitter-0,0.208016
1407246182,splitter-0,0.179436
1407246184,splitter-0,0.147614
1407246186,splitter-0,0.123275
1407246188,splitter-0,0.118830
1407246190,splitter-0,0.080189
1407246192,splitter-0,0.080189
1407246194,splitter-0,0.080189
1407246196,splitter-0,0.078250
1407246198,splitter-0,0.078250
1407246200,splitter-0,0.078250
1407246202,splitter-0,0.072559
1407246204,splitter-0,0.068980
1407246206,splitter-0,0.068980
1407246208,splitter-0,0.068980
1407246210,splitter-0,0.063786
1407246212,splitter-0,0.062597
1407246214,splitter-0,0.063786
1407246217,splitter-0,0.062597
1407246218,splitter-0,0.062597
1407246220,splitter-0,0.062597
1407246222,splitter-0,0.062597
1407246224,splitter-0,0.062597
1407246226,splitter-0,0.062597
1407246228,splitter-0,0.062597
1407246230,splitter-0,0.062422
1407246232,splitter-0,0.062422
1407246234,splitter-0,0.062422
1407246236,splitter-0,0.062422
1407246238,splitter-0,0.062422
1407246240,splitter-0,0.062422
1407246242,splitter-0,0.062422
1407246244,splitter-0,0.062422
1407246246,splitter-0,0.067521
1407246248,splitter-0,0.067521
1407246251,splitter-0,0.067504
1407246252,splitter-0,0.067504
1407246254,splitter-0,0.070244
1407246256,splitter-0,0.070244
1407246258,splitter-0,0.067504
1407246261,splitter-0,0.067504
1407246262,splitter-0,0.067504
1407246264,splitter-0,0.067504
1407246267,splitter-0,0.067504
1407246268,splitter-0,0.067504
1407246270,splitter-0,0.067504
1407246273,splitter-0,0.061496
1407246274,splitter-0,0.061496
1407246276,splitter-0,0.061496
1407246278,splitter-0,0.061496
1407246281,splitter-0,0.062422
1407246282,splitter-0,0.062422
1407246284,splitter-0,0.062422
1407246287,splitter-0,0.062422
1407246288,splitter-0,0.062422
1407246290,splitter-0,0.062422
1407246292,splitter-0,0.066704
1407246295,splitter-0,0.062422
1407246296,splitter-0,0.062422
1407246298,splitter-0,0.062422
1407246301,splitter-0,0.062422
1407246303,splitter-0,0.062422
1407246304,splitter-0,0.062422
1407246306,splitter-0,0.066704
1407246308,splitter-0,0.066704
1407246311,splitter-0,0.066704
1407246312,splitter-0,0.062029
1407246314,splitter-0,0.061425
1407246316,splitter-0,0.061425
1407246319,splitter-0,0.061425
1407246321,splitter-0,0.061425
1407246322,splitter-0,0.060913
1407246324,splitter-0,0.060913
1407246326,splitter-0,0.060913
1407246329,splitter-0,0.060913
1407246331,splitter-0,0.060913
1407246332,splitter-0,0.061658
1407246334,splitter-0,0.061651
1407246336,splitter-0,0.061658
1407246338,splitter-0,0.061658
1407246341,splitter-0,0.061658
1407246343,splitter-0,0.061658
1407246344,splitter-0,0.060913
1407246346,splitter-0,0.060913
1407246348,splitter-0,0.060253
1407246350,splitter-0,0.060253
1407246353,splitter-0,0.060253
1407246355,splitter-0,0.060253
1407246356,splitter-0,0.060253
1407246358,splitter-0,0.060253
1407246360,splitter-0,0.060253
1407246362,splitter-0,0.060253
1407246365,splitter-0,0.060913
1407246367,splitter-0,0.060823
1407246368,splitter-0,0.060823
1407246370,splitter-0,0.059833
1407246372,splitter-0,0.059256
1407246374,splitter-0,0.059833
1407246376,splitter-0,0.059833
1407246379,splitter-0,0.059256
1407246381,splitter-0,0.059256
1407246176,source-0,0.062188
1407246178,source-0,0.039174
1407246180,source-0,0.034025
1407246182,source-0,0.014513
1407246184,source-0,0.013297
1407246186,source-0,0.010992
1407246188,source-0,0.010992
1407246190,source-0,0.009540
1407246192,source-0,0.008031
1407246194,source-0,0.007123
1407246196,source-0,0.006025
1407246198,source-0,0.005712
1407246200,source-0,0.006137
1407246202,source-0,0.006318
1407246204,source-0,0.006318
1407246206,source-0,0.006318
1407246208,source-0,0.006318
1407246210,source-0,0.006318
1407246212,source-0,0.006318
1407246214,source-0,0.006318
1407246217,source-0,0.006318
1407246218,source-0,0.006318
1407246220,source-0,0.006318
1407246222,source-0,0.006318
1407246224,source-0,0.006318
1407246226,source-0,0.006318
1407246228,source-0,0.006318
1407246230,source-0,0.006318
1407246232,source-0,0.006318
1407246234,source-0,0.006318
1407246236,source-0,0.006318
1407246238,source-0,0.006318
1407246240,source-0,0.006318
1407246242,source-0,0.006318
1407246244,source-0,0.006318
1407246246,source-0,0.006318
1407246248,source-0,0.006318
1407246251,source-0,0.006318
1407246252,source-0,0.006318
1407246254,source-0,0.006318
1407246256,source-0,0.006318
1407246258,source-0,0.006318
1407246261,source-0,0.006318
1407246262,source-0,0.006318
1407246264,source-0,0.006318
1407246267,source-0,0.006318
1407246268,source-0,0.006318
1407246270,source-0,0.006318
1407246273,source-0,0.006318
1407246274,source-0,0.006318
1407246276,source-0,0.006318
1407246278,source-0,0.006318
1407246281,source-0,0.006318
1407246282,source-0,0.006318
1407246284,source-0,0.006318
1407246287,source-0,0.006318
1407246288,source-0,0.006318
1407246290,source-0,0.006318
1407246292,source-0,0.006318
1407246295,source-0,0.006318
1407246296,source-0,0.006318
1407246298,source-0,0.006318
1407246301,source-0,0.006318
1407246303,source-0,0.006318
1407246304,source-0,0.006318
1407246306,source-0,0.006318
1407246308,source-0,0.006318
1407246311,source-0,0.006318
1407246312,source-0,0.006318
1407246314,source-0,0.006318
1407246316,source-0,0.006318
1407246319,source-0,0.006318
1407246321,source-0,0.006318
1407246322,source-0,0.006318
1407246324,source-0,0.006318
1407246326,source-0,0.006318
1407246329,source-0,0.006318
1407246331,source-0,0.006318
1407246332,source-0,0.006318
1407246334,source-0,0.006318
1407246336,source-0,0.006318
1407246338,source-0,0.006318
1407246341,source-0,0.006318
1407246343,source-0,0.006318
1407246344,source-0,0.006318
1407246346,source-0,0.006318
1407246348,source-0,0.006318
1407246350,source-0,0.006318
1407246353,source-0,0.006318
1407246355,source-0,0.006318
1407246356,source-0,0.006318
1407246358,source-0,0.006318
1407246360,source-0,0.006318
1407246362,source-0,0.006318
1407246365,source-0,0.006318
1407246367,source-0,0.006318
1407246368,source-0,0.006318
1407246370,source-0,0.006318
1407246372,source-0,0.006318
1407246374,source-0,0.006318
1407246376,source-0,0.006318
1407246379,source-0,0.006318
1407246381,source-0,0.006318
1407246176,counter-0,0.033356
1407246178,counter-0,0.017342
1407246180,counter-0,0.012089
1407246182,counter-0,0.011768
1407246184,counter-0,0.009725
1407246186,counter-0,0.008420
1407246188,counter-0,0.008363
1407246190,counter-0,0.008238
1407246192,counter-0,0.007885
1407246194,counter-0,0.007463
1407246196,counter-0,0.006537
1407246198,counter-0,0.006805
1407246200,counter-0,0.006805
1407246202,counter-0,0.006543
1407246204,counter-0,0.006504
1407246206,counter-0,0.006473
1407246208,counter-0,0.006473
1407246210,counter-0,0.006473
1407246212,counter-0,0.006473
1407246214,counter-0,0.006027
1407246217,counter-0,0.006027
1407246218,counter-0,0.005907
1407246220,counter-0,0.005813
1407246222,counter-0,0.005469
1407246224,counter-0,0.005538
1407246226,counter-0,0.005538
1407246228,counter-0,0.005538
1407246230,counter-0,0.005538
1407246232,counter-0,0.005538
1407246234,counter-0,0.005438
1407246236,counter-0,0.005438
1407246238,counter-0,0.005438
1407246240,counter-0,0.005438
1407246242,counter-0,0.005438
1407246244,counter-0,0.005469
1407246246,counter-0,0.005538
1407246248,counter-0,0.005538
1407246251,counter-0,0.005538
1407246252,counter-0,0.005813
1407246254,counter-0,0.005800
1407246256,counter-0,0.005800
1407246258,counter-0,0.005800
1407246261,counter-0,0.005929
1407246262,counter-0,0.005800
1407246264,counter-0,0.005800
1407246267,counter-0,0.005800
1407246268,counter-0,0.005800
1407246270,counter-0,0.005800
1407246273,counter-0,0.005469
1407246274,counter-0,0.005354
1407246276,counter-0,0.005354
1407246278,counter-0,0.005354
1407246281,counter-0,0.005410
