t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,values
1407252385,1,64,64.000000,64,0.000000,64.000000,64.000000,64.000000,64.000000,64.000000,64.000000,64|
1407252387,2,1568,816.000000,64,1063.488599,816.000000,1568.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1568|
1407252389,3,1568,1056.000000,64,859.246181,1536.000000,1568.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1536|1568|
1407252391,4,1568,1178.000000,64,742.791133,1540.000000,1562.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1536|1544|1568|
1407252393,5,1568,1251.200000,64,663.773455,1544.000000,1556.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1536|1544|1544|1568|
1407252395,6,1568,1302.666667,64,606.934153,1544.000000,1562.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1536|1544|1544|1560|1568|
1407252397,7,1568,1336.000000,64,561.027629,1544.000000,1560.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1536|1536|1544|1544|1560|1568|
1407252399,8,1568,1362.000000,64,524.590725,1544.000000,1556.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1536|1536|1544|1544|1544|1560|1568|
1407252401,9,1568,1384.000000,64,495.128266,1544.000000,1560.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1536|1536|1544|1544|1544|1560|1560|1568|
1407252403,10,1568,1400.000000,64,469.545407,1544.000000,1560.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1536|1536|1544|1544|1544|1544|1560|1560|1568|
1407252405,11,1568,1412.363636,64,447.333270,1544.000000,1560.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1536|1536|1536|1544|1544|1544|1544|1560|1560|1568|
1407252407,12,1568,1422.000000,64,427.819843,1544.000000,1556.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1528|1536|1536|1536|1544|1544|1544|1544|1560|1560|1568|
1407252409,13,1568,1430.769231,64,410.824811,1544.000000,1552.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1528|1536|1536|1536|1536|1544|1544|1544|1544|1560|1560|1568|
1407252411,14,1568,1438.285714,64,395.708406,1540.000000,1548.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1528|1536|1536|1536|1536|1536|1544|1544|1544|1544|1560|1560|1568|
1407252413,15,1568,1444.800000,64,382.147915,1536.000000,1544.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1528|1536|1536|1536|1536|1536|1536|1544|1544|1544|1544|1560|1560|1568|
1407252415,16,1568,1452.000000,64,370.311581,1540.000000,1556.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1528|1536|1536|1536|1536|1536|1536|1544|1544|1544|1544|1560|1560|1560|1568|
1407252417,17,1568,1458.352941,64,359.508161,1544.000000,1560.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1528|1536|1536|1536|1536|1536|1536|1544|1544|1544|1544|1560|1560|1560|1560|1568|
1407252419,18,1568,1464.000000,64,349.596069,1544.000000,1560.000000,1568.000000,1568.000000,1568.000000,1568.000000,64|1528|1536|1536|1536|1536|1536|1536|1544|1544|1544|1544|1560|1560|1560|1560|1560|1568|
