t,value
1407252385,{1407252384=1417; total=1417}
1407252387,{1407252386=2151; 1407252385=2808; total=4959}
1407252389,{1407252387=2207; 1407252388=2334; total=4541}
1407252391,{1407252390=1842; 1407252389=2278; total=4120}
1407252393,{1407252391=1837; 1407252392=2176; total=4013}
1407252395,{1407252394=2192; 1407252393=1955; total=4147}
1407252397,{1407252396=2211; 1407252395=2189; total=4400}
1407252399,{1407252398=2311; 1407252397=2286; total=4597}
1407252401,{1407252399=2373; 1407252400=2514; total=4887}
1407252403,{1407252402=2056; 1407252401=2318; total=4374}
1407252405,{1407252403=2299; 1407252404=2199; total=4498}
1407252407,{1407252406=2323; 1407252405=2545; total=4868}
1407252409,{1407252408=2413; 1407252407=2485; total=4898}
1407252411,{1407252409=2508; 1407252410=2310; total=4818}
1407252413,{1407252412=2354; 1407252411=1342; total=3696}
1407252415,{1407252414=1734; 1407252413=2308; total=4042}
1407252417,{1407252416=1487; 1407252415=1730; total=3217}
1407252419,{1407252417=1670; 1407252418=2086; total=3756}
1407252421,{1407252419=2231; 1407252420=2497; total=4728}
1407252423,{1407252422=2402; 1407252421=2270; total=4672}
1407252425,{1407252424=2334; 1407252423=1818; total=4152}
1407252427,{1407252425=1791; 1407252426=2293; total=4084}
1407252429,{1407252428=2289; 1407252427=1983; total=4272}
1407252431,{1407252430=1335; 1407252429=2248; total=3583}
1407252433,{1407252432=2434; 1407252431=2192; total=4626}
1407252435,{1407252433=2096; 1407252434=2499; total=4595}
1407252437,{1407252436=2193; 1407252435=2058; total=4251}
1407252439,{1407252438=2483; 1407252437=2202; total=4685}
1407252441,{1407252440=2472; 1407252439=1809; total=4281}
1407252443,{1407252442=1759; 1407252441=1625; total=3384}
1407252445,{1407252443=2157; 1407252444=1986; total=4143}
1407252447,{1407252446=2242; 1407252445=2098; total=4340}
1407252449,{1407252447=1479; 1407252448=2400; total=3879}
1407252451,{1407252450=1951; 1407252449=1890; total=3841}
1407252453,{1407252452=2237; 1407252451=1628; total=3865}
1407252455,{1407252454=2617; 1407252453=2095; total=4712}
1407252457,{1407252456=2003; 1407252455=2091; total=4094}
1407252459,{1407252458=2377; 1407252457=2046; total=4423}
1407252461,{1407252459=2535; 1407252460=2413; total=4948}
1407252463,{1407252461=1518; 1407252462=1808; total=3326}
1407252465,{1407252464=1958; 1407252463=2183; total=4141}
1407252467,{1407252466=2102; 1407252465=2415; total=4517}
1407252469,{1407252467=2159; 1407252468=2332; total=4491}
1407252471,{1407252469=1997; 1407252470=2143; total=4140}
1407252473,{1407252471=1846; 1407252472=1854; total=3700}
1407252475,{1407252473=2283; 1407252474=2232; total=4515}
1407252477,{1407252476=2125; 1407252475=2240; total=4365}
1407252479,{1407252477=1685; 1407252478=1433; total=3118}
1407252481,{1407252479=2113; 1407252480=2532; total=4645}
1407252483,{1407252482=1853; 1407252481=2165; total=4018}
1407252485,{1407252484=1828; 1407252483=1813; total=3641}
1407252487,{1407252486=2099; 1407252485=2167; total=4266}
1407252489,{1407252487=2093; 1407252488=2092; total=4185}
1407252491,{1407252489=1614; 1407252490=2195; total=3809}
1407252493,{1407252491=2115; 1407252492=2377; total=4492}
1407252495,{1407252493=2264; 1407252494=2399; total=4663}
1407252497,{1407252496=2016; 1407252495=1537; total=3553}
1407252499,{1407252497=2065; 1407252498=2382; total=4447}
1407252501,{1407252499=2119; 1407252500=2043; total=4162}
1407252503,{1407252502=1915; 1407252501=2079; total=3994}
1407252505,{1407252503=1624; 1407252504=1904; total=3528}
1407252507,{1407252506=2165; 1407252505=2075; total=4240}
1407252509,{1407252507=1698; 1407252508=1755; total=3453}
1407252511,{1407252510=2084; 1407252509=1866; total=3950}
1407252513,{1407252512=1982; 1407252511=1434; total=3416}
1407252515,{1407252513=2096; 1407252514=1805; total=3901}
1407252517,{1407252516=2243; 1407252515=2274; total=4517}
1407252519,{1407252518=2383; 1407252517=2263; total=4646}
1407252521,{1407252520=2186; 1407252519=1475; total=3661}
1407252523,{1407252522=2092; 1407252521=2193; total=4285}
1407252525,{1407252523=2493; 1407252524=2166; total=4659}
1407252527,{1407252525=2396; 1407252526=2628; total=5024}
