timestamp,tuples-emitted,tuples-received,process-mean,process-count,process-stddev,process-p95,process-p99,throughput
1404127281,7,7,14.885861,7,37.166140,99.144003,99.144003,11
1404127282,,,,,,,,6
1404127283,17,17,4.563999,24,20.156119,75.074216,99.144003,3
1404127285,24,24,4.563999,24,20.156119,75.074216,99.144003,11
1404127286,,,,,,,,6
1404127287,34,34,3.302397,34,16.943920,26.934642,99.144003,6
1404127288,,,,,,,,6
1404127289,,,,,,,,2
1404127290,50,50,2.311277,50,13.981773,2.414699,99.144003,9
1404127291,53,53,2.204011,53,13.579899,2.291929,99.144003,6
1404127292,,,,,,,,6
1404127293,,,,,,,,3
1404127294,70,70,1.712774,70,11.821324,1.437927,99.144003,9
1404127295,73,73,1.650957,73,11.576333,1.271983,99.144003,6
1404127296,,,,,,,,6
1404127297,83,83,1.446097,85,10.729665,0.924953,99.144003,3
1404127298,,,,,,,,8
1404127299,92,92,1.346091,92,10.314699,0.907288,99.144003,6
1404127300,,,,,,,,6
1404127301,102,102,1.236862,102,9.796433,0.873720,96.255629,6
1404127302,,,,,,,,6
1404127303,,,,,,,,3
1404127304,119,119,1.089023,119,9.070721,0.783596,79.888173,9
1404127305,122,122,1.069066,122,8.958476,0.741171,76.999799,6
1404127306,,,,,,,,6
1404127307,132,132,0.972886,139,8.393044,0.783596,60.632344,3
1404127308,,,,,,,,8
1404127309,141,141,0.962486,141,8.333332,0.755313,58.706761,6
1404127310,,,,,,,,6
1404127311,151,151,0.898626,154,7.974261,0.571474,46.190472,3
1404127312,,,,,,,,8
1404127313,160,160,0.871028,160,7.823625,0.498192,40.413723,6
1404127314,,,,,,,,6
1404127315,170,170,0.832756,170,7.590202,0.472449,30.785808,6
1404127316,,,,,,,,4
1404127317,183,183,0.784735,183,7.316201,0.449036,18.269519,8
1404127318,,,,,,,,6
1404127319,190,190,0.765233,190,7.180141,0.448610,11.529978,6
1404127320,,,,,,,,6
1404127321,200,200,0.718182,207,6.879373,0.448792,2.799378,3
1404127322,,,,,,,,8
1404127323,209,209,0.713416,209,6.846393,0.448670,2.783009,6
1404127324,,,,,,,,6
1404127325,219,219,0.678506,226,6.584229,0.448853,2.643869,3
1404127326,,,,,,,,8
1404127327,228,228,0.674517,228,6.555297,0.448731,2.627500,6
1404127328,,,,,,,,6
1404127329,238,238,0.650833,245,6.323901,0.489827,2.488361,3
1404127330,,,,,,,,8
1404127331,247,247,0.647292,247,6.298264,0.486180,2.471992,6
1404127332,,,,,,,,6
1404127333,257,257,0.630807,257,6.174578,0.467948,2.390145,5
1404127335,267,267,0.612927,267,6.058098,0.458293,2.308299,12
1404127336,,,,,,,,6
1404127337,277,277,0.596111,283,5.884470,0.461298,2.177344,3
1404127338,,,,,,,,8
1404127339,286,286,0.591535,286,5.853590,0.459044,2.152790,6
1404127340,,,,,,,,6
1404127341,296,296,0.574116,302,5.705932,0.462800,2.032703,3
1404127342,,,,,,,,8
1404127343,305,305,0.568905,305,5.668452,0.459795,2.005330,6
1404127344,,,,,,,,6
1404127345,315,315,0.556113,318,5.551384,0.450031,1.916366,3
1404127346,,,,,,,,8
1404127347,324,324,0.548693,324,5.499855,0.448975,1.875306,6
1404127348,,,,,,,,6
1404127349,334,334,0.540381,336,5.400916,0.451533,1.793186,3
1404127350,,,,,,,,8
1404127351,343,343,0.531987,343,5.345678,0.449036,1.745282,6
1404127352,,,,,,,,6
1404127353,353,353,0.524419,353,5.269404,0.453124,1.676849,6
1404127354,,,,,,,,5
1404127356,366,366,0.511726,366,5.175151,0.448853,1.587885,11
1404127357,372,372,0.507223,372,5.133254,0.448488,1.546825,6
1404127358,,,,,,,,6
1404127359,382,382,0.493696,389,5.019959,0.446775,1.430488,3
1404127360,,,,,,,,8
1404127361,391,391,0.492626,391,5.007096,0.446518,1.416801,6
