timestamp,operator,process_time
1404127281,analysisSource-0,99.144003
1404127283,analysisSource-0,99.144003
1404127285,analysisSource-0,99.144003
1404127287,analysisSource-0,99.144003
1404127290,analysisSource-0,99.144003
1404127291,analysisSource-0,99.144003
1404127294,analysisSource-0,99.144003
1404127295,analysisSource-0,99.144003
1404127297,analysisSource-0,99.144003
1404127299,analysisSource-0,99.144003
1404127301,analysisSource-0,96.255629
1404127304,analysisSource-0,79.888173
1404127305,analysisSource-0,76.999799
1404127307,analysisSource-0,60.632344
1404127309,analysisSource-0,58.706761
1404127311,analysisSource-0,46.190472
1404127313,analysisSource-0,40.413723
1404127315,analysisSource-0,30.785808
1404127317,analysisSource-0,18.269519
1404127319,analysisSource-0,11.529978
1404127321,analysisSource-0,2.799378
1404127323,analysisSource-0,2.783009
1404127325,analysisSource-0,2.643869
1404127327,analysisSource-0,2.627500
1404127329,analysisSource-0,2.488361
1404127331,analysisSource-0,2.471992
1404127333,analysisSource-0,2.390145
1404127335,analysisSource-0,2.308299
1404127337,analysisSource-0,2.177344
1404127339,analysisSource-0,2.152790
1404127341,analysisSource-0,2.032703
1404127343,analysisSource-0,2.005330
1404127345,analysisSource-0,1.916366
1404127347,analysisSource-0,1.875306
1404127349,analysisSource-0,1.793186
1404127351,analysisSource-0,1.745282
1404127353,analysisSource-0,1.676849
1404127356,analysisSource-0,1.587885
1404127357,analysisSource-0,1.546825
1404127359,analysisSource-0,1.430488
1404127361,analysisSource-0,1.416801
1404127363,analysisSource-0,1.357090
1404127365,analysisSource-0,1.355987
1404127367,analysisSource-0,1.346610
1404127369,analysisSource-0,1.345507
1404127371,analysisSource-0,1.339439
1404127373,analysisSource-0,1.335027
1404127375,analysisSource-0,1.329511
1404127377,analysisSource-0,1.567355
1404127379,analysisSource-0,1.512608
1404127381,analysisSource-0,1.437331
1404127383,analysisSource-0,1.375741
1404127386,analysisSource-0,1.355435
1404127387,analysisSource-0,1.352126
1404127390,analysisSource-0,1.342749
1404127391,analysisSource-0,1.341094
1404127394,analysisSource-0,1.332820
1404127395,analysisSource-0,1.330062
1404127397,analysisSource-0,1.321237
1404127399,analysisSource-0,1.320134
1404127401,analysisSource-0,1.310757
1404127403,analysisSource-0,1.309654
1404127406,analysisSource-0,1.304614
1404127407,analysisSource-0,1.303992
1404127409,analysisSource-0,1.300465
1404127411,analysisSource-0,1.300050
1404127413,analysisSource-0,1.296523
1404127415,analysisSource-0,1.296108
1404127417,analysisSource-0,1.292581
1404127419,analysisSource-0,1.292166
1404127421,analysisSource-0,1.288640
1404127423,analysisSource-0,1.288225
1404127425,analysisSource-0,1.306689
1404127427,analysisSource-0,1.303369
1404127429,analysisSource-0,1.302954
1404127431,analysisSource-0,1.299427
1404127433,analysisSource-0,1.299013
1404127435,analysisSource-0,1.295486
1404127437,analysisSource-0,1.295071
1404127440,analysisSource-0,1.292166
1404127441,analysisSource-0,1.290092
1404127443,analysisSource-0,1.289054
1404127445,analysisSource-0,1.285828
1404127447,analysisSource-0,1.285613
1404127449,analysisSource-0,1.283789
1404127451,analysisSource-0,1.283574
1404127454,analysisSource-0,1.282179
1404127455,analysisSource-0,1.281535
1404127457,analysisSource-0,1.280569
1404127459,analysisSource-0,1.278744
1404127461,analysisSource-0,1.278530
1404127464,analysisSource-0,1.276705
1404127465,analysisSource-0,1.275954
1404127467,analysisSource-0,1.275632
1404127469,analysisSource-0,1.274257
1404127471,analysisSource-0,1.274091
1404127474,analysisSource-0,1.272766
1404127475,analysisSource-0,1.271854
1404127477,analysisSource-0,1.271689
1404127479,analysisSource-0,1.270860
1404127481,analysisSource-0,1.279281
1404127483,analysisSource-0,1.277456
1404127485,analysisSource-0,1.277242
1404127487,analysisSource-0,1.287810
1404127489,analysisSource-0,1.285184
1404127491,analysisSource-0,1.284969
1404127493,analysisSource-0,1.283896
1404127495,analysisSource-0,1.273014
1404127497,analysisSource-0,1.273014
1404127499,analysisSource-0,1.283037
1404127501,analysisSource-0,1.283037
1404127503,analysisSource-0,1.283037
1404127505,analysisSource-0,1.283037
1404127507,analysisSource-0,1.283037
1404127509,analysisSource-0,1.283037
1404127511,analysisSource-0,1.283037
1404127513,analysisSource-0,1.273014
1404127515,analysisSource-0,1.273014
1404127517,analysisSource-0,1.273014
1404127519,analysisSource-0,1.172941
1404127521,analysisSource-0,1.172941
1404127523,analysisSource-0,1.172941
1404127525,analysisSource-0,0.941687
1404127527,analysisSource-0,0.941687
1404127529,analysisSource-0,0.941687
1404127531,analysisSource-0,0.941687
1404127533,analysisSource-0,0.941687
1404127535,analysisSource-0,0.941687
1404127537,analysisSource-0,0.905965
1404127539,analysisSource-0,0.905965
1404127541,analysisSource-0,0.905965
1404127543,analysisSource-0,0.905965
1404127545,analysisSource-0,0.905965
1404127548,analysisSource-0,0.905965
1404127549,analysisSource-0,0.784904
1404127551,analysisSource-0,0.784904
1404127553,analysisSource-0,0.784904
1404127555,analysisSource-0,0.784904
1404127557,analysisSource-0,0.784904
1404127560,analysisSource-0,0.784904
1404127561,analysisSource-0,0.703499
1404127563,analysisSource-0,0.703499
1404127565,analysisSource-0,0.703499
1404127567,analysisSource-0,0.703499
1404127569,analysisSource-0,0.703499
1404127571,analysisSource-0,0.784904
1404127573,analysisSource-0,0.784904
1404127575,analysisSource-0,0.783801
1404127577,analysisSource-0,0.784904
1404127579,analysisSource-0,0.784904
1404127581,analysisSource-0,0.703499
1404127583,analysisSource-0,0.703499
1404127585,analysisSource-0,0.703777
1404127587,analysisSource-0,0.703777
1404127589,analysisSource-0,0.703777
1404127591,analysisSource-0,0.703777
1404127593,analysisSource-0,0.696757
1404127595,analysisSource-0,0.696757
1404127597,analysisSource-0,0.696757
1404127599,analysisSource-0,0.696757
1404127601,analysisSource-0,0.696757
1404127603,analysisSource-0,0.696757
1404127605,analysisSource-0,0.696748
1404127607,analysisSource-0,0.696757
1404127609,analysisSource-0,0.696757
1404127611,analysisSource-0,0.696757
1404127613,analysisSource-0,0.667282
1404127615,analysisSource-0,0.667282
1404127617,analysisSource-0,0.667282
1404127619,analysisSource-0,0.667282
1404127621,analysisSource-0,0.673889
1404127623,analysisSource-0,0.696757
1404127625,analysisSource-0,0.696757
1404127627,analysisSource-0,0.696757
1404127629,analysisSource-0,0.696757
1404127631,analysisSource-0,0.696757
1404127633,analysisSource-0,0.696757
1404127635,analysisSource-0,0.696757
1404127638,analysisSource-0,0.696757
1404127639,analysisSource-0,0.696757
1404127641,analysisSource-0,0.673889
1404127643,analysisSource-0,0.673889
1404127645,analysisSource-0,0.673889
1404127647,analysisSource-0,0.673889
1404127649,analysisSource-0,0.673889
1404127652,analysisSource-0,0.691175
1404127653,analysisSource-0,0.691175
1404127655,analysisSource-0,0.691175
1404127657,analysisSource-0,0.691175
