timestamp,operator,process_time
1593702169,plugMedianCalculator,0.478047
1593702173,plugMedianCalculator,0.227060
1593702178,plugMedianCalculator,0.129585
1593702183,plugMedianCalculator,0.159874
1593702188,plugMedianCalculator,0.159874
1593702212,plugMedianCalculator,0.159874
1593702228,plugMedianCalculator,0.213523
1593702259,plugMedianCalculator,0.213523
1593702169,plugLoadPredictor,0.093336
1593702173,plugLoadPredictor,0.047895
1593702178,plugLoadPredictor,0.029036
1593702183,plugLoadPredictor,0.035189
1593702188,plugLoadPredictor,0.029036
1593702212,plugLoadPredictor,0.029036
1593702228,plugLoadPredictor,0.029036
1593702259,plugLoadPredictor,0.029036
1593702169,globalMedianCalculator,0.023324
1593702173,globalMedianCalculator,0.013783
1593702178,globalMedianCalculator,0.014960
1593702183,globalMedianCalculator,0.016305
1593702188,globalMedianCalculator,0.017322
1593702212,globalMedianCalculator,0.014264
1593702228,globalMedianCalculator,0.014171
1593702259,globalMedianCalculator,0.013938
1593702169,slidingWindow,0.174445
1593702173,slidingWindow,0.185033
1593702178,slidingWindow,0.163624
1593702183,slidingWindow,0.154865
1593702188,slidingWindow,0.148967
1593702212,slidingWindow,0.149823
1593702228,slidingWindow,0.149823
1593702259,slidingWindow,0.149823
1593702169,source,2.583137
1593702173,source,0.437287
1593702178,source,0.254230
1593702183,source,0.222074
1593702188,source,0.181815
1593702212,source,0.177646
1593702228,source,0.177646
1593702259,source,0.176905
1593702169,predictionSink,0.000000
1593702173,predictionSink,0.000000
1593702178,predictionSink,1.742555
1593702183,predictionSink,0.294338
1593702188,predictionSink,0.294338
1593702212,predictionSink,0.301021
1593702228,predictionSink,0.361538
1593702259,predictionSink,0.239033
1593702169,outlierSink,0.394551
1593702173,outlierSink,0.271210
1593702178,outlierSink,0.214457
1593702183,outlierSink,0.214457
1593702188,outlierSink,0.136899
1593702212,outlierSink,0.129440
1593702228,outlierSink,0.098073
1593702259,outlierSink,0.098073
1593702169,outlierDetector,0.123924
1593702173,outlierDetector,0.059449
1593702178,outlierDetector,0.070138
1593702183,outlierDetector,0.070138
1593702188,outlierDetector,0.063753
1593702212,outlierDetector,0.056631
1593702228,outlierDetector,0.053461
1593702259,outlierDetector,0.053461
1593702169,houseLoadPredictor,0.007525
1593702173,houseLoadPredictor,0.003958
1593702178,houseLoadPredictor,0.003640
1593702183,houseLoadPredictor,0.003193
1593702188,houseLoadPredictor,0.003101
1593702212,houseLoadPredictor,0.003002
1593702228,houseLoadPredictor,0.003002
1593702259,houseLoadPredictor,0.003193
